"",BBK01.QUV880,BBK01.QUV880_FLAGS
"",Banks in Germany: Long-term loans and advances to foreign banks / Remaining European countries / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:16:00,
2001-12,0.286,
2002-01,0.336,
2002-02,0.331,
2002-03,0.318,
2002-04,0.322,
2002-05,0.324,
2002-06,0.283,
2002-07,0.265,
2002-08,0.262,
2002-09,0.266,
2002-10,0.269,
2002-11,0.267,
2002-12,0.278,
2003-01,0.268,
2003-02,0.272,
2003-03,0.277,
2003-04,0.261,
2003-05,0.260,
2003-06,0.257,
2003-07,0.250,
2003-08,0.254,
2003-09,0.298,
2003-10,0.321,
2003-11,0.332,
2003-12,0.336,
2004-01,0.329,
2004-02,0.317,
2004-03,0.324,
2004-04,0.343,
2004-05,0.358,
2004-06,0.364,
2004-07,0.365,
2004-08,0.395,
2004-09,0.405,
2004-10,0.412,
2004-11,0.416,
2004-12,0.411,
2005-01,0.415,
2005-02,0.393,
2005-03,0.378,
2005-04,0.346,
2005-05,0.363,
2005-06,0.355,
2005-07,0.349,
2005-08,0.376,
2005-09,0.428,
2005-10,0.429,
2005-11,0.433,
2005-12,0.424,
2006-01,0.415,
2006-02,0.411,
2006-03,0.411,
2006-04,0.416,
2006-05,0.448,
2006-06,0.456,
2006-07,0.456,
2006-08,0.495,
2006-09,0.509,
2006-10,0.526,
2006-11,0.548,
2006-12,0.596,
2007-01,0.590,
2007-02,0.593,
2007-03,0.616,
2007-04,0.651,
2007-05,0.649,
2007-06,0.764,
2007-07,0.763,
2007-08,0.773,
2007-09,0.797,
2007-10,0.838,
2007-11,0.837,
2007-12,0.750,
2008-01,0.620,
2008-02,0.604,
2008-03,0.610,
2008-04,0.612,
2008-05,0.614,
2008-06,0.583,
2008-07,0.574,
2008-08,0.582,
2008-09,0.576,
2008-10,0.619,
2008-11,0.640,
2008-12,0.664,
2009-01,0.657,
2009-02,0.703,
2009-03,0.734,
2009-04,0.765,
2009-05,0.804,
2009-06,0.808,
2009-07,0.800,
2009-08,0.814,
2009-09,0.828,
2009-10,0.863,
2009-11,0.877,
2009-12,0.883,
2010-01,0.882,
2010-02,0.882,
2010-03,0.860,
2010-04,0.890,
2010-05,0.905,
2010-06,0.895,
2010-07,0.916,
2010-08,0.930,
2010-09,0.902,
2010-10,0.923,
2010-11,0.942,
2010-12,0.985,
2011-01,1.004,
2011-02,1.017,
2011-03,1.020,
2011-04,1.039,
2011-05,1.049,
2011-06,1.040,
2011-07,1.043,
2011-08,1.047,
2011-09,1.050,
2011-10,1.064,
2011-11,1.078,
2011-12,1.071,
2012-01,1.080,
2012-02,1.079,
2012-03,1.109,
2012-04,1.099,
2012-05,1.089,
2012-06,1.070,
2012-07,1.070,
2012-08,1.071,
2012-09,1.034,
2012-10,1.026,
2012-11,1.031,
2012-12,1.033,
2013-01,1.026,
2013-02,1.015,
2013-03,1.004,
2013-04,1.024,
2013-05,1.023,
2013-06,0.998,
2013-07,0.988,
2013-08,0.987,
2013-09,0.964,
2013-10,0.975,
2013-11,0.978,
2013-12,0.959,
2014-01,0.962,
2014-02,0.972,
2014-03,0.976,
2014-04,0.959,
2014-05,0.962,
2014-06,0.930,
2014-07,0.919,
2014-08,0.946,
2014-09,0.907,
2014-10,0.895,
2014-11,0.892,
2014-12,0.868,
