"",BBK01.OUH076,BBK01.OUH076_FLAGS
"",Securities portfolios / Bonds and debt securities / Total / Savings banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:48:26,
1965-01,6.571,
1965-02,6.713,
1965-03,6.856,
1965-04,6.965,
1965-05,7.059,
1965-06,7.149,
1965-07,7.276,
1965-08,7.328,
1965-09,7.391,
1965-10,7.455,
1965-11,7.499,
1965-12,7.471,
1966-01,7.490,
1966-02,7.555,
1966-03,7.603,
1966-04,7.649,
1966-05,7.682,
1966-06,7.703,
1966-07,7.759,
1966-08,7.810,
1966-09,7.868,
1966-10,7.908,
1966-11,7.926,
1966-12,7.931,
1967-01,8.067,
1967-02,8.240,
1967-03,8.458,
1967-04,8.649,
1967-05,8.909,
1967-06,9.080,
1967-07,9.391,
1967-08,9.650,
1967-09,9.847,
1967-10,10.101,
1967-11,10.304,
1967-12,10.309,
1968-01,10.946,
1968-02,11.325,
1968-03,11.615,
1968-04,11.893,
1968-05,12.036,
1968-06,12.101,
1968-07,12.302,
1968-08,12.498,
1968-09,12.611,
1968-10,12.756,
1968-11,12.834,
1968-12,12.800,
1969-01,13.167,
1969-02,13.414,
1969-03,13.564,
1969-04,13.783,
1969-05,13.973,
1969-06,13.980,
1969-07,14.044,
1969-08,14.142,
1969-09,14.138,
1969-10,14.275,
1969-11,14.338,
1969-12,14.350,
1970-01,14.304,
1970-02,14.264,
1970-03,14.238,
1970-04,14.293,
1970-05,14.353,
1970-06,14.430,
1970-07,14.515,
1970-08,14.603,
1970-09,14.576,
1970-10,14.608,
1970-11,14.717,
1970-12,14.896,
1971-01,14.804,
1971-02,14.903,
1971-03,15.006,
1971-04,15.211,
1971-05,15.397,
1971-06,15.409,
1971-07,15.458,
1971-08,15.589,
1971-09,15.630,
1971-10,15.717,
1971-11,15.902,
1971-12,16.118,
1972-01,16.483,
1972-02,16.792,
1972-03,16.931,
1972-04,17.018,
1972-05,17.235,
1972-06,17.292,
1972-07,17.368,
1972-08,17.451,
1972-09,17.479,
1972-10,17.468,
1972-11,17.475,
1972-12,17.394,
1973-01,17.319,
1973-02,17.293,
1973-03,17.071,
1973-04,16.806,
1973-05,16.672,
1973-06,16.656,
1973-07,16.621,
1973-08,16.662,
1973-09,16.660,
1973-10,16.625,
1973-11,16.725,
1973-12,16.787,
1974-01,16.784,
1974-02,16.804,
1974-03,16.815,
1974-04,16.899,
1974-05,17.064,
1974-06,17.245,
1974-07,17.459,
1974-08,18.021,
1974-09,18.473,
1974-10,18.968,
1974-11,19.696,
1974-12,20.150,
1975-01,20.791,
1975-02,21.715,
1975-03,22.272,
1975-04,23.296,
1975-05,24.181,
1975-06,24.993,
1975-07,25.930,
1975-08,26.890,
1975-09,27.087,
1975-10,27.346,
1975-11,27.744,
1975-12,28.268,
1976-01,29.004,
1976-02,29.695,
1976-03,30.243,
1976-04,30.348,
1976-05,30.492,
1976-06,30.500,
1976-07,30.655,
1976-08,30.882,
1976-09,30.990,
1976-10,31.144,
1976-11,31.607,
1976-12,31.841,
1977-01,32.177,
1977-02,32.637,
1977-03,33.211,
1977-04,33.465,
1977-05,34.038,
1977-06,34.427,
1977-07,34.920,
1977-08,35.738,
1977-09,36.127,
1977-10,36.551,
1977-11,37.254,
1977-12,37.616,
1978-01,38.642,
1978-02,39.270,
1978-03,39.460,
1978-04,39.536,
1978-05,39.739,
1978-06,40.310,
1978-07,40.538,
1978-08,40.946,
1978-09,41.126,
1978-10,41.199,
1978-11,41.442,
1978-12,41.033,
1979-01,41.316,
1979-02,41.557,
1979-03,41.622,
1979-04,41.653,
1979-05,41.717,
1979-06,41.524,
1979-07,41.399,
1979-08,41.283,
1979-09,40.880,
1979-10,40.476,
1979-11,40.732,
1979-12,40.857,
1980-01,40.298,
1980-02,39.679,
1980-03,39.632,
1980-04,39.815,
1980-05,39.778,
1980-06,39.958,
1980-07,40.288,
1980-08,40.617,
1980-09,40.837,
1980-10,41.315,
1980-11,42.210,
1980-12,42.475,
1981-01,42.630,
1981-02,42.829,
1981-03,42.921,
1981-04,42.866,
1981-05,43.214,
1981-06,43.624,
1981-07,43.802,
1981-08,44.168,
1981-09,44.889,
