"",BBK01.OUB314,BBK01.OUB314_FLAGS
"",Time deposits of social security funds / Total / Commercial banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:26:19,
1999-01,6.029,
1999-02,5.701,
1999-03,5.470,
1999-04,5.556,
1999-05,6.790,
1999-06,6.567,
1999-07,6.295,
1999-08,6.445,
1999-09,6.440,
1999-10,6.825,
1999-11,7.004,
1999-12,8.925,
2000-01,7.897,
2000-02,7.496,
2000-03,6.813,
2000-04,7.463,
2000-05,7.369,
2000-06,7.629,
2000-07,7.383,
2000-08,7.566,
2000-09,7.938,
2000-10,7.860,
2000-11,8.362,
2000-12,11.643,
2001-01,9.083,
2001-02,8.915,
2001-03,8.440,
2001-04,8.777,
2001-05,9.536,
2001-06,9.510,
2001-07,9.081,
2001-08,8.598,
2001-09,8.934,
2001-10,8.058,
2001-11,8.050,
2001-12,9.845,
2002-01,7.403,
2002-02,7.727,
2002-03,7.102,
2002-04,7.204,
2002-05,7.860,
2002-06,8.098,
2002-07,7.067,
2002-08,6.926,
2002-09,7.586,
2002-10,6.264,
2002-11,6.246,
2002-12,7.619,
2003-01,6.817,
2003-02,6.961,
2003-03,6.967,
2003-04,7.065,
2003-05,8.003,
2003-06,7.489,
2003-07,8.130,
2003-08,6.738,
2003-09,6.246,
2003-10,5.242,
2003-11,6.197,
2003-12,6.777,
2004-01,6.289,
2004-02,5.471,
2004-03,5.345,
2004-04,4.997,
2004-05,6.382,
2004-06,5.744,
2004-07,5.452,
2004-08,5.436,
2004-09,5.252,
2004-10,5.079,
2004-11,4.806,
2004-12,5.742,
2005-01,5.391,
2005-02,5.194,
2005-03,4.964,
2005-04,4.587,
2005-05,5.565,
2005-06,6.048,
2005-07,5.210,
2005-08,5.176,
2005-09,5.134,
2005-10,4.984,
2005-11,5.812,
2005-12,6.239,
2006-01,6.387,
2006-02,6.212,
2006-03,6.692,
2006-04,7.884,
2006-05,8.797,
2006-06,9.659,
2006-07,9.066,
2006-08,9.719,
2006-09,9.944,
2006-10,9.956,
2006-11,9.979,
2006-12,9.194,
2007-01,9.484,
2007-02,10.460,
2007-03,10.318,
2007-04,11.631,
2007-05,13.254,
2007-06,14.220,
2007-07,13.840,
2007-08,15.429,
2007-09,15.750,
2007-10,15.856,
2007-11,18.410,
2007-12,20.278,
2008-01,18.858,
2008-02,17.673,
2008-03,16.647,
2008-04,17.439,
2008-05,19.550,
2008-06,19.124,
2008-07,19.211,
2008-08,18.995,
2008-09,19.083,
2008-10,20.990,
2008-11,21.987,
2008-12,21.910,
2009-01,20.542,
2009-02,19.609,
2009-03,19.328,
2009-04,19.084,
2009-05,20.815,
2009-06,19.594,
2009-07,18.473,
2009-08,15.939,
2009-09,14.481,
2009-10,13.877,
2009-11,14.356,
2009-12,12.781,
2010-01,14.711,
2010-02,13.904,
2010-03,14.364,
2010-04,13.423,
2010-05,14.501,
2010-06,12.340,
2010-07,14.454,
2010-08,15.237,
2010-09,14.600,
2010-10,15.704,
2010-11,15.239,
2010-12,15.679,
2011-01,15.413,
2011-02,15.859,
2011-03,16.695,
2011-04,16.228,
2011-05,17.138,
2011-06,18.189,
2011-07,19.605,
2011-08,20.207,
2011-09,20.237,
2011-10,20.000,
2011-11,19.719,
2011-12,19.109,
2012-01,19.967,
2012-02,21.897,
2012-03,21.964,
2012-04,23.445,
2012-05,25.735,
2012-06,28.817,
2012-07,26.158,
2012-08,25.148,
2012-09,27.013,
2012-10,25.979,
2012-11,27.278,
2012-12,26.823,
2013-01,29.513,
2013-02,29.647,
2013-03,31.163,
2013-04,32.088,
2013-05,34.256,
2013-06,35.243,
2013-07,35.361,
2013-08,34.451,
2013-09,33.385,
2013-10,34.257,
2013-11,36.147,
2013-12,32.095,
2014-01,35.340,
2014-02,34.637,
2014-03,33.972,
2014-04,35.281,
2014-05,37.091,
2014-06,36.774,
2014-07,38.382,
2014-08,37.213,
2014-09,34.232,
2014-10,35.642,
2014-11,36.791,
2014-12,34.141,Provisional value
