"",BBEX3.A.NOK.USD.CA.AB.A04,BBEX3.A.NOK.USD.CA.AB.A04_FLAGS
"",Exchange rates for the US dollar in Norway / USD 1 = NOK ... (selling),
unit,NOK (hypothetically euro-based),
unit multiplier,one,
last update,2015-02-19 15:15:36,
1972,6.5944,
1973,5.7491,
1974,5.5402,
1975,5.2469,
1976,5.4656,
1977,5.3361,
1978,5.2501,
1979,5.0731,
1980,4.9473,
1981,5.7571,
1982,6.4839,
1983,7.3129,
1984,8.1804,
1985,8.5966,
1986,7.4084,
1987,6.7465,
1988,6.5372,
1989,6.9190,
1990,6.2654,
1991,6.5003,
1992,6.2170,comment
1993,7.1170,
1994,7.0631,
1995,6.3477,
1996,6.4653,
1997,7.0898,
1998,7.5583,
1999,7.8098,
2000,8.8104,
2001,8.9900,
2002,7.9833,
2003,7.0933,
2004,6.7456,
2005,6.4533,
2006,6.4265,
2007,5.8669,
2008,5.6528,
2009,6.2952,
2010,6.0546,
2011,5.6205,
2012,5.8338,
2013,5.8904,
2014,6.3181,
"","Source: Since December 2003 DNB, Oslo (formerly: DnB NOR) 1991 - November 2003 Den norske Bank, Oslo 1972 - 1990 Den norske Creditbank, Oslo",
"",Methodology: Calculated on the basis of daily rates.,
"","Comment on 1992: On 10 December 1992, the Norwegian central bank decided to abandon the unilateral pegging of the Norwegian krone to the ECU and allow the krone to float. On the basis of the exchange rates on 9 and 11 December 1992, the krone depreciated by 6.5% against the US dollar (middle rate). No exchange rate data are available for 10 December 1992.",
