"",BBK01.OUN370,BBK01.OUN370_FLAGS
"",Loans to foreign enterprises and households for over one year and up to and including five years / Special purpose banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:00:24,
1999-01,1.189,
1999-02,1.162,
1999-03,1.225,
1999-04,1.266,
1999-05,1.261,
1999-06,1.433,
1999-07,1.308,
1999-08,1.374,
1999-09,1.405,
1999-10,1.250,
1999-11,1.443,
1999-12,1.567,
2000-01,1.830,
2000-02,1.802,
2000-03,2.012,
2000-04,1.985,
2000-05,1.762,
2000-06,1.714,
2000-07,2.189,
2000-08,2.212,
2000-09,2.405,
2000-10,2.612,
2000-11,2.539,
2000-12,2.498,
2001-01,2.411,
2001-02,2.801,
2001-03,3.009,
2001-04,3.047,
2001-05,3.203,
2001-06,3.184,
2001-07,3.493,
2001-08,3.343,
2001-09,3.807,
2001-10,3.866,
2001-11,4.000,
2001-12,4.145,
2002-01,4.173,
2002-02,4.148,
2002-03,4.198,
2002-04,4.191,
2002-05,4.128,
2002-06,3.960,
2002-07,4.069,
2002-08,4.110,
2002-09,4.110,
2002-10,4.089,
2002-11,4.210,
2002-12,3.916,
2003-01,3.839,
2003-02,3.762,
2003-03,3.732,
2003-04,3.740,
2003-05,3.497,
2003-06,3.564,
2003-07,3.594,
2003-08,3.690,
2003-09,3.682,
2003-10,3.768,
2003-11,3.465,
2003-12,3.410,
2004-01,3.512,
2004-02,3.481,
2004-03,3.640,
2004-04,3.557,
2004-05,3.657,
2004-06,3.635,
2004-07,3.724,
2004-08,3.853,
2004-09,3.579,
2004-10,3.663,
2004-11,3.653,
2004-12,3.619,
2005-01,3.577,
2005-02,3.304,
2005-03,3.343,
2005-04,3.321,
2005-05,3.179,
2005-06,3.275,
2005-07,3.174,
2005-08,3.321,
2005-09,3.423,
2005-10,3.366,
2005-11,3.491,
2005-12,3.520,
2006-01,3.535,
2006-02,3.779,
2006-03,3.695,
2006-04,3.768,
2006-05,3.644,
2006-06,3.585,
2006-07,3.674,
2006-08,3.415,
2006-09,3.618,
2006-10,3.924,
2006-11,4.034,
2006-12,3.642,
2007-01,3.788,
2007-02,3.849,
2007-03,3.934,
2007-04,3.981,
2007-05,4.339,
2007-06,4.405,
2007-07,4.140,
2007-08,4.056,
2007-09,4.176,
2007-10,4.419,
2007-11,4.222,
2007-12,4.308,
2008-01,4.354,
2008-02,4.338,
2008-03,4.582,
2008-04,5.016,
2008-05,5.449,
2008-06,5.868,
2008-07,5.898,
2008-08,6.499,
2008-09,6.742,
2008-10,7.590,
2008-11,7.466,
2008-12,7.876,
2009-01,8.080,
2009-02,7.974,
2009-03,7.884,
2009-04,7.695,
2009-05,7.326,
2009-06,7.192,
2009-07,6.666,
2009-08,6.503,
2009-09,6.314,
2009-10,6.186,
2009-11,6.007,
2009-12,5.858,
2010-01,5.695,
2010-02,5.739,
2010-03,5.424,
2010-04,5.466,
2010-05,5.372,
2010-06,4.997,
2010-07,4.685,
2010-08,4.738,
2010-09,4.518,
2010-10,4.411,
2010-11,4.741,
2010-12,4.405,
2011-01,4.168,
2011-02,4.484,
2011-03,4.325,
2011-04,4.565,
2011-05,4.550,
2011-06,4.607,
2011-07,4.584,
2011-08,4.593,
2011-09,4.735,
2011-10,4.658,
2011-11,4.657,
2011-12,4.641,
2012-01,4.684,
2012-02,4.358,
2012-03,4.382,
2012-04,4.298,
2012-05,4.474,
2012-06,4.375,
2012-07,4.378,
2012-08,4.200,
2012-09,4.148,
2012-10,4.109,
2012-11,4.030,
2012-12,3.808,
2013-01,3.982,
2013-02,3.854,
2013-03,3.791,
2013-04,3.520,
2013-05,3.498,
2013-06,3.550,
2013-07,3.508,
2013-08,3.385,
2013-09,3.290,
2013-10,3.392,
2013-11,3.506,
2013-12,3.388,
2014-01,3.428,
2014-02,3.582,
2014-03,3.639,
2014-04,3.637,
2014-05,3.734,
2014-06,3.531,
2014-07,3.670,
2014-08,3.647,
2014-09,3.866,
2014-10,4.078,
2014-11,3.983,
2014-12,4.063,Provisional value
