"",BBK01.PQ1645,BBK01.PQ1645_FLAGS
"",Other housing loans to domestic enterprises and resident individuals / Total / Credit cooperatives,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-16 10:21:21,
1968-10,1.989,
1969-01,1.984,
1969-04,2.117,
1969-07,2.209,
1969-10,2.363,
1970-01,2.440,
1970-04,2.568,
1970-07,2.700,
1970-10,2.813,
1971-01,2.874,
1971-04,3.074,
1971-07,3.294,
1971-10,3.532,
1972-01,3.568,
1972-04,3.783,
1972-07,3.989,
1972-10,4.334,
1973-01,4.473,
1973-04,4.656,
1973-07,4.817,
1973-10,5.406,
1974-01,5.508,
1974-04,5.576,
1974-07,5.658,
1974-10,5.870,
1975-01,5.885,
1975-04,5.989,
1975-07,6.248,
1975-10,6.416,
1976-01,6.583,
1976-04,6.869,
1976-07,7.180,
1976-10,7.813,
1977-01,8.005,
1977-04,8.417,
1977-07,9.056,
1977-10,9.739,
1978-01,10.054,
1978-04,10.643,
1978-07,11.227,
1978-10,12.203,
1979-01,12.563,
1979-04,12.977,
1979-07,13.807,
1979-10,14.746,
1980-01,15.396,
1980-04,16.004,
1980-07,16.724,
1980-10,17.776,
1981-01,18.322,
1981-04,19.000,
1981-07,19.518,
1981-10,20.242,
1982-01,20.338,
1982-04,20.790,
1982-07,21.175,
1982-10,22.124,
1983-01,22.220,
1983-04,22.738,
1983-07,23.631,
1983-10,24.785,
1984-01,24.875,
1984-04,25.449,
1984-07,26.056,
1984-10,26.940,
1985-01,26.981,
1985-04,27.292,
1985-07,27.725,
1985-10,31.768,
1986-01,31.486,
1986-04,31.702,
1986-07,31.883,
1986-10,32.317,
1987-01,32.052,
1987-04,32.124,
1987-07,32.490,
1987-10,33.101,
1988-01,33.044,
1988-04,33.311,
1988-07,33.773,
1988-10,34.444,
1989-01,34.442,
1989-04,35.019,
1989-07,35.611,
1989-10,36.811,
1990-01,36.700,
1990-04,37.175,
1990-07,38.086,
1990-10,39.266,
1991-01,38.941,
1991-04,39.092,
1991-07,39.707,
1991-10,40.585,
1992-01,40.410,
1992-04,41.071,
1992-07,42.028,
1992-10,42.907,
1993-01,43.296,
1993-04,43.505,
1993-07,43.941,
1993-10,45.768,
1994-01,43.975,
1994-04,45.562,
1994-07,47.706,
1994-10,50.762,
1995-01,51.300,
1995-04,52.897,
1995-07,54.178,
1995-10,56.194,
1996-01,55.900,
1996-04,56.683,
1996-07,57.524,
1996-10,59.347,
1997-01,59.700,
1997-04,59.515,
1997-07,59.284,
1997-10,60.432,
1998-01,60.362,
1998-04,61.172,
1998-07,61.542,
1998-10,62.187,
1999-01,65.200,
1999-04,64.683,
1999-07,66.168,
1999-10,66.075,
2000-01,65.234,
2000-04,65.525,
2000-07,65.708,
2000-10,64.649,
2001-01,63.865,
2001-04,63.956,
2001-07,64.294,
2001-10,64.754,
2002-01,64.565,
2002-04,61.224,
2002-07,61.388,
2002-10,62.079,
2003-01,61.460,
2003-04,63.073,
2003-07,32.687,
2003-10,33.120,
2004-01,32.902,
2004-04,33.098,
2004-07,33.311,
2004-10,33.107,
2005-01,32.465,
2005-04,32.453,
2005-07,32.869,
2005-10,32.979,
2006-01,31.115,
2006-04,31.768,
2006-07,31.221,
2006-10,31.764,
2007-01,31.692,
2007-04,31.835,
2007-07,32.471,
2007-10,31.816,
2008-01,32.982,
2008-04,33.065,
2008-07,33.043,
2008-10,32.746,
2009-01,32.415,
2009-04,32.839,
2009-07,33.328,
2009-10,33.409,
2010-01,33.317,
2010-04,33.220,
2010-07,33.568,
2010-10,33.897,
2011-01,33.858,
2011-04,34.562,
2011-07,35.145,
2011-10,36.065,
2012-01,38.209,
2012-04,39.238,
2012-07,39.872,
2012-10,40.184,
2013-01,40.279,
2013-04,40.779,
2013-07,41.511,
2013-10,41.878,
2014-01,42.091,
2014-04,42.548,
2014-07,43.480,
2014-10,44.505,
