"",BBK01.QUY510,BBK01.QUY510_FLAGS
"",Consolidated German banks: Loans and advances to foreign banks / Cuba / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:36:48,
2002-03,0.072,
2002-04,0.072,
2002-05,0.073,
2002-06,0.072,
2002-07,0.071,
2002-08,0.072,
2002-09,0.072,
2002-10,0.071,
2002-11,0.073,
2002-12,0.075,
2003-01,0.072,
2003-02,0.072,
2003-03,0.074,
2003-04,0.077,
2003-05,0.079,
2003-06,0.080,
2003-07,0.082,
2003-08,0.084,
2003-09,0.088,
2003-10,0.091,
2003-11,0.098,
2003-12,0.096,
2004-01,0.097,
2004-02,0.099,
2004-03,0.046,
2004-04,0.047,
2004-05,0.047,
2004-06,0.047,
2004-07,0.048,
2004-08,0.047,
2004-09,0.051,
2004-10,0.053,
2004-11,0.047,
2004-12,0.049,
2005-01,0.048,
2005-02,0.050,
2005-03,0.050,
2005-04,0.050,
2005-05,0.049,
2005-06,0.060,
2005-07,0.064,
2005-08,0.060,
2005-09,0.059,
2005-10,0.058,
2005-11,0.057,
2005-12,0.049,
2006-01,0.055,
2006-02,0.048,
2006-03,0.044,
2006-04,0.077,
2006-05,0.080,
2006-06,0.047,
2006-07,0.048,
2006-08,0.047,
2006-09,0.046,
2006-10,0.054,
2006-11,0.051,
2006-12,0.052,
2007-01,0.053,
2007-02,0.051,
2007-03,0.052,
2007-04,0.057,
2007-05,0.061,
2007-06,0.069,
2007-07,0.113,
2007-08,0.099,
2007-09,0.107,
2007-10,0.097,
2007-11,0.098,
2007-12,0.103,
2008-01,0.095,
2008-02,0.090,
2008-03,0.088,
2008-04,0.086,
2008-05,0.083,
2008-06,0.079,
2008-07,0.080,
2008-08,0.091,
2008-09,0.092,
2008-10,0.089,
2008-11,0.089,
2008-12,0.087,
2009-01,0.085,
2009-02,0.087,
2009-03,0.082,
2009-04,0.076,
2009-05,0.064,
2009-06,0.066,
2009-07,0.063,
2009-08,0.072,
2009-09,0.072,
2009-10,0.070,
2009-11,0.068,
2009-12,0.077,
2010-01,0.075,
2010-02,0.073,
2010-03,0.071,
2010-04,0.069,
2010-05,0.066,
2010-06,0.063,
2010-07,0.067,
2010-08,0.063,
2010-09,0.061,
2010-10,0.063,
2010-11,0.063,
2010-12,0.064,
2011-01,0.065,
2011-02,0.077,
2011-03,0.076,
2011-04,0.072,
2011-05,0.071,
2011-06,0.070,
2011-07,0.069,
2011-08,0.067,
2011-09,0.066,
2011-10,0.064,
2011-11,0.062,
2011-12,0.064,
2012-01,0.066,
2012-02,0.065,
2012-03,0.064,
2012-04,0.063,
2012-05,0.064,
2012-06,0.062,
2012-07,0.064,
2012-08,0.062,
2012-09,0.061,
2012-10,0.062,
2012-11,0.061,
2012-12,0.064,
2013-01,0.064,
2013-02,0.069,
2013-03,0.067,
2013-04,0.066,
2013-05,0.071,
2013-06,0.074,
2013-07,0.075,
2013-08,0.077,
2013-09,0.078,
2013-10,0.075,
2013-11,0.075,
2013-12,0.072,
2014-01,0.070,
2014-02,0.070,
2014-03,0.067,
2014-04,0.064,
2014-05,0.065,
2014-06,0.064,
2014-07,0.062,
2014-08,0.062,
2014-09,0.061,
2014-10,0.060,
