"",BBK01.TS5105,BBK01.TS5105_FLAGS
"",Deposits of non-MFIs / General government / Short term / Domestic / Index / Seasonally adjusted,
unit,1208=100 (hypothetically euro-based),
unit multiplier,one,
last update,2015-02-27 09:16:54,
1999-01,37.15130,
1999-02,37.79520,
1999-03,37.57844,
1999-04,37.92088,
1999-05,39.46547,
1999-06,39.35345,
1999-07,40.41807,
1999-08,41.69209,
1999-09,41.60375,
1999-10,44.44139,
1999-11,46.14342,
1999-12,47.25168,
2000-01,45.03425,
2000-02,44.75559,
2000-03,45.12897,
2000-04,47.39577,
2000-05,44.97748,
2000-06,46.96778,
2000-07,45.06874,
2000-08,45.51224,
2000-09,46.44034,
2000-10,47.10744,
2000-11,47.21786,
2000-12,49.95834,
2001-01,49.13154,
2001-02,49.93187,
2001-03,49.39812,
2001-04,50.33014,
2001-05,48.72070,
2001-06,49.53995,
2001-07,49.29626,
2001-08,48.22600,
2001-09,49.96999,
2001-10,50.05910,
2001-11,47.19853,
2001-12,45.70459,
2002-01,45.45272,
2002-02,44.54434,
2002-03,43.88874,
2002-04,42.82214,
2002-05,42.62483,
2002-06,42.48843,
2002-07,43.13130,
2002-08,41.85648,
2002-09,40.82534,
2002-10,38.90492,
2002-11,38.21296,
2002-12,39.86242,
2003-01,38.64670,
2003-02,40.03593,
2003-03,39.66952,
2003-04,38.75577,
2003-05,40.01320,
2003-06,40.49418,
2003-07,38.87121,
2003-08,37.81835,
2003-09,36.43640,
2003-10,35.71902,
2003-11,35.75175,
2003-12,36.54821,
2004-01,37.21284,
2004-02,36.47184,
2004-03,36.28545,
2004-04,37.07282,
2004-05,37.29012,
2004-06,37.22647,
2004-07,37.76745,
2004-08,36.86281,
2004-09,39.80311,
2004-10,37.61294,
2004-11,37.66567,
2004-12,38.55578,
2005-01,41.01329,
2005-02,40.52016,
2005-03,39.85598,
2005-04,39.15725,
2005-05,39.09538,
2005-06,39.73134,
2005-07,39.52299,
2005-08,40.53377,
2005-09,40.74575,
2005-10,41.15698,
2005-11,40.84583,
2005-12,41.19611,
2006-01,43.76262,
2006-02,45.37203,
2006-03,47.44089,
2006-04,48.65182,
2006-05,51.68505,
2006-06,55.04217,
2006-07,55.77000,
2006-08,55.48432,
2006-09,57.29483,
2006-10,56.56792,
2006-11,63.27215,
2006-12,64.77242,
2007-01,63.40862,
2007-02,63.51507,
2007-03,64.95708,
2007-04,67.10237,
2007-05,68.73455,
2007-06,68.23234,
2007-07,72.54667,
2007-08,75.38347,
2007-09,80.62659,
2007-10,83.78906,
2007-11,87.79488,
2007-12,88.84297,
2008-01,85.88796,
2008-02,84.73163,
2008-03,84.73982,
2008-04,87.59380,
2008-05,90.49692,
2008-06,92.09542,
2008-07,94.04690,
2008-08,94.30801,
2008-09,95.51620,
2008-10,98.71770,
2008-11,100.93661,
2008-12,98.82125,
2009-01,99.77726,
2009-02,100.57053,
2009-03,94.98256,
2009-04,99.52583,
2009-05,92.36386,
2009-06,87.82573,
2009-07,86.70018,
2009-08,82.90743,
2009-09,80.60749,
2009-10,82.17390,
2009-11,79.48837,
2009-12,78.73847,
2010-01,78.36951,
2010-02,79.40256,
2010-03,77.96919,
2010-04,77.80316,
2010-05,77.41484,
2010-06,79.14833,
2010-07,77.81164,
2010-08,81.54335,
2010-09,85.78733,
2010-10,83.22842,
2010-11,80.83242,
2010-12,82.22818,
2011-01,82.65538,
2011-02,83.08819,
2011-03,87.44758,
2011-04,87.38680,
2011-05,89.44938,
2011-06,91.35631,
2011-07,92.46635,
2011-08,95.18028,
2011-09,97.77010,
2011-10,94.38301,
2011-11,95.45792,
2011-12,96.98656,
2012-01,101.48345,
2012-02,104.10068,
2012-03,114.29256,
2012-04,115.69292,
2012-05,118.43706,
2012-06,128.23594,
2012-07,127.35099,
2012-08,126.74292,
2012-09,127.54118,
2012-10,136.95607,
2012-11,133.01245,
2012-12,106.33538,
2013-01,107.63040,
2013-02,104.53634,
2013-03,109.02452,
2013-04,110.21809,
2013-05,109.39138,
2013-06,108.71205,
2013-07,107.70001,
2013-08,109.50638,
2013-09,109.90740,
2013-10,110.81151,
2013-11,113.24766,
2013-12,110.41656,
2014-01,111.38967,
2014-02,111.71834,
2014-03,112.94464,
2014-04,111.14661,
2014-05,112.32551,
2014-06,110.91054,
2014-07,114.25268,
2014-08,115.41683,
2014-09,115.06625,
2014-10,114.57528,
2014-11,113.09460,
2014-12,116.66393,Provisional value
2015-01,119.72511,
"","General: 1 Short-term deposits include overnight deposits, deposits with an agreed maturity of up to 2 years and deposits redeemable at notice of up to 3 months.",
