"",BBK01.OUB050,BBK01.OUB050_FLAGS
"",Time deposits of non-profit institutions / Total / Commercial banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:20:48,
1968-12,1.379,
1969-01,1.418,
1969-02,1.411,
1969-03,1.398,
1969-04,1.430,
1969-05,1.567,
1969-06,1.490,
1969-07,1.462,
1969-08,1.460,
1969-09,1.575,
1969-10,1.602,
1969-11,1.541,
1969-12,1.509,
1970-01,1.422,
1970-02,1.434,
1970-03,1.382,
1970-04,1.420,
1970-05,1.402,
1970-06,1.439,
1970-07,1.501,
1970-08,1.510,
1970-09,1.457,
1970-10,1.488,
1970-11,1.512,
1970-12,1.537,
1971-01,1.490,
1971-02,1.565,
1971-03,1.522,
1971-04,1.548,
1971-05,1.559,
1971-06,1.598,
1971-07,1.643,
1971-08,1.633,
1971-09,1.583,
1971-10,1.599,
1971-11,1.628,
1971-12,1.689,
1972-01,1.637,
1972-02,1.711,
1972-03,1.660,
1972-04,1.664,
1972-05,1.749,
1972-06,1.717,
1972-07,1.723,
1972-08,1.771,
1972-09,1.625,
1972-10,1.583,
1972-11,1.749,
1972-12,1.937,
1973-01,1.922,
1973-02,1.956,
1973-03,1.947,
1973-04,1.914,
1973-05,2.079,
1973-06,2.042,
1973-07,2.072,
1973-08,2.179,
1973-09,2.262,
1973-10,2.339,
1973-11,2.336,
1973-12,2.474,
1974-01,2.406,
1974-02,2.448,
1974-03,2.459,
1974-04,2.654,
1974-05,2.704,
1974-06,2.640,
1974-07,2.544,
1974-08,2.552,
1974-09,2.492,
1974-10,2.587,
1974-11,2.502,
1974-12,2.514,
1975-01,2.410,
1975-02,2.448,
1975-03,2.329,
1975-04,2.376,
1975-05,2.336,
1975-06,2.322,
1975-07,2.282,
1975-08,2.271,
1975-09,2.226,
1975-10,2.262,
1975-11,2.268,
1975-12,2.378,
1976-01,2.222,
1976-02,2.218,
1976-03,2.137,
1976-04,2.180,
1976-05,2.179,
1976-06,2.187,
1976-07,2.140,
1976-08,2.235,
1976-09,2.236,
1976-10,2.255,
1976-11,2.205,
1976-12,2.316,
1977-01,2.191,
1977-02,2.250,
1977-03,2.219,
1977-04,2.395,
1977-05,2.416,
1977-06,2.342,
1977-07,2.313,
1977-08,2.338,
1977-09,2.302,
1977-10,2.366,
1977-11,2.376,
1977-12,2.665,
1978-01,2.388,
1978-02,2.368,
1978-03,2.228,
1978-04,2.354,
1978-05,2.491,
1978-06,2.434,
1978-07,2.492,
1978-08,2.541,
1978-09,2.423,
1978-10,2.493,
1978-11,2.471,
1978-12,2.627,
1979-01,2.459,
1979-02,2.502,
1979-03,2.414,
1979-04,2.521,
