"",BBK01.QUW171,BBK01.QUW171_FLAGS
"",Foreign branches: Short-term liabilities to foreign banks / Outside the country of domicile of the branch / All curren.,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:41:06,
2001-12,412.139,
2002-01,448.348,
2002-02,429.241,
2002-03,412.668,
2002-04,397.064,
2002-05,377.857,
2002-06,365.178,
2002-07,348.183,
2002-08,343.606,
2002-09,336.353,
2002-10,320.083,
2002-11,327.784,
2002-12,297.290,
2003-01,317.598,
2003-02,295.353,
2003-03,282.374,
2003-04,288.378,
2003-05,286.481,
2003-06,301.537,
2003-07,289.535,
2003-08,289.559,
2003-09,300.076,
2003-10,285.416,
2003-11,287.231,
2003-12,277.927,
2004-01,290.993,
2004-02,314.948,
2004-03,323.287,
2004-04,330.712,
2004-05,317.950,
2004-06,316.337,
2004-07,309.408,
2004-08,306.831,
2004-09,296.763,
2004-10,293.071,
2004-11,303.770,
2004-12,287.933,
2005-01,300.161,
2005-02,302.161,
2005-03,292.386,
2005-04,291.040,
2005-05,305.453,
2005-06,313.208,
2005-07,321.491,
2005-08,339.922,
2005-09,329.987,
2005-10,354.430,
2005-11,380.631,
2005-12,367.779,
2006-01,362.184,
2006-02,365.821,
2006-03,375.294,
2006-04,379.537,
2006-05,368.389,
2006-06,347.172,
2006-07,394.412,
2006-08,387.618,
2006-09,376.058,
2006-10,380.236,
2006-11,383.225,
2006-12,411.177,
2007-01,415.330,
2007-02,422.566,
2007-03,406.313,
2007-04,410.701,
2007-05,411.472,
2007-06,416.970,
2007-07,432.269,
2007-08,459.826,
2007-09,425.937,
2007-10,439.787,
2007-11,425.162,
2007-12,444.395,
2008-01,457.173,
2008-02,427.031,
2008-03,425.696,
2008-04,406.517,
2008-05,406.538,
2008-06,391.510,
2008-07,380.370,
2008-08,393.654,
2008-09,385.814,
2008-10,428.889,
2008-11,398.153,
2008-12,344.232,
2009-01,363.362,
2009-02,317.970,
2009-03,302.543,
2009-04,325.085,
2009-05,296.657,
2009-06,294.839,
2009-07,275.830,
2009-08,275.349,
2009-09,269.684,
2009-10,246.190,
2009-11,246.256,
2009-12,230.404,
2010-01,247.659,
2010-02,240.467,
2010-03,241.756,
2010-04,289.727,
2010-05,300.541,
2010-06,302.437,
2010-07,260.917,
2010-08,291.940,
2010-09,263.339,
2010-10,283.851,
2010-11,279.562,
2010-12,232.917,
2011-01,221.804,
2011-02,230.393,
2011-03,222.804,
2011-04,213.589,
2011-05,230.460,
2011-06,216.977,
2011-07,217.190,
2011-08,245.569,
2011-09,278.097,
2011-10,260.639,
2011-11,258.290,
2011-12,289.319,
2012-01,296.649,
2012-02,331.246,
2012-03,267.232,
2012-04,288.045,
2012-05,311.327,
2012-06,275.381,
2012-07,260.052,
2012-08,266.444,
2012-09,264.110,
2012-10,261.900,
2012-11,270.922,
2012-12,260.375,
2013-01,265.508,
2013-02,264.265,
2013-03,263.089,
2013-04,263.427,
2013-05,258.407,
2013-06,230.693,
2013-07,241.240,
2013-08,243.045,
2013-09,199.697,
2013-10,224.836,
2013-11,233.628,
2013-12,196.176,
2014-01,240.435,
2014-02,236.749,
2014-03,201.826,
2014-04,216.246,
2014-05,223.946,
2014-06,222.438,
2014-07,247.708,
2014-08,256.073,
2014-09,233.990,
2014-10,255.066,
2014-11,252.972,
