"",BBK01.OUC029,BBK01.OUC029_FLAGS
"",Sight deposits of foreign banks (MFIs) / Big banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:10:55,
1958-12,0.500,
1959-01,-,Nothing exists
1959-02,-,Nothing exists
1959-03,-,Nothing exists
1959-04,-,Nothing exists
1959-05,-,Nothing exists
1959-06,0.436,
1959-07,-,Nothing exists
1959-08,-,Nothing exists
1959-09,-,Nothing exists
1959-10,-,Nothing exists
1959-11,-,Nothing exists
1959-12,0.513,
1960-01,-,Nothing exists
1960-02,-,Nothing exists
1960-03,-,Nothing exists
1960-04,-,Nothing exists
1960-05,-,Nothing exists
1960-06,0.494,
1960-07,-,Nothing exists
1960-08,-,Nothing exists
1960-09,-,Nothing exists
1960-10,-,Nothing exists
1960-11,-,Nothing exists
1960-12,0.597,
1961-01,-,Nothing exists
1961-02,-,Nothing exists
1961-03,-,Nothing exists
1961-04,-,Nothing exists
1961-05,-,Nothing exists
1961-06,0.653,
1961-07,-,Nothing exists
1961-08,-,Nothing exists
1961-09,-,Nothing exists
1961-10,-,Nothing exists
1961-11,-,Nothing exists
1961-12,0.643,
1962-01,-,Nothing exists
1962-02,-,Nothing exists
1962-03,-,Nothing exists
1962-04,-,Nothing exists
1962-05,-,Nothing exists
1962-06,0.534,
1962-07,-,Nothing exists
1962-08,-,Nothing exists
1962-09,-,Nothing exists
1962-10,-,Nothing exists
1962-11,-,Nothing exists
1962-12,0.536,
1963-01,-,Nothing exists
1963-02,-,Nothing exists
1963-03,-,Nothing exists
1963-04,-,Nothing exists
1963-05,-,Nothing exists
1963-06,0.531,
1963-07,-,Nothing exists
1963-08,-,Nothing exists
1963-09,-,Nothing exists
1963-10,-,Nothing exists
1963-11,-,Nothing exists
1963-12,0.640,
1964-01,-,Nothing exists
1964-02,-,Nothing exists
1964-03,-,Nothing exists
1964-04,-,Nothing exists
1964-05,-,Nothing exists
1964-06,0.671,
1964-07,-,Nothing exists
1964-08,-,Nothing exists
1964-09,-,Nothing exists
1964-10,-,Nothing exists
1964-11,-,Nothing exists
1964-12,0.744,
1965-01,0.721,
1965-02,0.685,
1965-03,0.683,
1965-04,0.649,
1965-05,0.689,
1965-06,0.707,
1965-07,0.757,
1965-08,0.655,
1965-09,0.692,
1965-10,0.698,
1965-11,0.686,
1965-12,0.695,
1966-01,0.709,
1966-02,0.690,
1966-03,0.754,
1966-04,0.684,
1966-05,0.681,
1966-06,0.696,
1966-07,0.700,
1966-08,0.627,
1966-09,0.710,
1966-10,0.675,
1966-11,0.657,
1966-12,0.745,
1967-01,0.592,
1967-02,0.624,
1967-03,0.648,
1967-04,0.664,
1967-05,0.720,
1967-06,0.729,
1967-07,0.708,
1967-08,0.673,
1967-09,0.766,
1967-10,0.839,
1967-11,0.880,
1967-12,0.925,
1968-01,0.811,
1968-02,0.861,
1968-03,0.821,
1968-04,0.879,
1968-05,1.064,
1968-06,1.055,
1968-07,1.020,
1968-08,1.044,
1968-09,1.205,
1968-10,1.045,
1968-11,1.761,
1968-12,1.438,
1969-01,1.191,
1969-02,1.193,
1969-03,1.189,
1969-04,1.258,
1969-05,1.724,
1969-06,1.415,
1969-07,1.167,
1969-08,1.237,
1969-09,1.464,
1969-10,1.371,
1969-11,1.257,
1969-12,1.521,
1970-01,1.216,
1970-02,1.134,
1970-03,1.061,
1970-04,1.122,
1970-05,1.281,
1970-06,1.194,
1970-07,1.121,
1970-08,1.154,
1970-09,1.588,
1970-10,1.161,
1970-11,1.271,
1970-12,1.779,
1971-01,1.283,
1971-02,1.408,
1971-03,1.128,
1971-04,1.351,
1971-05,2.230,
1971-06,1.515,
1971-07,1.592,
1971-08,1.530,
1971-09,1.283,
1971-10,1.309,
1971-11,1.221,
1971-12,2.154,
1972-01,1.358,
1972-02,1.303,
1972-03,1.552,
1972-04,1.494,
1972-05,1.502,
1972-06,2.294,
1972-07,2.738,
1972-08,2.153,
1972-09,2.027,
1972-10,1.922,
1972-11,1.818,
1972-12,2.441,
1973-01,1.910,
1973-02,3.664,
1973-03,3.276,
1973-04,3.049,
1973-05,2.346,
1973-06,2.212,
1973-07,2.543,
1973-08,2.127,
1973-09,2.584,
1973-10,1.863,
1973-11,1.713,
1973-12,2.434,
1974-01,2.083,
1974-02,1.944,
1974-03,2.135,
1974-04,2.189,
1974-05,2.396,
1974-06,2.615,
1974-07,2.339,
1974-08,2.107,
1974-09,2.183,
1974-10,2.123,
1974-11,2.222,
1974-12,2.664,
1975-01,2.163,
1975-02,2.032,
1975-03,2.266,
1975-04,2.139,
1975-05,2.053,
1975-06,2.343,
1975-07,2.293,
1975-08,2.163,
1975-09,2.376,
1975-10,2.623,
1975-11,2.159,
1975-12,2.546,
1976-01,2.187,
1976-02,2.844,
1976-03,2.704,
1976-04,2.300,
1976-05,2.136,
1976-06,2.231,
1976-07,2.111,
1976-08,2.136,
1976-09,2.467,
1976-10,2.973,
1976-11,3.155,
1976-12,3.325,
1977-01,2.183,
1977-02,2.648,
1977-03,2.290,
1977-04,2.390,
1977-05,2.665,
1977-06,3.231,
1977-07,3.345,
1977-08,2.731,
1977-09,2.167,
1977-10,2.359,
1977-11,2.369,
1977-12,2.734,
1978-01,2.598,
1978-02,2.627,
1978-03,2.552,
1978-04,3.359,
1978-05,2.869,
1978-06,2.689,
1978-07,2.836,
1978-08,2.766,
1978-09,2.800,
1978-10,3.038,
1978-11,2.480,
1978-12,3.433,
1979-01,3.120,
1979-02,2.872,
1979-03,2.608,
1979-04,2.812,
1979-05,2.918,
1979-06,3.158,
1979-07,2.645,
1979-08,2.577,
1979-09,2.505,
1979-10,3.273,
1979-11,3.064,
1979-12,3.847,
1980-01,3.171,
1980-02,3.584,
1980-03,3.911,
1980-04,3.969,
1980-05,3.685,
1980-06,3.901,
1980-07,3.644,
1980-08,3.135,
1980-09,3.608,
1980-10,3.532,
1980-11,3.730,
1980-12,4.215,
1981-01,3.746,
1981-02,4.004,
1981-03,3.769,
1981-04,3.525,
1981-05,3.700,
1981-06,3.911,
1981-07,3.517,
1981-08,3.453,
1981-09,3.263,
1981-10,2.951,
