"",BBK01.TXI381,BBK01.TXI381_FLAGS
1992-03,55670,
1992-04,56005,
1992-05,56226,
1992-06,56351,
1992-07,56489,
1992-08,56689,
1992-09,56603,
1992-10,56435,
1992-11,56966,
1992-12,43779,
1993-01,43740,
1993-02,43988,
1993-03,43839,
1993-04,43874,
1993-05,44028,
1993-06,43959,
1993-07,44095,
1993-08,44548,
1993-09,44183,
1993-10,44260,
1993-11,44434,
1993-12,44951,
1994-01,45018,
1994-02,45024,
1994-03,44974,
1994-04,45153,
1994-05,45306,
1994-06,45273,
1994-07,45443,
1994-08,45929,
1994-09,45949,
1994-10,46453,
1994-11,46347,
1994-12,46721,
1995-01,45043,
1995-02,45260,
1995-03,45568,
1995-04,45745,
1995-05,45880,
1995-06,46326,
1995-07,46429,
1995-08,46822,
1995-09,46880,
1995-10,46677,
1995-11,47126,
1995-12,47934,
1996-01,47489,
1996-02,47729,
1996-03,47754,
1996-04,48087,
1996-05,48322,
1996-06,48322,
1996-07,49225,
1996-08,49409,
1996-09,49307,
1996-10,49592,
1996-11,49882,
1996-12,50374,
1997-01,50579,
1997-02,50813,
1997-03,51177,
1997-04,51333,
1997-05,51769,
1997-06,51407,
1997-07,51488,
1997-08,51823,
1997-09,51922,
1997-10,51990,
1997-11,52211,
1997-12,52577,
1998-01,52730,
1998-02,52661,
1998-03,52562,
1998-04,52467,
1998-05,52417,
1998-06,52244,
1998-07,52531,
1998-08,52702,
1998-09,52636,
1998-10,52230,
1998-11,52459,
1998-12,48594,
1999-01,24843,
1999-02,24525,
1999-03,24097,
1999-04,23643,
1999-05,23600,
1999-06,23518,
1999-07,23234,
1999-08,23037,
1999-09,23421,
1999-10,23025,
1999-11,23116,
1999-12,23672,
2000-01,23863,
2000-02,23790,
2000-03,23576,
2000-04,23496,
2000-05,23572,
2000-06,23459,
2000-07,23512,
2000-08,23522,
2000-09,23454,
2000-10,23391,
2000-11,23426,
2000-12,23448,
2001-01,23177,
2001-02,23222,
2001-03,23233,
2001-04,23078,
2001-05,23158,
2001-06,23096,
2001-07,23121,
2001-08,23056,
2001-09,23005,
2001-10,22774,
2001-11,22720,
2001-12,22688,
2002-01,23003,
2002-02,22719,
2002-03,22767,
2002-04,22699,
2002-05,22706,
2002-06,22619,
2002-07,22529,
2002-08,22563,
2002-09,22211,
2002-10,21999,
2002-11,21892,
2002-12,22228,
2003-01,21824,
2003-02,21701,
2003-03,21618,
2003-04,21508,
2003-05,21490,
2003-06,22086,
2003-07,21938,
2003-08,21249,
2003-09,21234,
2003-10,21211,
2003-11,21377,
2003-12,21593,
2004-01,20704,
2004-02,20880,
2004-03,20690,
2004-04,20604,
2004-05,20480,
2004-06,20323,
2004-07,20396,
2004-08,19508,
2004-09,19277,
2004-10,19240,
2004-11,19275,
2004-12,18068,
2005-01,17996,
2005-02,17990,
2005-03,17993,
2005-04,17957,
2005-05,18058,
2005-06,18085,
2005-07,18085,
2005-08,17710,
2005-09,17730,
2005-10,17749,
2005-11,17958,
2005-12,18167,
2006-01,18275,
2006-02,18272,
2006-03,18367,
2006-04,18478,
2006-05,18819,
2006-06,18876,
2006-07,18683,
2006-08,18761,
2006-09,18918,
2006-10,19068,
2006-11,19155,
2006-12,19130,
2007-01,19139,
2007-02,19171,
2007-03,18900,
2007-04,18907,
2007-05,18992,
2007-06,18908,
2007-07,18873,
2007-08,18891,
2007-09,19294,
2007-10,19282,
2007-11,19342,
2007-12,20290,
2008-01,20406,
2008-02,20642,
2008-03,20707,
2008-04,20897,
2008-05,20834,
2008-06,21000,
2008-07,21074,
2008-08,21077,
2008-09,21284,
2008-10,21326,
2008-11,21036,
2008-12,21195,
2009-01,21102,
2009-02,21122,
2009-03,21405,
2009-04,21326,
2009-05,21298,
2009-06,21320,
2009-07,21458,
2009-08,21538,
2009-09,21481,
2009-10,21680,
2009-11,21741,
2009-12,21412,
2010-01,23744,
2010-02,23738,
2010-03,23717,
2010-04,23751,
2010-05,23667,
2010-06,25024,
2010-07,25133,
2010-08,25358,
2010-09,25083,
2010-10,25196,
2010-11,25187,
2010-12,24974,
2011-01,25026,
2011-02,25177,
2011-03,25186,
2011-04,25155,
2011-05,25230,
2011-06,25160,
2011-07,25090,
2011-08,24772,
2011-09,24668,
2011-10,24630,
2011-11,24624,
2011-12,24607,
2012-01,24804,
2012-02,24937,
2012-03,24944,
2012-04,24756,
2012-05,25080,
2012-06,37941,
2012-07,38065,
2012-08,38036,
2012-09,38086,
2012-10,37986,
2012-11,38079,
2012-12,38201,
2013-01,37687,
2013-02,37699,
2013-03,38148,
2013-04,37788,
2013-05,38472,
2013-06,38277,
2013-07,38980,
2013-08,38446,
2013-09,38580,
2013-10,38772,
2013-11,38934,
2013-12,38666,
2014-01,38688,
2014-02,38866,
2014-03,38721,
2014-04,38834,
2014-05,38818,
2014-06,38874,
2014-07,38740,
2014-08,38790,
2014-09,38848,
2014-10,38884,
2014-11,38684,
2014-12,32825,
2015-01,32860,
