"",BBK01.PQ1725,BBK01.PQ1725_FLAGS
"","Lending to chemical industry, manufacture of coke, refined petroleum products and nuclear fuel / Total / Credit cooperatives",
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-16 10:29:33,
1968-10,0.055,
1969-01,0.062,
1969-04,0.066,
1969-07,0.072,
1969-10,0.075,
1970-01,0.087,
1970-04,0.086,
1970-07,0.090,
1970-10,0.089,
1971-01,0.090,
1971-04,0.094,
1971-07,0.099,
1971-10,0.106,
1972-01,0.102,
1972-04,0.109,
1972-07,0.118,
1972-10,0.119,
1973-01,0.114,
1973-04,0.118,
1973-07,0.123,
1973-10,0.134,
1974-01,0.138,
1974-04,0.138,
1974-07,0.139,
1974-10,0.143,
1975-01,0.136,
1975-04,0.138,
1975-07,0.137,
1975-10,0.148,
1976-01,0.147,
1976-04,0.161,
1976-07,0.176,
1976-10,0.187,
1977-01,0.189,
1977-04,0.190,
1977-07,0.202,
1977-10,0.211,
1978-01,0.217,
1978-04,0.216,
1978-07,0.218,
1978-10,0.220,
1979-01,0.235,
1979-04,0.255,
1979-07,0.258,
1979-10,0.277,
1980-01,0.299,
1980-04,0.309,
1980-07,0.291,
1980-10,0.347,
1981-01,0.362,
1981-04,0.361,
1981-07,0.384,
1981-10,0.404,
1982-01,0.384,
1982-04,0.392,
1982-07,0.391,
1982-10,0.373,
1983-01,0.359,
1983-04,0.366,
1983-07,0.379,
1983-10,0.376,
1984-01,0.389,
1984-04,0.392,
1984-07,0.375,
1984-10,0.370,
1985-01,0.402,
1985-04,0.403,
1985-07,0.372,
1985-10,0.381,
1986-01,0.388,
1986-04,0.365,
1986-07,0.371,
1986-10,0.378,
1987-01,0.358,
1987-04,0.357,
1987-07,0.380,
1987-10,0.361,
1988-01,0.381,
1988-04,0.356,
1988-07,0.365,
1988-10,0.365,
1989-01,0.388,
1989-04,0.403,
1989-07,0.423,
1989-10,0.427,
1990-01,0.424,
1990-04,0.440,
1990-07,0.458,
1990-10,0.467,
1991-01,0.460,
1991-04,0.482,
1991-07,0.459,
1991-10,0.492,
1992-01,0.510,
1992-04,0.532,
1992-07,0.526,
1992-10,0.557,
1993-01,0.539,
1993-04,0.527,
1993-07,0.496,
1993-10,0.524,
1994-01,0.552,
1994-04,0.543,
1994-07,0.527,
1994-10,0.532,
1995-01,0.548,
1995-04,0.545,
1995-07,0.560,
1995-10,0.532,
1996-01,0.565,
1996-04,0.582,
1996-07,0.586,
1996-10,0.573,
1997-01,0.559,
1997-04,0.557,
1997-07,0.577,
1997-10,0.553,
1998-01,0.568,
1998-04,0.564,
1998-07,0.576,
1998-10,0.525,
1999-01,0.535,
1999-04,0.545,
1999-07,0.530,
1999-10,0.475,
2000-01,0.476,
2000-04,0.501,
2000-07,0.456,
2000-10,0.495,
2001-01,0.455,
2001-04,0.462,
2001-07,0.461,
2001-10,0.526,
2002-01,0.509,
2002-04,0.515,
2002-07,0.589,
2002-10,0.496,
2003-01,0.487,
2003-04,0.461,
2003-07,0.481,
2003-10,0.431,
2004-01,0.426,
2004-04,0.503,
2004-07,0.409,
2004-10,0.399,
2005-01,0.400,
2005-04,0.392,
2005-07,0.394,
2005-10,0.388,
2006-01,0.401,
2006-04,0.395,
2006-07,0.444,
2006-10,0.420,
2007-01,0.429,
2007-04,0.454,
2007-07,0.472,
2007-10,0.493,
2008-01,0.510,
2008-04,0.493,
2008-07,0.501,
2008-10,0.521,
2009-01,0.569,
2009-04,0.564,
2009-07,0.581,
2009-10,0.562,
2010-01,0.558,
2010-04,0.531,
2010-07,0.500,
2010-10,0.492,
2011-01,0.488,
2011-04,0.509,
2011-07,0.486,
2011-10,0.497,
2012-01,0.579,
2012-04,0.599,
2012-07,0.574,
2012-10,0.548,
2013-01,0.563,
2013-04,0.554,
2013-07,0.567,
2013-10,0.540,
2014-01,0.575,
2014-04,0.582,
2014-07,0.576,
2014-10,0.568,
