"",BBK01.QX6044,BBK01.QX6044_FLAGS
"",Banks in Germany: Short-term liabilities to foreign enterprises and households / EU member states / All currencies,
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:07:10,
1982-12,3.245,
1983-01,2.698,
1983-02,2.773,
1983-03,2.759,
1983-04,2.818,
1983-05,2.773,
1983-06,2.799,
1983-07,2.802,
1983-08,2.973,
1983-09,2.934,
1983-10,3.085,
1983-11,3.064,
1983-12,3.734,
1984-01,3.039,
1984-02,2.935,
1984-03,2.976,
1984-04,3.018,
1984-05,2.983,
1984-06,3.174,
1984-07,3.184,
1984-08,3.096,
1984-09,3.223,
1984-10,3.288,
1984-11,3.318,
1984-12,4.341,
1985-01,3.298,
1985-02,3.325,
1985-03,3.153,
1985-04,3.220,
1985-05,3.347,
1985-06,3.329,
1985-07,3.228,
1985-08,3.229,
1985-09,3.447,
1985-10,3.526,
1985-11,3.422,
1985-12,4.005,
1986-01,3.919,
1986-02,3.868,
1986-03,3.797,
1986-04,4.032,
1986-05,3.924,
1986-06,4.014,
1986-07,4.038,
1986-08,4.042,
1986-09,4.350,
1986-10,4.127,
1986-11,4.083,
1986-12,4.412,
1987-01,4.401,
1987-02,4.363,
1987-03,4.347,
1987-04,4.323,
1987-05,4.680,
1987-06,4.481,
1987-07,4.361,
1987-08,4.286,
1987-09,4.540,
1987-10,4.603,
1987-11,4.543,
1987-12,4.693,
1988-01,4.546,
1988-02,4.842,
1988-03,4.556,
1988-04,4.799,
1988-05,4.930,
1988-06,4.930,
1988-07,5.017,
1988-08,4.973,
1988-09,5.049,
1988-10,5.226,
1988-11,4.956,
1988-12,5.000,
1989-01,4.778,
1989-02,4.871,
1989-03,4.795,
1989-04,4.783,
1989-05,4.898,
1989-06,4.942,
1989-07,4.799,
1989-08,4.798,
1989-09,4.944,
1989-10,4.879,
1989-11,5.082,
1989-12,5.054,
1990-01,6.107,
1990-02,5.338,
1990-03,5.210,
1990-04,5.617,
1990-05,5.547,
1990-06,5.754,
1990-07,5.630,
1990-08,5.432,
1990-09,5.682,
1990-10,5.610,
1990-11,5.566,
1990-12,6.062,
1991-01,5.885,
1991-02,6.004,
1991-03,6.514,
1991-04,6.217,
1991-05,6.536,
1991-06,6.529,
1991-07,6.388,
1991-08,6.425,
1991-09,6.272,
1991-10,6.508,
1991-11,7.037,
1991-12,7.153,
1992-01,7.871,
1992-02,7.887,
1992-03,7.825,
1992-04,8.699,
1992-05,8.389,
1992-06,8.754,
1992-07,8.059,
1992-08,8.316,
1992-09,8.861,
1992-10,8.621,
1992-11,8.863,
1992-12,10.135,
1993-01,10.258,
1993-02,10.273,
1993-03,12.241,
1993-04,11.989,
1993-05,10.863,
1993-06,11.707,
1993-07,12.399,
1993-08,12.875,
1993-09,11.590,
1993-10,10.776,
1993-11,10.791,
1993-12,11.685,
1994-01,12.475,
1994-02,13.007,
1994-03,13.406,
1994-04,13.454,
1994-05,14.080,
1994-06,14.004,
1994-07,13.364,
1994-08,13.394,
1994-09,13.360,
1994-10,13.650,
1994-11,15.384,
1994-12,15.099,
1995-01,16.081,
1995-02,16.947,
1995-03,15.989,
1995-04,15.182,
1995-05,15.332,
1995-06,15.658,
1995-07,15.171,
1995-08,15.288,
1995-09,14.817,
1995-10,17.252,
1995-11,17.756,
1995-12,17.592,
1996-01,18.300,
1996-02,17.788,
1996-03,17.382,
1996-04,19.802,
1996-05,19.458,
1996-06,17.776,
1996-07,18.516,
1996-08,17.930,
1996-09,17.515,
1996-10,17.216,
1996-11,19.675,
1996-12,20.238,
1997-01,21.310,
1997-02,24.023,
1997-03,23.065,
1997-04,24.634,
1997-05,24.081,
1997-06,24.161,
1997-07,26.085,
1997-08,25.183,
1997-09,23.157,
1997-10,24.373,
1997-11,25.870,
1997-12,23.849,
1998-01,26.852,
1998-02,25.514,
1998-03,28.787,
1998-04,32.267,
1998-05,30.727,
1998-06,29.320,
1998-07,28.868,
1998-08,30.611,
1998-09,29.618,
1998-10,29.932,
1998-11,33.720,
1998-12,29.960,
1999-01,35.761,
1999-02,37.732,
1999-03,36.018,
1999-04,36.375,
1999-05,36.367,
1999-06,38.077,
1999-07,35.205,
1999-08,33.568,
1999-09,35.441,
1999-10,37.334,
1999-11,41.228,
1999-12,33.748,
2000-01,39.638,
2000-02,38.850,
2000-03,53.796,
2000-04,54.175,
2000-05,56.338,
2000-06,44.223,
2000-07,44.538,
2000-08,46.244,
2000-09,44.340,
2000-10,46.339,
2000-11,48.806,
2000-12,41.884,
2001-01,47.593,
2001-02,52.352,
2001-03,58.843,
2001-04,68.716,
2001-05,77.603,
2001-06,57.683,
2001-07,62.224,
2001-08,59.726,
2001-09,55.862,
2001-10,65.611,
2001-11,64.171,
2001-12,56.028,
2002-01,58.524,
2002-02,62.929,
2002-03,59.148,
2002-04,61.679,
2002-05,64.481,
2002-06,54.865,
2002-07,56.076,
2002-08,57.564,
2002-09,65.204,
2002-10,64.104,
2002-11,71.587,
2002-12,57.850,
2003-01,62.316,
2003-02,71.547,
2003-03,83.089,
2003-04,82.350,
2003-05,90.619,
2003-06,77.153,
2003-07,82.419,
2003-08,80.078,
2003-09,85.163,
2003-10,87.442,
2003-11,91.818,
2003-12,68.163,
2004-01,80.436,
2004-02,96.677,
2004-03,96.223,
2004-04,94.317,
2004-05,96.729,
2004-06,83.251,
2004-07,83.564,
2004-08,89.809,
2004-09,95.859,
2004-10,91.611,
2004-11,100.551,
2004-12,93.851,
2005-01,117.938,
2005-02,126.117,
2005-03,115.919,
2005-04,132.321,
2005-05,128.958,
2005-06,106.526,
2005-07,108.140,
2005-08,103.456,
2005-09,114.565,
2005-10,115.061,
2005-11,127.288,
2005-12,108.740,
2006-01,133.873,
2006-02,121.086,
2006-03,122.613,
2006-04,129.749,
2006-05,130.166,
2006-06,123.390,
2006-07,116.603,
2006-08,127.769,
2006-09,128.066,
2006-10,126.338,
2006-11,123.511,
2006-12,108.988,
2007-01,116.534,
2007-02,126.424,
2007-03,118.167,
2007-04,126.878,
2007-05,136.320,
2007-06,127.267,
2007-07,112.774,
2007-08,112.992,
2007-09,118.121,
2007-10,112.707,
2007-11,128.918,
2007-12,114.253,
2008-01,130.707,
2008-02,146.674,
2008-03,150.744,
2008-04,158.766,
2008-05,151.628,
2008-06,135.325,
2008-07,148.942,
