"",BBK01.OUP048,BBK01.OUP048_FLAGS
"",Deposits and borrowing (excl. savings deposits and bank savings bonds) / Domestic employees / Time deposits / Total / Foreign banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:33:56,
1985-12,0.340,
1986-01,0.342,
1986-02,0.344,
1986-03,0.336,
1986-04,0.348,
1986-05,0.347,
1986-06,0.352,
1986-07,0.372,
1986-08,0.377,
1986-09,0.368,
1986-10,0.347,
1986-11,0.343,
1986-12,0.338,
1987-01,0.338,
1987-02,0.350,
1987-03,0.324,
1987-04,0.338,
1987-05,0.359,
1987-06,0.369,
1987-07,0.375,
1987-08,0.371,
1987-09,0.374,
1987-10,0.399,
1987-11,0.391,
1987-12,0.386,
1988-01,0.389,
1988-02,0.373,
1988-03,0.371,
1988-04,0.367,
1988-05,0.375,
1988-06,0.377,
1988-07,0.400,
1988-08,0.435,
1988-09,0.427,
1988-10,0.419,
1988-11,0.414,
1988-12,0.410,
1989-01,0.414,
1989-02,0.412,
1989-03,0.451,
1989-04,0.455,
1989-05,0.507,
1989-06,0.467,
1989-07,0.480,
1989-08,0.506,
1989-09,0.530,
1989-10,0.570,
1989-11,0.621,
1989-12,0.664,
1990-01,0.745,
1990-02,0.756,
1990-03,0.774,
1990-04,0.818,
1990-05,0.834,
1990-06,0.832,
1990-07,0.874,
1990-08,0.903,
1990-09,0.908,
1990-10,0.916,
1990-11,0.929,
1990-12,0.994,
1991-01,1.085,
1991-02,1.090,
1991-03,1.098,
1991-04,1.110,
1991-05,1.118,
1991-06,1.123,
1991-07,1.160,
1991-08,1.212,
1991-09,1.256,
1991-10,1.259,
1991-11,1.312,
1991-12,1.351,
1992-01,1.386,
1992-02,1.427,
1992-03,1.418,
1992-04,1.467,
1992-05,1.489,
1992-06,1.499,
1992-07,1.532,
1992-08,1.589,
1992-09,1.626,
1992-10,1.714,
1992-11,1.726,
1992-12,2.205,
1993-01,2.234,
1993-02,2.229,
1993-03,2.270,
1993-04,2.298,
1993-05,2.322,
1993-06,2.349,
1993-07,2.432,
1993-08,2.449,
1993-09,2.456,
1993-10,2.507,
1993-11,2.481,
1993-12,2.597,
1994-01,2.596,
1994-02,2.626,
1994-03,2.675,
1994-04,2.668,
1994-05,2.648,
1994-06,2.589,
1994-07,2.731,
1994-08,2.596,
1994-09,2.438,
1994-10,2.324,
1994-11,2.249,
1994-12,2.112,
1995-01,2.060,
1995-02,2.003,
1995-03,1.962,
1995-04,1.904,
1995-05,1.866,
1995-06,1.830,
1995-07,1.809,
1995-08,1.783,
1995-09,1.768,
1995-10,1.711,
1995-11,1.689,
1995-12,1.633,
1996-01,1.640,
1996-02,1.577,
1996-03,1.550,
1996-04,1.513,
1996-05,1.486,
1996-06,1.473,
1996-07,1.480,
1996-08,1.473,
1996-09,1.430,
1996-10,1.386,
1996-11,1.345,
1996-12,1.305,
1997-01,1.308,
1997-02,1.322,
1997-03,1.295,
1997-04,1.277,
1997-05,1.260,
1997-06,1.266,
1997-07,1.245,
1997-08,1.238,
1997-09,1.233,
1997-10,1.226,
1997-11,1.280,
1997-12,1.281,
1998-01,1.292,
1998-02,1.263,
1998-03,1.207,
1998-04,1.185,
1998-05,1.195,
1998-06,1.178,
1998-07,1.188,
1998-08,1.217,
1998-09,1.265,
1998-10,1.349,
1998-11,1.475,
1998-12,1.598,
1999-01,1.911,
1999-02,2.048,
1999-03,2.053,
1999-04,1.900,
1999-05,1.599,
1999-06,1.505,
1999-07,1.487,
1999-08,1.483,
1999-09,1.467,
1999-10,1.580,
1999-11,1.616,
1999-12,1.663,
2000-01,1.715,
2000-02,1.815,
2000-03,1.959,
2000-04,1.936,
2000-05,1.988,
2000-06,2.092,
2000-07,2.198,
2000-08,2.368,
2000-09,2.476,
2000-10,2.641,
2000-11,2.770,
2000-12,2.910,
2001-01,3.177,
2001-02,3.350,
2001-03,3.571,
2001-04,3.691,
2001-05,3.818,
2001-06,3.891,
2001-07,4.012,
2001-08,4.126,
2001-09,4.226,
2001-10,4.322,
2001-11,4.221,
2001-12,4.060,
2002-01,3.920,
2002-02,3.767,
2002-03,3.686,
2002-04,3.572,
2002-05,3.577,
2002-06,3.461,
2002-07,3.480,
2002-08,3.466,
2002-09,3.488,
2002-10,3.529,
2002-11,3.528,
2002-12,3.571,
2003-01,3.546,
2003-02,3.465,
2003-03,3.515,
2003-04,3.623,
2003-05,3.724,
2003-06,3.742,
2003-07,3.775,
2003-08,3.756,
2003-09,3.597,
2003-10,3.487,
2003-11,3.408,
2003-12,3.319,
2004-01,3.227,
2004-02,3.045,
2004-03,2.987,
2004-04,2.889,
2004-05,2.782,
2004-06,2.436,
2004-07,2.401,
2004-08,2.419,
2004-09,2.362,
2004-10,2.361,
2004-11,2.331,
2004-12,2.374,
2005-01,2.357,
2005-02,2.366,
2005-03,2.381,
2005-04,2.378,
2005-05,2.383,
2005-06,2.428,
2005-07,2.418,
2005-08,2.421,
2005-09,2.379,
2005-10,2.388,
2005-11,2.368,
2005-12,3.623,
2006-01,3.711,
2006-02,4.300,
2006-03,6.642,
2006-04,6.750,
2006-05,6.885,
2006-06,7.241,
2006-07,9.305,
2006-08,10.687,
2006-09,11.737,
2006-10,12.438,
2006-11,13.005,
2006-12,13.786,
2007-01,15.232,
2007-02,15.044,
2007-03,16.124,
2007-04,16.620,
2007-05,17.170,
2007-06,17.674,
2007-07,18.371,
2007-08,19.368,
2007-09,20.868,
2007-10,21.879,
2007-11,22.625,
2007-12,24.090,
2008-01,25.671,
2008-02,26.699,
2008-03,27.525,
2008-04,28.942,
2008-05,30.138,
2008-06,30.871,
2008-07,31.064,
2008-08,32.336,
2008-09,32.685,
2008-10,32.430,
2008-11,31.982,
2008-12,32.058,
2009-01,29.498,
2009-02,27.669,
2009-03,26.487,
2009-04,24.684,
2009-05,25.432,
2009-06,25.835,
2009-07,27.147,
2009-08,23.996,
2009-09,22.008,
2009-10,20.675,
2009-11,19.808,
2009-12,19.290,
2010-01,18.275,
2010-02,18.561,
2010-03,20.011,
2010-04,19.764,
2010-05,19.249,
2010-06,19.704,
2010-07,20.002,
2010-08,19.901,
2010-09,18.882,
2010-10,18.894,
2010-11,19.057,
2010-12,19.029,
2011-01,19.204,
2011-02,19.018,
2011-03,19.008,
2011-04,19.861,
2011-05,20.058,
2011-06,20.386,
2011-07,20.986,
2011-08,21.584,
2011-09,21.825,
2011-10,21.847,
2011-11,22.868,
2011-12,23.326,
2012-01,24.199,
2012-02,24.957,
2012-03,26.082,
2012-04,26.858,
2012-05,27.200,
2012-06,28.246,
2012-07,28.369,
2012-08,28.220,
2012-09,27.701,
2012-10,27.392,
2012-11,27.010,
2012-12,27.110,
2013-01,26.731,
2013-02,26.712,
2013-03,26.384,
2013-04,26.189,
2013-05,26.284,
2013-06,26.303,
2013-07,25.471,
2013-08,25.026,
2013-09,25.272,
2013-10,25.115,
2013-11,25.646,
2013-12,25.616,
2014-01,26.318,
2014-02,26.917,
2014-03,27.035,
2014-04,26.559,
2014-05,26.298,
2014-06,26.992,
2014-07,27.026,
2014-08,27.012,
2014-09,27.068,
2014-10,27.049,
2014-11,27.170,
2014-12,27.249,Provisional value
