"",BBK01.QUX643,BBK01.QUX643_FLAGS
"",Consolidated German banks: Loans and advances to non- residents / Ghana / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:34:21,
2002-03,0.280,
2002-04,0.257,
2002-05,0.240,
2002-06,0.220,
2002-07,0.222,
2002-08,0.216,
2002-09,0.214,
2002-10,0.246,
2002-11,0.266,
2002-12,0.288,
2003-01,0.295,
2003-02,0.295,
2003-03,0.284,
2003-04,0.277,
2003-05,0.257,
2003-06,0.251,
2003-07,0.243,
2003-08,0.232,
2003-09,0.223,
2003-10,0.257,
2003-11,0.296,
2003-12,0.325,
2004-01,0.339,
2004-02,0.333,
2004-03,0.312,
2004-04,0.305,
2004-05,0.303,
2004-06,0.296,
2004-07,0.275,
2004-08,0.257,
2004-09,0.251,
2004-10,0.286,
2004-11,0.320,
2004-12,0.368,
2005-01,0.353,
2005-02,0.342,
2005-03,0.354,
2005-04,0.165,
2005-05,0.143,
2005-06,0.146,
2005-07,0.130,
2005-08,0.119,
2005-09,0.130,
2005-10,0.119,
2005-11,0.169,
2005-12,0.177,
2006-01,0.192,
2006-02,0.189,
2006-03,0.168,
2006-04,0.150,
2006-05,0.137,
2006-06,0.099,
2006-07,0.084,
2006-08,0.062,
2006-09,0.060,
2006-10,0.191,
2006-11,0.206,
2006-12,0.301,
2007-01,0.331,
2007-02,0.287,
2007-03,0.246,
2007-04,0.217,
2007-05,0.196,
2007-06,0.163,
2007-07,0.177,
2007-08,0.143,
2007-09,0.147,
2007-10,0.211,
2007-11,0.242,
2007-12,0.318,
2008-01,0.293,
2008-02,0.246,
2008-03,0.229,
2008-04,0.205,
2008-05,0.209,
2008-06,0.200,
2008-07,0.164,
2008-08,0.136,
2008-09,0.209,
2008-10,0.231,
2008-11,0.283,
2008-12,0.339,
2009-01,0.389,
2009-02,0.355,
2009-03,0.303,
2009-04,0.273,
2009-05,0.218,
2009-06,0.183,
2009-07,0.152,
2009-08,0.077,
2009-09,0.068,
2009-10,0.130,
2009-11,0.161,
2009-12,0.170,
2010-01,0.172,
2010-02,0.153,
2010-03,0.172,
2010-04,0.145,
2010-05,0.185,
2010-06,0.181,
2010-07,0.117,
2010-08,0.100,
2010-09,0.108,
2010-10,0.168,
2010-11,0.229,
2010-12,0.215,
2011-01,0.213,
2011-02,0.214,
2011-03,0.212,
2011-04,0.208,
2011-05,0.182,
2011-06,0.161,
2011-07,0.144,
2011-08,0.157,
2011-09,0.158,
2011-10,0.239,
2011-11,0.365,
2011-12,0.338,
2012-01,0.433,
2012-02,0.423,
2012-03,0.435,
2012-04,0.358,
2012-05,0.342,
2012-06,0.315,
2012-07,0.287,
2012-08,0.258,
2012-09,0.298,
2012-10,0.326,
2012-11,0.379,
2012-12,0.355,
2013-01,0.404,
2013-02,0.385,
2013-03,0.411,
2013-04,0.384,
2013-05,0.383,
2013-06,0.383,
2013-07,0.384,
2013-08,0.374,
2013-09,0.370,
2013-10,0.442,
2013-11,0.470,
2013-12,0.581,
2014-01,0.584,
2014-02,0.527,
2014-03,0.527,
2014-04,0.496,
2014-05,0.509,
2014-06,0.611,
2014-07,0.415,
2014-08,0.240,
2014-09,0.250,
2014-10,0.650,
