"",BBK01.WT4658,BBK01.WT4658_FLAGS
"",Yields on debt securities outstanding issued by residents / State government securities (Bundeslaender) / Mean residual maturity of more than 6 and up to 7 years / Daily data,
unit,PROZENT (hypothetically euro-based),
unit multiplier,one,
last update,2015-03-02 08:57:36,
2011-01-01,.,No value available
2011-01-02,.,No value available
2011-01-03,2.90,
2011-01-04,2.88,
2011-01-05,2.85,
2011-01-06,2.91,
2011-01-07,2.89,
2011-01-08,.,No value available
2011-01-09,.,No value available
2011-01-10,2.85,
2011-01-11,2.85,
2011-01-12,2.89,
2011-01-13,2.94,
2011-01-14,2.98,
2011-01-15,.,No value available
2011-01-16,.,No value available
2011-01-17,3.00,
2011-01-18,3.01,
2011-01-19,3.02,
2011-01-20,3.03,
2011-01-21,3.07,
2011-01-22,.,No value available
2011-01-23,.,No value available
2011-01-24,3.07,
2011-01-25,3.06,
2011-01-26,3.06,
2011-01-27,3.10,
2011-01-28,3.11,
2011-01-29,.,No value available
2011-01-30,.,No value available
2011-01-31,3.10,
2011-02-01,3.17,
2011-02-02,3.18,
2011-02-03,3.20,
2011-02-04,3.18,
2011-02-05,.,No value available
2011-02-06,.,No value available
2011-02-07,3.20,
2011-02-08,3.19,
2011-02-09,3.21,
2011-02-10,3.22,
2011-02-11,3.22,
2011-02-12,.,No value available
2011-02-13,.,No value available
2011-02-14,3.21,
2011-02-15,3.21,
2011-02-16,3.20,
2011-02-17,3.18,
2011-02-18,3.15,
2011-02-19,.,No value available
2011-02-20,.,No value available
2011-02-21,3.17,
2011-02-22,3.14,
2011-02-23,3.14,
2011-02-24,3.12,
2011-02-25,3.14,
2011-02-26,.,No value available
2011-02-27,.,No value available
2011-02-28,3.13,
2011-03-01,3.21,
2011-03-02,3.20,
2011-03-03,3.25,
2011-03-04,3.34,
2011-03-05,.,No value available
2011-03-06,.,No value available
2011-03-07,3.33,
2011-03-08,3.33,
2011-03-09,3.34,
2011-03-10,3.31,
2011-03-11,3.28,
2011-03-12,.,No value available
2011-03-13,.,No value available
2011-03-14,3.29,
2011-03-15,3.20,
2011-03-16,3.21,
2011-03-17,3.20,
2011-03-18,3.23,
2011-03-19,.,No value available
2011-03-20,.,No value available
2011-03-21,3.29,
2011-03-22,3.33,
2011-03-23,3.31,
2011-03-24,3.30,
2011-03-25,3.33,
2011-03-26,.,No value available
2011-03-27,.,No value available
2011-03-28,3.36,
2011-03-29,3.37,
2011-03-30,3.39,
2011-03-31,3.40,
2011-04-01,3.47,
2011-04-02,.,No value available
2011-04-03,.,No value available
2011-04-04,3.47,
2011-04-05,3.45,
2011-04-06,3.48,
2011-04-07,3.50,
2011-04-08,3.52,
2011-04-09,.,No value available
2011-04-10,.,No value available
2011-04-11,3.55,
2011-04-12,3.53,
2011-04-13,3.53,
2011-04-14,3.48,
2011-04-15,3.50,
2011-04-16,.,No value available
2011-04-17,.,No value available
2011-04-18,3.45,
2011-04-19,3.40,
2011-04-20,3.43,
2011-04-21,3.44,
2011-04-22,.,No value available
2011-04-23,.,No value available
2011-04-24,.,No value available
2011-04-25,.,No value available
2011-04-26,3.39,
2011-04-27,3.39,
2011-04-28,3.41,
2011-04-29,3.40,
2011-04-30,.,No value available
2011-05-01,.,No value available
2011-05-02,3.39,
2011-05-03,3.39,
2011-05-04,3.43,
2011-05-05,3.45,
2011-05-06,3.33,
2011-05-07,.,No value available
2011-05-08,.,No value available
2011-05-09,3.31,
2011-05-10,3.28,
2011-05-11,3.29,
2011-05-12,3.24,
2011-05-13,3.26,
2011-05-14,.,No value available
2011-05-15,.,No value available
2011-05-16,3.23,
2011-05-17,3.26,
2011-05-18,3.25,
2011-05-19,3.28,
2011-05-20,3.25,
2011-05-21,.,No value available
2011-05-22,.,No value available
2011-05-23,3.17,
2011-05-24,3.19,
2011-05-25,3.17,
2011-05-26,3.19,
2011-05-27,3.13,
2011-05-28,.,No value available
2011-05-29,.,No value available
2011-05-30,3.13,
2011-05-31,3.16,
2011-06-01,3.19,
2011-06-02,3.15,
2011-06-03,3.17,
2011-06-04,.,No value available
2011-06-05,.,No value available
2011-06-06,3.18,
2011-06-07,3.18,
2011-06-08,3.21,
2011-06-09,3.18,
2011-06-10,3.15,
2011-06-11,.,No value available
2011-06-12,.,No value available
2011-06-13,3.11,
2011-06-14,3.12,
2011-06-15,3.13,
2011-06-16,3.06,
2011-06-17,3.09,
2011-06-18,.,No value available
2011-06-19,.,No value available
2011-06-20,3.10,
2011-06-21,3.12,
2011-06-22,3.12,
2011-06-23,3.11,
2011-06-24,3.09,
2011-06-25,.,No value available
2011-06-26,.,No value available
2011-06-27,3.08,
2011-06-28,3.08,
2011-06-29,3.15,
2011-06-30,3.18,
2011-07-01,3.20,
2011-07-02,.,No value available
2011-07-03,.,No value available
2011-07-04,3.19,
2011-07-05,3.19,
2011-07-06,3.15,
2011-07-07,3.15,
2011-07-08,3.15,
2011-07-09,.,No value available
2011-07-10,.,No value available
2011-07-11,3.06,
2011-07-12,2.94,
2011-07-13,3.00,
2011-07-14,2.99,
2011-07-15,2.98,
2011-07-16,.,No value available
2011-07-17,.,No value available
2011-07-18,2.95,
2011-07-19,2.97,
2011-07-20,3.00,
2011-07-21,3.04,
2011-07-22,3.10,
2011-07-23,.,No value available
2011-07-24,.,No value available
2011-07-25,3.04,
2011-07-26,3.02,
2011-07-27,2.98,
2011-07-28,2.93,
2011-07-29,2.93,
2011-07-30,.,No value available
2011-07-31,.,No value available
2011-08-01,2.94,
2011-08-02,2.88,
2011-08-03,2.87,
2011-08-04,2.88,
2011-08-05,2.78,
2011-08-06,.,No value available
2011-08-07,.,No value available
2011-08-08,2.82,
2011-08-09,2.74,
2011-08-10,2.73,
2011-08-11,2.63,
2011-08-12,2.65,
2011-08-13,.,No value available
2011-08-14,.,No value available
2011-08-15,2.70,
2011-08-16,2.67,
2011-08-17,2.67,
2011-08-18,2.57,
2011-08-19,2.53,
2011-08-20,.,No value available
2011-08-21,.,No value available
2011-08-22,2.55,
2011-08-23,2.59,
2011-08-24,2.59,
2011-08-25,2.66,
2011-08-26,2.62,
2011-08-27,.,No value available
2011-08-28,.,No value available
2011-08-29,2.61,
2011-08-30,2.62,
2011-08-31,2.61,
2011-09-01,2.63,
2011-09-02,2.57,
2011-09-03,.,No value available
2011-09-04,.,No value available
2011-09-05,2.48,
2011-09-06,2.51,
2011-09-07,2.51,
2011-09-08,2.50,
2011-09-09,2.42,
2011-09-10,.,No value available
2011-09-11,.,No value available
2011-09-12,2.34,
2011-09-13,2.34,
2011-09-14,2.40,
2011-09-15,2.49,
2011-09-16,2.47,
2011-09-17,.,No value available
2011-09-18,.,No value available
2011-09-19,2.39,
2011-09-20,2.38,
2011-09-21,2.39,
2011-09-22,2.32,
2011-09-23,2.34,
2011-09-24,.,No value available
2011-09-25,.,No value available
2011-09-26,2.37,
2011-09-27,2.41,
2011-09-28,2.47,
2011-09-29,2.49,
2011-09-30,2.49,
2011-10-01,.,No value available
2011-10-02,.,No value available
2011-10-03,2.44,
2011-10-04,2.36,
2011-10-05,2.38,
2011-10-06,2.44,
2011-10-07,2.49,
2011-10-08,.,No value available
2011-10-09,.,No value available
2011-10-10,2.51,
2011-10-11,2.49,
2011-10-12,2.56,
2011-10-13,2.58,
2011-10-14,2.58,
2011-10-15,.,No value available
2011-10-16,.,No value available
2011-10-17,2.60,
2011-10-18,2.48,
2011-10-19,2.52,
2011-10-20,2.50,
2011-10-21,2.48,
2011-10-22,.,No value available
2011-10-23,.,No value available
2011-10-24,2.48,
2011-10-25,2.51,
2011-10-26,2.45,
2011-10-27,2.46,
2011-10-28,2.55,
2011-10-29,.,No value available
2011-10-30,.,No value available
2011-10-31,2.49,
2011-11-01,2.35,
2011-11-02,2.35,
2011-11-03,2.38,
2011-11-04,2.37,
2011-11-05,.,No value available
2011-11-06,.,No value available
2011-11-07,2.33,
2011-11-08,2.34,
2011-11-09,2.32,
2011-11-10,2.29,
2011-11-11,2.31,
2011-11-12,.,No value available
2011-11-13,.,No value available
2011-11-14,2.32,
2011-11-15,2.28,
2011-11-16,2.34,
2011-11-17,2.40,
2011-11-18,2.47,
2011-11-19,.,No value available
2011-11-20,.,No value available
2011-11-21,2.44,
2011-11-22,2.46,
2011-11-23,2.43,
2011-11-24,2.50,
2011-11-25,2.49,
2011-11-26,.,No value available
2011-11-27,.,No value available
2011-11-28,2.53,
2011-11-29,2.55,
2011-11-30,2.56,
2011-12-01,2.50,
2011-12-02,2.49,
2011-12-03,.,No value available
2011-12-04,.,No value available
2011-12-05,2.48,
2011-12-06,2.50,
2011-12-07,2.49,
2011-12-08,2.43,
2011-12-09,2.40,
2011-12-10,.,No value available
2011-12-11,.,No value available
2011-12-12,2.38,
2011-12-13,2.37,
2011-12-14,2.35,
2011-12-15,2.32,
2011-12-16,2.29,
2011-12-17,.,No value available
2011-12-18,.,No value available
2011-12-19,2.27,
2011-12-20,2.28,
2011-12-21,2.31,
2011-12-22,2.32,
2011-12-23,2.28,
2011-12-24,.,No value available
2011-12-25,.,No value available
2011-12-26,.,No value available
2011-12-27,2.27,
2011-12-28,2.25,
2011-12-29,2.23,
2011-12-30,2.21,
2011-12-31,.,No value available
2012-01-01,.,No value available
2012-01-02,2.26,
2012-01-03,2.25,
2012-01-04,2.22,
2012-01-05,2.23,
2012-01-06,2.23,
2012-01-07,.,No value available
2012-01-08,.,No value available
2012-01-09,2.22,
2012-01-10,2.20,
2012-01-11,2.20,
2012-01-12,2.15,
2012-01-13,2.10,
2012-01-14,.,No value available
2012-01-15,.,No value available
2012-01-16,2.07,
2012-01-17,2.11,
2012-01-18,2.13,
2012-01-19,2.11,
2012-01-20,2.15,
2012-01-21,.,No value available
2012-01-22,.,No value available
2012-01-23,2.16,
