"",BBEX3.A.GHS.USD.CA.AC.A04,BBEX3.A.GHS.USD.CA.AC.A04_FLAGS
"",Exchange rates for the US dollar in Ghana / USD 1 = GHS ... (middle),
unit,GHS (hypothetically euro-based),
unit multiplier,one,
last update,2015-02-19 15:14:06,
2007,0.93411,comment
2008,1.06188,
2009,1.41273,
2010,1.43064,
2011,1.52511,
2012,1.83629,
2013,1.99453,
2014,2.93695,
"","General: With effect from 1 July 2007, a currency conversion took place at the rate of 10,000 cedi (GHC) = 1 Ghana cedi (GHS). The currency conversion did not entail any appreciation or depreciation against other currencies.",
"","Source: Bank of Ghana, Accra.",
"",Methodology: Calculated on the basis of month-end buying and selling rates.,
"","Comment on 2007: With effect from 1 July 2007, a currency conversion took place at the rate of 10,000 cedi (GHC) = 1 Ghana cedi (GHS); the exchange rates calculated between January and June 2007 were included in the calculation at the rate of GHC 10,000 = GHS 1.",
