"",BBK01.QUX950,BBK01.QUX950_FLAGS
"","Consolidated German banks: Claims on non-residents, total (excluding participating interests) / Vietnam / US dollars",
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:40:15,
2002-03,0.115,
2002-04,0.109,
2002-05,0.109,
2002-06,0.083,
2002-07,0.070,
2002-08,0.085,
2002-09,0.073,
2002-10,0.081,
2002-11,0.076,
2002-12,0.078,
2003-01,0.072,
2003-02,0.077,
2003-03,0.053,
2003-04,0.064,
2003-05,0.063,
2003-06,0.084,
2003-07,0.079,
2003-08,0.080,
2003-09,0.122,
2003-10,0.067,
2003-11,0.064,
2003-12,0.069,
2004-01,0.052,
2004-02,0.047,
2004-03,0.062,
2004-04,0.056,
2004-05,0.044,
2004-06,0.073,
2004-07,0.050,
2004-08,0.047,
2004-09,0.051,
2004-10,0.048,
2004-11,0.038,
2004-12,0.056,
2005-01,0.038,
2005-02,0.050,
2005-03,0.054,
2005-04,0.061,
2005-05,0.097,
2005-06,0.127,
2005-07,0.089,
2005-08,0.079,
2005-09,0.070,
2005-10,0.085,
2005-11,0.082,
2005-12,0.070,
2006-01,0.070,
2006-02,0.080,
2006-03,0.080,
2006-04,0.066,
2006-05,0.085,
2006-06,0.091,
2006-07,0.076,
2006-08,0.065,
2006-09,0.068,
2006-10,0.068,
2006-11,0.077,
2006-12,0.088,
2007-01,0.024,
2007-02,0.040,
2007-03,0.070,
2007-04,0.112,
2007-05,0.145,
2007-06,0.049,
2007-07,0.008,
2007-08,0.009,
2007-09,0.029,
2007-10,0.054,
2007-11,0.188,
2007-12,0.006,
2008-01,0.086,
2008-02,0.119,
2008-03,0.107,
2008-04,0.143,
2008-05,0.138,
2008-06,0.123,
2008-07,0.095,
2008-08,0.084,
2008-09,0.106,
2008-10,0.094,
2008-11,0.078,
2008-12,0.080,
2009-01,0.071,
2009-02,0.121,
2009-03,0.089,
2009-04,0.296,
2009-05,0.176,
2009-06,0.198,
2009-07,0.221,
2009-08,0.186,
2009-09,0.185,
2009-10,0.203,
2009-11,0.243,
2009-12,0.285,
2010-01,0.297,
2010-02,0.317,
2010-03,0.304,
2010-04,0.304,
2010-05,0.317,
2010-06,0.296,
2010-07,0.302,
2010-08,0.330,
2010-09,0.317,
2010-10,0.320,
2010-11,0.338,
2010-12,0.340,
2011-01,0.315,
2011-02,0.303,
2011-03,0.321,
2011-04,0.313,
2011-05,0.354,
2011-06,0.374,
2011-07,0.401,
2011-08,0.431,
2011-09,0.426,
2011-10,0.442,
2011-11,0.443,
2011-12,0.431,
2012-01,0.403,
2012-02,0.368,
2012-03,0.385,
2012-04,0.388,
2012-05,0.488,
2012-06,0.473,
2012-07,0.483,
2012-08,0.485,
2012-09,0.448,
2012-10,0.435,
2012-11,0.460,
2012-12,0.483,
2013-01,0.473,
2013-02,0.513,
2013-03,0.543,
2013-04,0.562,
2013-05,0.586,
2013-06,0.558,
2013-07,0.536,
2013-08,0.502,
2013-09,0.479,
2013-10,0.514,
2013-11,0.492,
2013-12,0.463,
2014-01,0.468,
2014-02,0.435,
2014-03,0.521,
2014-04,0.541,
2014-05,0.603,
2014-06,0.652,
2014-07,0.671,
2014-08,0.685,
2014-09,0.707,
2014-10,0.719,
