"",BBK01.QUV605,BBK01.QUV605_FLAGS
"",Banks in Germany: Short-term loans and advances to non- residents / Malaysia / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:25:49,
2001-12,0.158,
2002-01,0.116,
2002-02,0.180,
2002-03,0.115,
2002-04,0.103,
2002-05,0.091,
2002-06,0.091,
2002-07,0.090,
2002-08,0.083,
2002-09,0.157,
2002-10,0.087,
2002-11,0.079,
2002-12,0.070,
2003-01,0.083,
2003-02,0.098,
2003-03,0.117,
2003-04,0.134,
2003-05,0.138,
2003-06,0.110,
2003-07,0.100,
2003-08,0.091,
2003-09,0.106,
2003-10,0.137,
2003-11,0.120,
2003-12,0.084,
2004-01,0.087,
2004-02,0.133,
2004-03,0.088,
2004-04,0.086,
2004-05,0.148,
2004-06,0.065,
2004-07,0.116,
2004-08,0.085,
2004-09,0.086,
2004-10,0.130,
2004-11,0.077,
2004-12,0.066,
2005-01,0.162,
2005-02,0.064,
2005-03,0.041,
2005-04,0.057,
2005-05,0.051,
2005-06,0.037,
2005-07,0.051,
2005-08,0.061,
2005-09,0.091,
2005-10,0.236,
2005-11,0.353,
2005-12,0.410,
2006-01,0.351,
2006-02,0.292,
2006-03,0.245,
2006-04,0.172,
2006-05,0.464,
2006-06,0.583,
2006-07,0.531,
2006-08,0.631,
2006-09,0.579,
2006-10,0.540,
2006-11,0.542,
2006-12,0.649,
2007-01,0.463,
2007-02,0.342,
2007-03,0.436,
2007-04,0.434,
2007-05,0.301,
2007-06,0.349,
2007-07,0.256,
2007-08,0.334,
2007-09,0.139,
2007-10,0.086,
2007-11,0.073,
2007-12,0.045,
2008-01,0.117,
2008-02,0.123,
2008-03,0.075,
2008-04,0.079,
2008-05,0.085,
2008-06,0.112,
2008-07,0.061,
2008-08,0.047,
2008-09,0.049,
2008-10,0.045,
2008-11,0.019,
2008-12,0.024,
2009-01,0.025,
2009-02,0.016,
2009-03,0.008,
2009-04,0.011,
2009-05,0.010,
2009-06,0.004,
2009-07,0.007,
2009-08,0.009,
2009-09,0.010,
2009-10,0.008,
2009-11,0.008,
2009-12,0.010,
2010-01,0.008,
2010-02,0.011,
2010-03,0.010,
2010-04,0.008,
2010-05,0.006,
2010-06,0.006,
2010-07,0.010,
2010-08,0.036,
2010-09,0.012,
2010-10,0.015,
2010-11,0.015,
2010-12,0.022,
2011-01,0.016,
2011-02,0.022,
2011-03,0.016,
2011-04,0.010,
2011-05,0.013,
2011-06,0.013,
2011-07,0.011,
2011-08,0.017,
2011-09,0.009,
2011-10,0.007,
2011-11,0.008,
2011-12,0.013,
2012-01,0.024,
2012-02,0.025,
2012-03,0.023,
2012-04,0.032,
2012-05,0.014,
2012-06,0.020,
2012-07,0.020,
2012-08,0.020,
2012-09,0.044,
2012-10,0.017,
2012-11,0.027,
2012-12,0.010,
2013-01,0.013,
2013-02,0.042,
2013-03,0.013,
2013-04,0.008,
2013-05,0.020,
2013-06,0.015,
2013-07,0.017,
2013-08,0.020,
2013-09,0.024,
2013-10,0.023,
2013-11,0.019,
2013-12,0.021,
2014-01,0.021,
2014-02,0.022,
2014-03,0.024,
2014-04,0.027,
2014-05,0.017,
2014-06,0.037,
2014-07,0.028,
2014-08,0.018,
2014-09,0.016,
2014-10,0.033,
2014-11,0.058,
2014-12,0.064,
