"",BBK01.QX6445,BBK01.QX6445_FLAGS
"",Banks in Germany: Claims on non-residents / Chile / Euro,
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:20:10,
1995-01,0.165,
1995-02,0.162,
1995-03,0.166,
1995-04,0.170,
1995-05,0.168,
1995-06,0.164,
1995-07,0.164,
1995-08,0.164,
1995-09,0.165,
1995-10,0.162,
1995-11,0.160,
1995-12,0.196,
1996-01,0.188,
1996-02,0.187,
1996-03,0.189,
1996-04,0.184,
1996-05,0.187,
1996-06,0.189,
1996-07,0.186,
1996-08,0.186,
1996-09,0.179,
1996-10,0.179,
1996-11,0.157,
1996-12,0.150,
1997-01,0.162,
1997-02,0.162,
1997-03,0.134,
1997-04,0.137,
1997-05,0.137,
1997-06,0.131,
1997-07,0.138,
1997-08,0.139,
1997-09,0.139,
1997-10,0.139,
1997-11,0.136,
1997-12,0.138,
1998-01,0.137,
1998-02,0.137,
1998-03,0.135,
1998-04,0.134,
1998-05,0.146,
1998-06,0.131,
1998-07,0.134,
1998-08,0.134,
1998-09,0.133,
1998-10,0.140,
1998-11,0.143,
1998-12,0.154,
1999-01,0.127,
1999-02,0.158,
1999-03,0.146,
1999-04,0.132,
1999-05,0.131,
1999-06,0.139,
1999-07,0.124,
1999-08,0.131,
1999-09,0.139,
1999-10,0.132,
1999-11,0.131,
1999-12,0.136,
2000-01,0.135,
2000-02,0.141,
2000-03,0.138,
2000-04,0.138,
2000-05,0.137,
2000-06,0.143,
2000-07,0.142,
2000-08,0.140,
2000-09,0.144,
2000-10,0.142,
2000-11,0.139,
2000-12,0.137,
2001-01,0.141,
2001-02,0.141,
2001-03,0.138,
2001-04,0.144,
2001-05,0.142,
2001-06,0.146,
2001-07,0.146,
2001-08,0.146,
2001-09,0.147,
2001-10,0.144,
2001-11,0.168,
2001-12,0.202,
2002-01,0.203,
2002-02,0.200,
2002-03,0.205,
2002-04,0.260,
2002-05,0.271,
2002-06,0.244,
2002-07,0.240,
2002-08,0.225,
2002-09,0.240,
2002-10,0.232,
2002-11,0.235,
2002-12,0.243,
2003-01,0.242,
2003-02,0.247,
2003-03,0.236,
2003-04,0.278,
2003-05,0.276,
2003-06,0.274,
2003-07,0.279,
2003-08,0.283,
2003-09,0.290,
2003-10,0.284,
2003-11,0.290,
2003-12,0.276,
2004-01,0.247,
2004-02,0.253,
2004-03,0.248,
2004-04,0.328,
2004-05,0.268,
2004-06,0.222,
2004-07,0.221,
2004-08,0.191,
2004-09,0.195,
2004-10,0.194,
2004-11,0.198,
2004-12,0.192,
2005-01,0.190,
2005-02,0.184,
2005-03,0.185,
2005-04,0.193,
2005-05,0.194,
2005-06,0.191,
2005-07,0.131,
2005-08,0.142,
2005-09,0.151,
2005-10,0.141,
2005-11,0.143,
2005-12,0.145,
2006-01,0.144,
2006-02,0.149,
2006-03,0.152,
2006-04,0.151,
2006-05,0.164,
2006-06,0.364,
2006-07,0.361,
2006-08,0.357,
2006-09,0.357,
2006-10,0.357,
2006-11,0.389,
2006-12,0.414,
2007-01,0.397,
2007-02,0.390,
2007-03,0.393,
2007-04,0.389,
2007-05,0.377,
2007-06,0.385,
2007-07,0.402,
2007-08,0.403,
2007-09,0.402,
2007-10,0.411,
2007-11,0.415,
2007-12,0.419,
2008-01,0.416,
2008-02,0.411,
2008-03,0.413,
2008-04,0.532,
2008-05,0.530,
2008-06,0.525,
2008-07,0.514,
2008-08,0.536,
2008-09,0.586,
2008-10,0.567,
2008-11,0.587,
2008-12,0.581,
2009-01,0.595,
2009-02,0.564,
2009-03,0.498,
2009-04,0.375,
2009-05,0.382,
2009-06,0.148,
2009-07,0.146,
2009-08,0.077,
2009-09,0.077,
2009-10,0.068,
2009-11,0.205,
2009-12,0.103,
2010-01,0.101,
2010-02,0.100,
2010-03,0.091,
2010-04,0.109,
2010-05,0.111,
2010-06,0.118,
2010-07,0.151,
2010-08,0.153,
2010-09,0.161,
2010-10,0.161,
2010-11,0.166,
2010-12,0.188,
2011-01,0.122,
2011-02,0.120,
2011-03,0.127,
2011-04,0.121,
2011-05,0.122,
2011-06,0.118,
2011-07,0.120,
2011-08,0.143,
2011-09,0.146,
2011-10,0.159,
2011-11,0.154,
2011-12,0.152,
2012-01,0.152,
2012-02,0.153,
2012-03,0.145,
2012-04,0.115,
2012-05,0.115,
2012-06,0.112,
2012-07,0.154,
2012-08,0.097,
2012-09,0.098,
2012-10,0.093,
2012-11,0.094,
2012-12,0.104,
2013-01,0.107,
2013-02,0.143,
2013-03,0.141,
2013-04,0.141,
2013-05,0.204,
2013-06,0.144,
2013-07,0.136,
2013-08,0.167,
2013-09,0.218,
2013-10,0.274,
2013-11,0.288,
2013-12,0.283,
2014-01,0.277,
2014-02,0.270,
2014-03,0.270,
2014-04,0.268,
2014-05,0.273,
2014-06,0.296,
2014-07,0.255,
2014-08,0.211,
2014-09,0.174,
2014-10,0.116,
2014-11,0.116,
2014-12,0.131,
