"",BBK01.TUD426,BBK01.TUD426_FLAGS
"",Other assets / German contribution,
unit,DM/EURO (hypothetically euro-based),
unit multiplier,million,
last update,2015-02-26 15:20:12,
1979-12,28972,
1980-01,30787,
1980-02,31756,
1980-03,31201,
1980-04,30291,
1980-05,31176,
1980-06,32127,
1980-07,30848,
1980-08,30680,
1980-09,31281,
1980-10,30174,
1980-11,31896,
1980-12,30412,
1981-01,30750,
1981-02,31720,
1981-03,30235,
1981-04,30279,
1981-05,31663,
1981-06,31051,
1981-07,30876,
1981-08,31494,
1981-09,31994,
1981-10,31840,
1981-11,32886,
1981-12,31807,
1982-01,33130,
1982-02,33473,
1982-03,32538,
1982-04,31123,
1982-05,32491,
1982-06,32145,
1982-07,32547,
1982-08,32997,
1982-09,33753,
1982-10,33688,
1982-11,34994,
1982-12,35443,
1983-01,36045,
1983-02,35839,
1983-03,34619,
1983-04,34103,
1983-05,34749,
1983-06,35269,
1983-07,35383,
1983-08,36132,
1983-09,35943,
1983-10,36251,
1983-11,37559,
1983-12,39012,
1984-01,39715,
1984-02,40612,
1984-03,39362,
1984-04,39024,
1984-05,39875,
1984-06,39332,
1984-07,38695,
1984-08,39324,
1984-09,40878,
1984-10,39782,
1984-11,41054,
1984-12,41662,
1985-01,42924,
1985-02,44287,
1985-03,43564,
1985-04,40917,
1985-05,42477,
1985-06,42520,
1985-07,41663,
1985-08,41517,
1985-09,43094,
1985-10,42477,
1985-11,43941,
1985-12,46464,
1986-01,47735,
1986-02,48774,
1986-03,48510,
1986-04,46120,
1986-05,47481,
1986-06,47410,
1986-07,46431,
1986-08,46892,
1986-09,47826,
1986-10,47371,
1986-11,49428,
1986-12,49996,
1987-01,48895,
1987-02,49508,
1987-03,48065,
1987-04,46313,
1987-05,47230,
1987-06,48066,
1987-07,47622,
1987-08,49092,
1987-09,49321,
1987-10,49691,
1987-11,50599,
1987-12,50746,
1988-01,51066,
1988-02,50890,
1988-03,48996,
1988-04,48424,
1988-05,50060,
1988-06,49632,
1988-07,49671,
