"",BBK01.OUP357,BBK01.OUP357_FLAGS
"",Loans to local government and local government associations for up to and including one year / Foreign banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 08:57:33,
1999-01,0.377,
1999-02,0.269,
1999-03,0.273,
1999-04,0.302,
1999-05,0.304,
1999-06,0.288,
1999-07,0.221,
1999-08,0.259,
1999-09,0.344,
1999-10,0.467,
1999-11,0.258,
1999-12,0.237,
2000-01,0.323,
2000-02,0.288,
2000-03,0.295,
2000-04,0.393,
2000-05,0.355,
2000-06,0.354,
2000-07,0.387,
2000-08,0.329,
2000-09,0.525,
2000-10,0.691,
2000-11,0.662,
2000-12,0.771,
2001-01,1.436,
2001-02,1.871,
2001-03,2.007,
2001-04,2.440,
2001-05,2.085,
2001-06,2.466,
2001-07,2.342,
2001-08,2.082,
2001-09,2.015,
2001-10,2.410,
2001-11,2.413,
2001-12,2.587,
2002-01,2.791,
2002-02,2.775,
2002-03,3.096,
2002-04,3.037,
2002-05,2.847,
2002-06,3.367,
2002-07,3.065,
2002-08,2.891,
2002-09,3.126,
2002-10,3.268,
2002-11,3.098,
2002-12,3.313,
2003-01,3.598,
2003-02,3.388,
2003-03,3.344,
2003-04,3.409,
2003-05,3.388,
2003-06,3.247,
2003-07,3.494,
2003-08,3.429,
2003-09,3.900,
2003-10,4.302,
2003-11,4.162,
2003-12,4.043,
2004-01,4.262,
2004-02,4.414,
2004-03,4.479,
2004-04,4.557,
2004-05,4.666,
2004-06,4.665,
2004-07,5.045,
2004-08,4.298,
2004-09,4.511,
2004-10,4.741,
2004-11,4.414,
2004-12,4.426,
2005-01,5.047,
2005-02,5.019,
2005-03,5.438,
2005-04,5.567,
2005-05,5.143,
2005-06,5.113,
2005-07,5.227,
2005-08,4.496,
2005-09,5.180,
2005-10,5.198,
2005-11,5.319,
2005-12,5.564,
2006-01,5.944,
2006-02,5.494,
2006-03,5.556,
2006-04,6.049,
2006-05,4.908,
2006-06,6.020,
2006-07,5.522,
2006-08,5.240,
2006-09,5.974,
2006-10,5.771,
2006-11,5.422,
2006-12,4.926,
2007-01,5.280,
2007-02,5.183,
2007-03,5.045,
2007-04,5.139,
2007-05,4.622,
2007-06,4.899,
2007-07,4.348,
2007-08,3.744,
2007-09,4.164,
2007-10,4.326,
2007-11,3.964,
2007-12,3.120,
2008-01,3.651,
2008-02,3.406,
2008-03,3.393,
2008-04,4.081,
2008-05,3.670,
2008-06,4.741,
2008-07,5.088,
2008-08,4.926,
2008-09,6.080,
2008-10,5.357,
2008-11,5.329,
2008-12,5.645,
2009-01,7.152,
2009-02,7.426,
2009-03,7.607,
2009-04,7.769,
2009-05,7.147,
2009-06,7.323,
2009-07,7.471,
2009-08,6.845,
2009-09,7.251,
2009-10,7.903,
2009-11,8.296,
2009-12,7.549,
2010-01,8.038,
2010-02,8.466,
2010-03,8.524,
2010-04,8.747,
2010-05,9.212,
2010-06,9.635,
2010-07,8.599,
2010-08,7.731,
2010-09,8.238,
2010-10,8.614,
2010-11,8.352,
2010-12,7.678,
2011-01,8.561,
2011-02,8.103,
2011-03,8.344,
2011-04,8.206,
2011-05,7.488,
2011-06,7.607,
2011-07,7.496,
2011-08,6.536,
2011-09,6.843,
2011-10,6.868,
2011-11,6.772,
2011-12,7.088,
2012-01,7.572,
2012-02,7.736,
2012-03,7.851,
2012-04,8.046,
2012-05,8.002,
2012-06,8.565,
2012-07,8.678,
2012-08,8.136,
2012-09,8.073,
2012-10,8.347,
2012-11,7.960,
2012-12,8.300,
2013-01,8.795,
2013-02,8.474,
2013-03,8.376,
2013-04,8.394,
2013-05,8.236,
2013-06,8.413,
2013-07,8.973,
2013-08,8.363,
2013-09,8.810,
2013-10,8.926,
2013-11,8.137,
2013-12,8.101,
2014-01,8.652,
2014-02,8.480,
2014-03,8.783,
2014-04,9.117,
2014-05,8.391,
2014-06,8.520,
2014-07,8.716,
2014-08,8.242,
2014-09,8.330,
2014-10,8.511,
2014-11,8.451,
2014-12,7.816,Provisional value
