"",BBK01.OUM246,BBK01.OUM246_FLAGS
"",Deposits and borrowing from other domestic households / Time deposits / for more than 2 years / Mortgage banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:35:07,
1999-01,2.086,
1999-02,2.078,
1999-03,2.078,
1999-04,2.043,
1999-05,2.044,
1999-06,2.045,
1999-07,2.046,
1999-08,2.043,
1999-09,2.044,
1999-10,2.001,
1999-11,2.001,
1999-12,2.002,
2000-01,2.005,
2000-02,2.002,
2000-03,2.002,
2000-04,1.969,
2000-05,1.970,
2000-06,1.970,
2000-07,1.971,
2000-08,1.992,
2000-09,1.993,
2000-10,1.958,
2000-11,1.937,
2000-12,1.938,
2001-01,1.940,
2001-02,1.940,
2001-03,1.942,
2001-04,1.910,
2001-05,1.911,
2001-06,1.912,
2001-07,1.913,
2001-08,1.915,
2001-09,1.917,
2001-10,1.822,
2001-11,1.823,
2001-12,1.824,
2002-01,1.826,
2002-02,1.824,
2002-03,1.825,
2002-04,1.755,
2002-05,1.757,
2002-06,1.757,
2002-07,1.759,
2002-08,1.757,
2002-09,1.757,
2002-10,1.741,
2002-11,1.743,
2002-12,1.727,
2003-01,1.728,
2003-02,1.728,
2003-03,1.731,
2003-04,1.681,
2003-05,1.681,
2003-06,1.683,
2003-07,1.683,
2003-08,1.678,
2003-09,1.679,
2003-10,1.663,
2003-11,0.827,
2003-12,0.828,
2004-01,0.829,
2004-02,0.843,
2004-03,0.843,
2004-04,0.812,
2004-05,0.813,
2004-06,0.819,
2004-07,0.815,
2004-08,0.816,
2004-09,0.804,
2004-10,0.812,
2004-11,0.802,
2004-12,0.788,
2005-01,0.769,
2005-02,0.769,
2005-03,0.752,
2005-04,0.769,
2005-05,0.019,
2005-06,0.019,
2005-07,0.019,
2005-08,0.020,
2005-09,0.062,
2005-10,0.061,
2005-11,0.061,
2005-12,0.060,
2006-01,0.060,
2006-02,0.060,
2006-03,0.052,
2006-04,0.052,
2006-05,0.046,
2006-06,0.046,
2006-07,0.048,
2006-08,0.048,
2006-09,0.044,
2006-10,0.044,
2006-11,0.042,
2006-12,0.041,
2007-01,0.038,
2007-02,0.034,
2007-03,0.037,
2007-04,0.036,
2007-05,0.042,
2007-06,0.036,
2007-07,0.036,
2007-08,0.035,
2007-09,0.036,
2007-10,0.032,
2007-11,0.032,
2007-12,0.040,
2008-01,0.029,
2008-02,0.042,
2008-03,0.029,
2008-04,0.053,
2008-05,0.024,
2008-06,0.043,
2008-07,0.047,
2008-08,0.042,
2008-09,0.044,
2008-10,0.042,
2008-11,0.019,
2008-12,0.019,
2009-01,0.018,
2009-02,0.020,
2009-03,0.016,
2009-04,0.021,
2009-05,0.017,
2009-06,0.017,
2009-07,0.017,
2009-08,0.017,
2009-09,0.027,
2009-10,0.022,
2009-11,0.016,
2009-12,0.015,
2010-01,0.015,
2010-02,0.015,
2010-03,0.026,
2010-04,0.035,
2010-05,0.014,
2010-06,0.014,
2010-07,0.013,
2010-08,0.013,
2010-09,0.018,
2010-10,0.012,
2010-11,0.014,
2010-12,0.019,
2011-01,0.020,
2011-02,0.020,
2011-03,0.021,
2011-04,0.015,
2011-05,0.025,
2011-06,0.013,
2011-07,0.014,
2011-08,0.013,
2011-09,0.013,
2011-10,0.013,
2011-11,0.013,
2011-12,0.013,
2012-01,0.012,
2012-02,0.009,
2012-03,0.009,
2012-04,0.009,
2012-05,0.009,
2012-06,0.009,
2012-07,0.009,
2012-08,0.009,
2012-09,0.009,
2012-10,0.009,
2012-11,0.009,
2012-12,0.009,
2013-01,0.014,
2013-02,0.008,
2013-03,0.008,
2013-04,0.008,
2013-05,0.009,
2013-06,0.009,
2013-07,0.010,
2013-08,0.011,
2013-09,0.012,
2013-10,0.015,
2013-11,0.016,
2013-12,0.018,
2014-01,0.022,
2014-02,0.029,
2014-03,0.038,
2014-04,0.041,
2014-05,0.044,
2014-06,0.049,
2014-07,0.051,
2014-08,0.053,
2014-09,0.056,
2014-10,0.058,
2014-11,0.061,
2014-12,0.060,Provisional value
