"",BBK01.OUP249,BBK01.OUP249_FLAGS
"",Time deposits of resident households / for up and including 1 year / Foreign banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:20:00,
1999-01,2.468,
1999-02,2.629,
1999-03,2.639,
1999-04,2.436,
1999-05,2.024,
1999-06,1.915,
1999-07,1.898,
1999-08,1.859,
1999-09,1.800,
1999-10,1.969,
1999-11,2.007,
1999-12,2.106,
2000-01,2.130,
2000-02,2.216,
2000-03,2.394,
2000-04,2.407,
2000-05,2.400,
2000-06,2.535,
2000-07,2.633,
2000-08,2.801,
2000-09,2.968,
2000-10,3.193,
2000-11,3.342,
2000-12,3.476,
2001-01,3.734,
2001-02,3.883,
2001-03,4.123,
2001-04,4.241,
2001-05,4.333,
2001-06,4.380,
2001-07,4.496,
2001-08,4.624,
2001-09,4.771,
2001-10,4.860,
2001-11,4.696,
2001-12,4.473,
2002-01,4.226,
2002-02,3.984,
2002-03,3.852,
2002-04,3.717,
2002-05,3.566,
2002-06,3.502,
2002-07,3.534,
2002-08,3.492,
2002-09,3.487,
2002-10,3.526,
2002-11,3.432,
2002-12,3.598,
2003-01,3.481,
2003-02,3.336,
2003-03,3.226,
2003-04,3.248,
2003-05,3.248,
2003-06,3.161,
2003-07,3.137,
2003-08,3.072,
2003-09,2.934,
2003-10,2.827,
2003-11,2.764,
2003-12,2.715,
2004-01,2.616,
2004-02,2.521,
2004-03,2.699,
2004-04,2.659,
2004-05,2.615,
2004-06,2.262,
2004-07,2.227,
2004-08,2.229,
2004-09,2.209,
2004-10,2.157,
2004-11,2.137,
2004-12,2.205,
2005-01,2.163,
2005-02,2.192,
2005-03,2.195,
2005-04,2.175,
2005-05,2.318,
2005-06,2.203,
2005-07,2.201,
2005-08,2.207,
2005-09,2.168,
2005-10,2.209,
2005-11,2.183,
2005-12,4.821,
2006-01,4.964,
2006-02,5.818,
2006-03,6.271,
2006-04,6.440,
2006-05,6.769,
2006-06,7.530,
2006-07,10.280,
2006-08,12.267,
2006-09,13.789,
2006-10,14.898,
2006-11,15.756,
2006-12,16.743,
2007-01,18.750,
2007-02,18.424,
2007-03,19.919,
2007-04,20.543,
2007-05,21.302,
2007-06,22.074,
2007-07,23.032,
2007-08,24.527,
2007-09,26.971,
2007-10,28.186,
2007-11,29.123,
2007-12,31.132,
2008-01,33.174,
2008-02,34.418,
2008-03,35.724,
2008-04,37.861,
2008-05,39.629,
2008-06,40.690,
2008-07,41.014,
2008-08,42.702,
2008-09,43.216,
2008-10,43.535,
2008-11,42.431,
2008-12,42.125,
2009-01,37.811,
2009-02,34.805,
2009-03,32.199,
2009-04,31.461,
2009-05,32.430,
2009-06,33.082,
2009-07,34.368,
2009-08,32.437,
2009-09,29.465,
2009-10,27.128,
2009-11,26.165,
2009-12,25.317,
2010-01,23.638,
2010-02,24.036,
2010-03,25.875,
2010-04,25.397,
2010-05,24.551,
2010-06,25.162,
2010-07,25.355,
2010-08,25.098,
2010-09,23.173,
2010-10,23.037,
2010-11,23.167,
2010-12,23.106,
2011-01,23.053,
2011-02,22.527,
2011-03,22.337,
2011-04,23.497,
2011-05,23.755,
2011-06,24.252,
2011-07,25.106,
2011-08,25.773,
2011-09,25.914,
2011-10,25.806,
2011-11,26.796,
2011-12,27.351,
2012-01,27.825,
2012-02,28.120,
2012-03,29.501,
2012-04,30.478,
2012-05,31.830,
2012-06,31.976,
2012-07,32.334,
2012-08,32.138,
2012-09,31.754,
2012-10,30.522,
2012-11,29.746,
2012-12,29.982,
2013-01,29.334,
2013-02,29.604,
2013-03,28.962,
2013-04,28.878,
2013-05,28.930,
2013-06,28.327,
2013-07,27.091,
2013-08,26.310,
2013-09,25.596,
2013-10,25.181,
2013-11,25.560,
2013-12,25.181,
2014-01,25.531,
2014-02,25.874,
2014-03,25.916,
2014-04,25.632,
2014-05,25.281,
2014-06,26.037,
2014-07,25.684,
2014-08,25.451,
2014-09,25.180,
2014-10,24.956,
2014-11,25.100,
2014-12,24.718,Provisional value
