"",BBK01.OUB040,BBK01.OUB040_FLAGS
"",Foreign securities / Bonds and debt securities issued by foreign non-banks / Commercial banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:52:03,
1968-12,0.751,
1969-01,0.730,
1969-02,0.849,
1969-03,0.975,
1969-04,1.010,
1969-05,0.876,
1969-06,0.873,
1969-07,0.866,
1969-08,0.874,
1969-09,0.844,
1969-10,0.933,
1969-11,1.011,
1969-12,1.008,
1970-01,0.960,
1970-02,0.961,
1970-03,0.953,
1970-04,0.944,
1970-05,0.942,
1970-06,0.919,
1970-07,0.914,
1970-08,0.899,
1970-09,0.874,
1970-10,0.901,
1970-11,0.869,
1970-12,0.814,
1971-01,0.779,
1971-02,0.764,
1971-03,0.746,
1971-04,0.683,
1971-05,0.690,
1971-06,0.651,
1971-07,0.618,
1971-08,0.627,
1971-09,0.608,
1971-10,0.576,
1971-11,0.550,
1971-12,0.544,
1972-01,0.495,
1972-02,0.520,
1972-03,0.466,
1972-04,0.418,
1972-05,0.418,
1972-06,0.389,
1972-07,0.344,
1972-08,0.342,
1972-09,0.357,
1972-10,0.341,
1972-11,0.327,
1972-12,0.186,
1973-01,0.223,
1973-02,0.131,
1973-03,0.141,
1973-04,0.140,
1973-05,0.145,
1973-06,0.160,
1973-07,0.149,
1973-08,0.142,
1973-09,0.142,
1973-10,0.173,
1973-11,0.186,
1973-12,0.192,
1974-01,0.203,
1974-02,0.193,
1974-03,0.200,
1974-04,0.188,
1974-05,0.189,
1974-06,0.201,
1974-07,0.208,
1974-08,0.206,
1974-09,0.205,
1974-10,0.213,
1974-11,0.256,
1974-12,0.243,
1975-01,0.253,
1975-02,0.253,
1975-03,0.241,
1975-04,0.433,
1975-05,0.381,
1975-06,0.467,
1975-07,0.422,
1975-08,0.365,
1975-09,0.360,
1975-10,0.283,
1975-11,0.287,
1975-12,0.337,
1976-01,0.321,
1976-02,0.319,
1976-03,0.334,
1976-04,0.419,
1976-05,0.509,
1976-06,0.518,
1976-07,0.525,
1976-08,0.484,
1976-09,0.643,
1976-10,0.429,
1976-11,0.459,
1976-12,0.450,
1977-01,0.551,
1977-02,0.471,
1977-03,0.466,
1977-04,0.548,
1977-05,0.624,
1977-06,0.735,
1977-07,0.646,
1977-08,0.614,
1977-09,0.761,
1977-10,0.681,
1977-11,0.818,
1977-12,0.846,
1978-01,0.925,
1978-02,0.806,
1978-03,0.989,
1978-04,1.003,
1978-05,1.366,
1978-06,1.243,
1978-07,1.332,
1978-08,1.203,
1978-09,1.205,
1978-10,1.014,
1978-11,0.997,
1978-12,1.141,
1979-01,0.920,
1979-02,0.894,
1979-03,0.911,
1979-04,1.100,
1979-05,1.062,
1979-06,1.096,
1979-07,1.110,
1979-08,1.257,
1979-09,1.268,
1979-10,1.352,
1979-11,1.728,
1979-12,1.701,
1980-01,2.148,
1980-02,2.182,
1980-03,2.229,
1980-04,2.212,
1980-05,2.194,
1980-06,2.265,
1980-07,2.352,
1980-08,2.374,
1980-09,2.390,
1980-10,2.466,
1980-11,2.488,
1980-12,2.197,
1981-01,2.090,
1981-02,2.182,
1981-03,2.120,
1981-04,2.361,
1981-05,2.348,
1981-06,2.407,
1981-07,2.429,
1981-08,2.503,
1981-09,2.493,
1981-10,2.519,
1981-11,2.442,
1981-12,2.561,
1982-01,2.595,
1982-02,2.688,
1982-03,2.853,
1982-04,2.966,
1982-05,2.882,
1982-06,2.907,
1982-07,2.610,
1982-08,2.607,
1982-09,2.443,
1982-10,2.255,
1982-11,2.386,
1982-12,2.169,
1983-01,2.054,
1983-02,2.168,
1983-03,2.203,
1983-04,2.156,
1983-05,2.313,
1983-06,2.439,
1983-07,2.276,
1983-08,2.323,
1983-09,2.270,
1983-10,2.372,
1983-11,2.426,
1983-12,2.551,
1984-01,2.425,
1984-02,2.154,
1984-03,2.247,
1984-04,2.474,
1984-05,2.372,
1984-06,2.598,
1984-07,2.688,
1984-08,2.599,
1984-09,2.649,
1984-10,2.666,
1984-11,2.611,
1984-12,2.640,
1985-01,2.839,
1985-02,3.615,
1985-03,3.546,
1985-04,3.289,
1985-05,3.188,
1985-06,3.291,
1985-07,3.345,
1985-08,3.266,
1985-09,3.273,
1985-10,3.575,
1985-11,4.030,
1985-12,3.887,
1986-01,3.658,
1986-02,3.616,
1986-03,3.802,
1986-04,4.005,
1986-05,5.196,
1986-06,3.430,
1986-07,3.544,
1986-08,3.218,
1986-09,3.338,
1986-10,3.265,
1986-11,3.193,
1986-12,3.070,
1987-01,2.919,
1987-02,2.872,
1987-03,2.994,
1987-04,2.862,
1987-05,2.851,
1987-06,3.068,
1987-07,3.213,
1987-08,3.182,
1987-09,3.009,
1987-10,3.006,
1987-11,2.575,
1987-12,2.704,
1988-01,2.606,
1988-02,2.487,
1988-03,2.827,
1988-04,2.976,
1988-05,3.204,
1988-06,3.559,
1988-07,3.897,
1988-08,3.740,
1988-09,3.655,
1988-10,3.645,
1988-11,3.584,
1988-12,3.405,
1989-01,4.231,
1989-02,4.468,
1989-03,4.418,
1989-04,4.128,
1989-05,4.047,
1989-06,3.980,
1989-07,3.857,
1989-08,4.011,
1989-09,4.119,
1989-10,4.237,
1989-11,4.161,
1989-12,3.813,
1990-01,3.891,
1990-02,3.927,
1990-03,3.929,
1990-04,3.907,
1990-05,3.730,
1990-06,3.569,
1990-07,3.544,
1990-08,3.666,
1990-09,3.751,
1990-10,3.551,
1990-11,3.601,
1990-12,3.672,
1991-01,3.525,
1991-02,3.675,
1991-03,4.079,
1991-04,4.076,
1991-05,4.306,
1991-06,4.372,
1991-07,4.559,
1991-08,4.635,
1991-09,4.834,
1991-10,4.835,
1991-11,5.666,
1991-12,5.654,
1992-01,6.066,
1992-02,7.344,
1992-03,6.889,
1992-04,7.208,
1992-05,7.151,
1992-06,8.468,
1992-07,7.678,
1992-08,7.392,
1992-09,6.885,
1992-10,7.315,
1992-11,7.260,
1992-12,6.833,
1993-01,6.804,
1993-02,7.668,
1993-03,8.478,
1993-04,8.256,
1993-05,8.232,
1993-06,8.578,
1993-07,8.428,
1993-08,8.753,
1993-09,8.212,
1993-10,9.044,
1993-11,8.623,
1993-12,9.598,
1994-01,9.001,
1994-02,10.609,
1994-03,10.836,
1994-04,10.785,
1994-05,11.103,
1994-06,10.988,
1994-07,11.369,
1994-08,11.245,
1994-09,10.939,
1994-10,10.988,
1994-11,10.676,
1994-12,10.459,
1995-01,10.292,
1995-02,10.377,
1995-03,10.560,
1995-04,10.624,
1995-05,11.695,
1995-06,11.875,
1995-07,11.700,
1995-08,12.073,
1995-09,13.015,
1995-10,12.538,
1995-11,12.676,
1995-12,12.449,
1996-01,13.371,
1996-02,14.242,
1996-03,14.639,
1996-04,15.493,
1996-05,15.932,
1996-06,16.177,
1996-07,16.856,
1996-08,15.824,
1996-09,17.496,
1996-10,18.949,
1996-11,18.133,
1996-12,18.309,
1997-01,19.100,
1997-02,22.431,
1997-03,22.106,
1997-04,23.188,
1997-05,21.432,
1997-06,23.376,
1997-07,22.868,
1997-08,21.612,
1997-09,21.828,
1997-10,21.349,
1997-11,21.653,
1997-12,17.291,
1998-01,19.711,
1998-02,20.637,
1998-03,21.404,
1998-04,22.067,
1998-05,25.181,
1998-06,27.618,
1998-07,24.997,
1998-08,23.010,
1998-09,20.416,
1998-10,23.650,
1998-11,24.156,
