"",BBK01.QUK780,BBK01.QUK780_FLAGS
"",Consolidated German banks: Loans and advances to foreign banks / Portugal / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:31:09,
2002-03,4.741,
2002-04,4.346,
2002-05,5.041,
2002-06,5.017,
2002-07,5.554,
2002-08,5.630,
2002-09,5.645,
2002-10,5.540,
2002-11,6.390,
2002-12,5.344,
2003-01,5.873,
2003-02,5.679,
2003-03,5.923,
2003-04,5.994,
2003-05,5.719,
2003-06,6.399,
2003-07,5.436,
2003-08,5.629,
2003-09,6.368,
2003-10,6.051,
2003-11,5.548,
2003-12,5.947,
2004-01,9.202,
2004-02,6.024,
2004-03,5.811,
2004-04,5.824,
2004-05,5.959,
2004-06,6.614,
2004-07,6.497,
2004-08,6.208,
2004-09,6.343,
2004-10,6.129,
2004-11,6.236,
2004-12,6.353,
2005-01,6.312,
2005-02,6.386,
2005-03,6.498,
2005-04,6.346,
2005-05,7.055,
2005-06,7.035,
2005-07,7.387,
2005-08,7.269,
2005-09,7.797,
2005-10,8.034,
2005-11,8.002,
2005-12,8.671,
2006-01,8.629,
2006-02,8.417,
2006-03,9.022,
2006-04,7.984,
2006-05,8.813,
2006-06,8.872,
2006-07,8.890,
2006-08,8.947,
2006-09,8.837,
2006-10,8.700,
2006-11,8.679,
2006-12,9.788,
2007-01,9.118,
2007-02,9.096,
2007-03,8.522,
2007-04,8.168,
2007-05,8.632,
2007-06,8.248,
2007-07,8.003,
2007-08,7.967,
2007-09,7.770,
2007-10,7.660,
2007-11,7.217,
2007-12,7.477,
2008-01,7.669,
2008-02,7.778,
2008-03,7.185,
2008-04,6.934,
2008-05,6.749,
2008-06,6.729,
2008-07,6.592,
2008-08,6.605,
2008-09,6.461,
2008-10,6.772,
2008-11,6.265,
2008-12,6.163,
2009-01,6.099,
2009-02,5.846,
2009-03,5.866,
2009-04,5.634,
2009-05,5.467,
2009-06,4.957,
2009-07,4.702,
2009-08,4.802,
2009-09,4.935,
2009-10,4.791,
2009-11,5.163,
2009-12,4.774,
2010-01,4.682,
2010-02,4.663,
2010-03,4.681,
2010-04,5.409,
2010-05,5.549,
2010-06,5.221,
2010-07,5.012,
2010-08,5.148,
2010-09,5.274,
2010-10,5.116,
2010-11,4.882,
2010-12,4.156,
2011-01,4.232,
2011-02,4.248,
2011-03,4.204,
2011-04,3.148,
2011-05,2.182,
2011-06,2.116,
2011-07,2.022,
2011-08,1.692,
2011-09,1.655,
2011-10,1.836,
2011-11,3.918,
2011-12,3.422,
2012-01,3.616,
2012-02,3.442,
2012-03,2.326,
2012-04,2.063,
2012-05,2.206,
2012-06,1.975,
2012-07,1.695,
2012-08,1.514,
2012-09,1.364,
2012-10,0.947,
2012-11,0.873,
2012-12,0.562,
2013-01,1.062,
2013-02,1.359,
2013-03,0.927,
2013-04,0.995,
2013-05,0.957,
2013-06,1.313,
2013-07,0.736,
2013-08,1.076,
2013-09,1.051,
2013-10,0.639,
2013-11,0.506,
2013-12,0.652,
2014-01,0.748,
2014-02,0.727,
2014-03,0.759,
2014-04,0.599,
2014-05,0.975,
2014-06,1.024,
2014-07,0.781,
2014-08,0.875,
2014-09,0.504,
2014-10,0.423,
