"",BBK01.OU1424,BBK01.OU1424_FLAGS
"",Balance sheet total (up to December 1998 Volume of business) / Special purpose banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 08:15:39,
1950-06,1.470,
1950-07,-,Nothing exists
1950-08,-,Nothing exists
1950-09,-,Nothing exists
1950-10,-,Nothing exists
1950-11,-,Nothing exists
1950-12,2.281,
1951-01,-,Nothing exists
1951-02,-,Nothing exists
1951-03,-,Nothing exists
1951-04,-,Nothing exists
1951-05,-,Nothing exists
1951-06,2.687,
1951-07,-,Nothing exists
1951-08,-,Nothing exists
1951-09,-,Nothing exists
1951-10,-,Nothing exists
1951-11,-,Nothing exists
1951-12,3.396,
1952-01,-,Nothing exists
1952-02,-,Nothing exists
1952-03,-,Nothing exists
1952-04,-,Nothing exists
1952-05,-,Nothing exists
1952-06,3.718,
1952-07,-,Nothing exists
1952-08,-,Nothing exists
1952-09,-,Nothing exists
1952-10,-,Nothing exists
1952-11,-,Nothing exists
1952-12,4.417,
1953-01,-,Nothing exists
1953-02,-,Nothing exists
1953-03,-,Nothing exists
1953-04,-,Nothing exists
1953-05,-,Nothing exists
1953-06,4.808,
1953-07,-,Nothing exists
1953-08,-,Nothing exists
1953-09,-,Nothing exists
1953-10,-,Nothing exists
1953-11,-,Nothing exists
1953-12,5.363,
1954-01,-,Nothing exists
1954-02,-,Nothing exists
1954-03,-,Nothing exists
1954-04,-,Nothing exists
1954-05,-,Nothing exists
1954-06,5.782,
1954-07,-,Nothing exists
1954-08,-,Nothing exists
1954-09,-,Nothing exists
1954-10,-,Nothing exists
1954-11,-,Nothing exists
1954-12,6.410,
1955-01,-,Nothing exists
1955-02,-,Nothing exists
1955-03,-,Nothing exists
1955-04,-,Nothing exists
1955-05,-,Nothing exists
1955-06,6.979,
1955-07,-,Nothing exists
1955-08,-,Nothing exists
1955-09,-,Nothing exists
1955-10,-,Nothing exists
1955-11,-,Nothing exists
1955-12,8.007,
1956-01,-,Nothing exists
1956-02,-,Nothing exists
1956-03,-,Nothing exists
1956-04,-,Nothing exists
1956-05,-,Nothing exists
1956-06,8.500,
1956-07,-,Nothing exists
1956-08,-,Nothing exists
1956-09,-,Nothing exists
1956-10,-,Nothing exists
1956-11,-,Nothing exists
1956-12,9.441,
1957-01,-,Nothing exists
1957-02,-,Nothing exists
1957-03,-,Nothing exists
1957-04,-,Nothing exists
1957-05,-,Nothing exists
1957-06,9.602,
1957-07,-,Nothing exists
1957-08,-,Nothing exists
1957-09,-,Nothing exists
1957-10,-,Nothing exists
1957-11,-,Nothing exists
1957-12,10.058,
1958-01,-,Nothing exists
1958-02,-,Nothing exists
1958-03,-,Nothing exists
1958-04,-,Nothing exists
1958-05,-,Nothing exists
1958-06,10.098,
1958-07,-,Nothing exists
1958-08,-,Nothing exists
1958-09,-,Nothing exists
1958-10,-,Nothing exists
1958-11,-,Nothing exists
1958-12,10.110,
1959-01,-,Nothing exists
1959-02,-,Nothing exists
1959-03,-,Nothing exists
1959-04,-,Nothing exists
1959-05,-,Nothing exists
1959-06,10.459,
1959-07,-,Nothing exists
1959-08,-,Nothing exists
1959-09,-,Nothing exists
1959-10,-,Nothing exists
1959-11,-,Nothing exists
1959-12,11.567,
1960-01,-,Nothing exists
1960-02,-,Nothing exists
1960-03,-,Nothing exists
1960-04,-,Nothing exists
1960-05,-,Nothing exists
1960-06,12.189,
1960-07,-,Nothing exists
1960-08,-,Nothing exists
1960-09,-,Nothing exists
1960-10,-,Nothing exists
1960-11,-,Nothing exists
1960-12,13.323,
1961-01,-,Nothing exists
1961-02,-,Nothing exists
1961-03,-,Nothing exists
1961-04,-,Nothing exists
1961-05,-,Nothing exists
1961-06,14.677,
1961-07,-,Nothing exists
1961-08,-,Nothing exists
1961-09,-,Nothing exists
1961-10,-,Nothing exists
1961-11,-,Nothing exists
1961-12,16.227,
1962-01,-,Nothing exists
1962-02,-,Nothing exists
1962-03,-,Nothing exists
1962-04,-,Nothing exists
1962-05,-,Nothing exists
1962-06,17.012,
1962-07,-,Nothing exists
1962-08,-,Nothing exists
1962-09,-,Nothing exists
1962-10,-,Nothing exists
1962-11,-,Nothing exists
1962-12,17.476,
1963-01,-,Nothing exists
1963-02,-,Nothing exists
1963-03,-,Nothing exists
1963-04,-,Nothing exists
1963-05,-,Nothing exists
1963-06,18.336,
1963-07,-,Nothing exists
1963-08,-,Nothing exists
1963-09,-,Nothing exists
1963-10,-,Nothing exists
1963-11,-,Nothing exists
1963-12,19.642,
1964-01,-,Nothing exists
1964-02,-,Nothing exists
1964-03,-,Nothing exists
1964-04,-,Nothing exists
1964-05,-,Nothing exists
1964-06,20.057,
1964-07,-,Nothing exists
1964-08,-,Nothing exists
1964-09,-,Nothing exists
1964-10,-,Nothing exists
1964-11,-,Nothing exists
1964-12,21.866,
1965-01,21.667,
1965-02,21.849,
1965-03,22.017,
1965-04,22.186,
1965-05,22.377,
1965-06,22.738,
1965-07,22.879,
1965-08,22.965,
1965-09,23.069,
1965-10,23.306,
1965-11,23.504,
1965-12,23.993,
1966-01,23.866,
1966-02,23.978,
1966-03,24.228,
1966-04,24.447,
1966-05,24.482,
1966-06,24.466,
1966-07,24.448,
1966-08,24.615,
1966-09,24.854,
1966-10,25.011,
1966-11,25.313,
1966-12,25.798,
1967-01,25.463,
1967-02,25.657,
1967-03,25.932,
1967-04,26.064,
1967-05,26.107,
1967-06,26.346,
1967-07,26.298,
1967-08,26.456,
1967-09,26.645,
1967-10,26.605,
1967-11,27.002,
1967-12,27.635,
1968-01,27.187,
1968-02,27.332,
1968-03,27.454,
1968-04,27.520,
1968-05,27.725,
1968-06,28.118,
1968-07,27.980,
1968-08,28.247,
1968-09,28.688,
1968-10,28.957,
1968-11,28.665,
1968-12,29.302,
1969-01,29.010,
1969-02,29.195,
1969-03,29.597,
1969-04,29.575,
1969-05,29.840,
1969-06,30.258,
1969-07,30.062,
1969-08,30.522,
1969-09,30.850,
1969-10,31.214,
1969-11,31.746,
1969-12,32.939,
1970-01,32.363,
1970-02,32.720,
1970-03,32.919,
1970-04,33.233,
1970-05,33.418,
1970-06,33.704,
1970-07,33.442,
1970-08,33.751,
1970-09,34.237,
1970-10,34.674,
1970-11,34.804,
1970-12,35.257,
1971-01,34.786,
1971-02,34.854,
1971-03,35.118,
1971-04,35.062,
1971-05,35.138,
1971-06,36.209,
1971-07,36.394,
1971-08,36.810,
1971-09,37.059,
1971-10,37.657,
1971-11,38.018,
1971-12,38.770,
1972-01,38.147,
1972-02,38.171,
1972-03,38.861,
1972-04,39.072,
1972-05,39.322,
1972-06,39.609,
1972-07,39.992,
1972-08,40.732,
1972-09,41.358,
1972-10,41.300,
1972-11,41.799,
1972-12,42.748,
1973-01,42.559,
1973-02,42.658,
1973-03,43.789,
1973-04,43.200,
1973-05,43.507,
1973-06,43.883,
1973-07,43.696,
1973-08,44.235,
1973-09,44.435,
1973-10,45.094,
1973-11,45.512,
1973-12,45.850,
1974-01,45.735,
1974-02,45.713,
1974-03,44.937,
1974-04,44.838,
1974-05,45.211,
1974-06,45.417,
1974-07,44.945,
1974-08,45.525,
1974-09,45.967,
1974-10,46.178,
1974-11,46.653,
1974-12,46.621,
1975-01,46.428,
1975-02,46.765,
1975-03,47.052,
1975-04,46.990,
1975-05,47.097,
1975-06,47.394,
1975-07,47.601,
1975-08,47.569,
1975-09,48.262,
1975-10,48.804,
1975-11,50.966,
1975-12,52.693,
1976-01,52.176,
1976-02,52.886,
1976-03,50.959,
1976-04,51.034,
1976-05,51.306,
1976-06,52.017,
1976-07,53.285,
1976-08,53.597,
1976-09,53.979,
1976-10,54.541,
1976-11,55.239,
1976-12,55.103,
1977-01,55.244,
1977-02,55.355,
1977-03,55.685,
1977-04,55.947,
1977-05,55.975,
1977-06,56.088,
1977-07,56.447,
1977-08,56.462,
1977-09,56.468,
1977-10,57.095,
1977-11,58.127,
1977-12,58.751,
1978-01,57.878,
1978-02,58.257,
1978-03,58.641,
1978-04,58.515,
1978-05,59.409,
1978-06,59.604,
1978-07,59.660,
1978-08,60.853,
1978-09,61.819,
1978-10,61.045,
1978-11,62.556,
1978-12,63.453,
1979-01,63.133,
1979-02,63.783,
1979-03,64.413,
1979-04,65.163,
1979-05,66.237,
1979-06,67.038,
1979-07,67.094,
1979-08,67.640,
