"",BBK01.OUD057,BBK01.OUD057_FLAGS
1998-02,2.368,
1998-03,2.265,
1998-04,2.307,
1998-05,2.308,
1998-06,2.293,
1998-07,2.285,
1998-08,2.277,
1998-09,2.258,
1998-10,2.307,
1998-11,2.355,
1998-12,2.385,
1999-01,5.317,
1999-02,4.965,
1999-03,4.761,
1999-04,4.571,
1999-05,4.400,
1999-06,4.229,
1999-07,4.008,
1999-08,3.800,
1999-09,13.469,
1999-10,13.214,
1999-11,13.239,
1999-12,13.806,
2000-01,13.795,
2000-02,13.863,
2000-03,13.988,
2000-04,13.388,
2000-05,13.605,
2000-06,13.797,
2000-07,13.881,
2000-08,14.086,
2000-09,15.223,
2000-10,15.080,
2000-11,15.119,
2000-12,15.167,
2001-01,15.005,
2001-02,14.864,
2001-03,14.770,
2001-04,13.994,
2001-05,13.935,
2001-06,13.803,
2001-07,13.571,
2001-08,13.295,
2001-09,13.247,
2001-10,12.900,
2001-11,12.702,
2001-12,12.434,
2002-01,12.145,
2002-02,11.804,
2002-03,11.551,
2002-04,11.079,
2002-05,10.938,Provisional value
2002-06,10.863,
2002-07,10.864,
2002-08,11.178,
2002-09,11.271,
2002-10,11.076,
2002-11,10.893,
2002-12,10.684,
2003-01,10.450,
2003-02,10.113,
2003-03,9.523,
2003-04,9.022,
2003-05,8.798,
2003-06,8.525,
2003-07,8.212,
2003-08,7.912,
2003-09,7.692,
2003-10,7.475,
2003-11,7.405,
2003-12,7.365,
2004-01,7.381,
2004-02,7.197,
2004-03,7.030,
2004-04,6.815,
2004-05,6.694,
2004-06,6.554,
2004-07,6.457,
2004-08,6.290,
2004-09,6.197,
2004-10,6.109,
2004-11,6.101,
2004-12,6.166,
2005-01,6.340,
2005-02,6.606,
2005-03,6.505,
2005-04,6.426,
2005-05,6.347,
2005-06,6.225,
2005-07,6.096,
2005-08,5.649,
2005-09,5.159,
2005-10,5.094,
2005-11,5.077,
2005-12,5.103,
2006-01,5.154,
2006-02,5.137,
2006-03,5.242,
2006-04,5.323,
2006-05,5.539,
2006-06,5.792,
2006-07,5.977,
2006-08,6.186,
2006-09,6.365,
2006-10,6.604,
2006-11,6.896,
2006-12,7.155,
2007-01,8.204,
2007-02,9.521,
2007-03,10.525,
2007-04,11.011,
2007-05,11.286,
2007-06,11.942,
2007-07,12.522,
2007-08,12.936,
2007-09,13.301,
2007-10,14.077,
2007-11,14.927,
2007-12,15.416,
2008-01,16.213,
2008-02,16.727,
2008-03,16.423,
2008-04,16.475,
2008-05,16.715,
2008-06,17.081,
2008-07,17.607,
2008-08,17.727,
2008-09,17.979,
2008-10,19.695,
2008-11,22.948,
2008-12,24.959,
2009-01,25.444,
2009-02,24.809,
2009-03,24.157,
2009-04,23.871,
2009-05,23.900,
2009-06,23.586,
2009-07,23.417,
2009-08,23.386,
2009-09,23.346,
2009-10,23.133,
2009-11,21.757,
2009-12,18.870,
2010-01,16.868,
2010-02,15.763,
2010-03,15.453,
2010-04,15.238,
2010-05,15.136,
2010-06,15.230,
2010-07,15.149,
2010-08,15.284,
2010-09,15.091,
2010-10,15.405,
2010-11,17.349,
2010-12,18.364,
2011-01,19.707,
2011-02,20.642,
2011-03,21.375,
2011-04,21.753,
2011-05,21.992,
2011-06,21.937,
2011-07,21.971,
2011-08,22.025,
2011-09,22.119,
2011-10,22.322,
2011-11,22.199,
2011-12,21.191,
2012-01,20.571,
2012-02,19.536,
2012-03,19.167,
2012-04,19.395,
2012-05,19.245,
2012-06,19.046,
2012-07,19.022,
2012-08,18.675,
2012-09,17.753,
2012-10,17.214,
2012-11,16.389,
2012-12,15.024,
2013-01,14.033,
2013-02,13.173,
2013-03,12.584,
2013-04,11.923,
2013-05,11.023,
2013-06,10.696,
2013-07,10.465,
2013-08,10.149,
2013-09,9.925,
2013-10,9.834,
2013-11,9.634,
2013-12,9.376,
2014-01,9.189,
2014-02,9.275,
2014-03,9.136,
2014-04,9.053,
2014-05,8.868,
2014-06,8.711,
2014-07,9.507,
2014-08,10.432,
2014-09,11.088,
2014-10,11.243,
2014-11,11.356,
2014-12,11.461,Provisional value
