"",BBDB1.A.DE.N.BN2BCDEF.C.IFRS.B.A.K.E.E039.ABA.A,BBDB1.A.DE.N.BN2BCDEF.C.IFRS.B.A.K.E.E039.ABA.A_FLAGS
"",Operating income before depreciation and amortisation (EBITDA) / absolute value / Non-financial listed groups / Germany / Groups with a focus on the production sector / Profitability,
unit,Euro (hypothetically euro-based),
unit multiplier,thousand,
last update,2014-12-15 13:14:08,
2005,109543903,
2006,114942292,
2007,129644711,
2008,122604283,
2009,97673829,
2010,139009354,
2011,131926598,
2012,144075864,
2013,140941363,
"","General: Non-financial groups listed in Germany, which publish IFRS consolidated financial statements on a quarterly basis and make a noteworthy contribution to value added in Germany. Including groups in agriculture and forestry.",
