"",BBK01.QUY026,BBK01.QUY026_FLAGS
"",Consolidated German banks: Loans and advances to non- residents / Bahamas / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:35:45,
2002-03,4.209,
2002-04,3.984,
2002-05,3.920,
2002-06,3.750,
2002-07,3.814,
2002-08,4.216,
2002-09,3.983,
2002-10,4.012,
2002-11,3.846,
2002-12,3.324,
2003-01,3.334,
2003-02,3.127,
2003-03,1.216,
2003-04,3.427,
2003-05,4.029,
2003-06,4.606,
2003-07,4.665,
2003-08,4.880,
2003-09,3.610,
2003-10,3.674,
2003-11,3.483,
2003-12,3.330,
2004-01,3.053,
2004-02,2.930,
2004-03,3.524,
2004-04,3.414,
2004-05,3.581,
2004-06,3.340,
2004-07,3.181,
2004-08,3.442,
2004-09,3.423,
2004-10,3.501,
2004-11,3.341,
2004-12,3.372,
2005-01,3.498,
2005-02,3.463,
2005-03,3.496,
2005-04,2.739,
2005-05,3.748,
2005-06,3.559,
2005-07,3.573,
2005-08,3.796,
2005-09,3.897,
2005-10,3.473,
2005-11,4.011,
2005-12,3.849,
2006-01,3.310,
2006-02,3.145,
2006-03,3.301,
2006-04,3.216,
2006-05,3.054,
2006-06,2.843,
2006-07,2.728,
2006-08,2.568,
2006-09,2.685,
2006-10,2.609,
2006-11,2.645,
2006-12,3.129,
2007-01,3.215,
2007-02,2.982,
2007-03,3.116,
2007-04,3.005,
2007-05,3.288,
2007-06,3.486,
2007-07,3.729,
2007-08,3.442,
2007-09,3.035,
2007-10,2.857,
2007-11,3.243,
2007-12,3.287,
2008-01,3.203,
2008-02,3.109,
2008-03,3.126,
2008-04,3.100,
2008-05,3.099,
2008-06,2.835,
2008-07,2.933,
2008-08,3.215,
2008-09,3.335,
2008-10,4.577,
2008-11,4.372,
2008-12,4.365,
2009-01,4.748,
2009-02,4.703,
2009-03,4.472,
2009-04,4.451,
2009-05,4.176,
2009-06,4.277,
2009-07,4.103,
2009-08,4.052,
2009-09,3.981,
2009-10,3.875,
2009-11,3.622,
2009-12,3.870,
2010-01,3.894,
2010-02,3.996,
2010-03,1.020,
2010-04,3.887,
2010-05,4.304,
2010-06,4.091,
2010-07,3.898,
2010-08,3.993,
2010-09,3.715,
2010-10,3.629,
2010-11,3.877,
2010-12,3.749,
2011-01,3.631,
2011-02,3.624,
2011-03,3.775,
2011-04,3.106,
2011-05,4.124,
2011-06,4.320,
2011-07,4.015,
2011-08,4.177,
2011-09,4.395,
2011-10,4.263,
2011-11,4.555,
2011-12,4.741,
2012-01,4.701,
2012-02,4.654,
2012-03,4.620,
2012-04,4.691,
2012-05,5.203,
2012-06,5.299,
2012-07,6.056,
2012-08,8.162,
2012-09,5.571,
2012-10,5.422,
2012-11,5.380,
2012-12,5.422,
2013-01,5.400,
2013-02,5.660,
2013-03,5.461,
2013-04,5.192,
2013-05,4.182,
2013-06,4.736,
2013-07,4.869,
2013-08,6.329,
2013-09,5.777,
2013-10,4.704,
2013-11,4.714,
2013-12,4.840,
2014-01,3.963,
2014-02,5.296,
2014-03,2.353,
2014-04,2.574,
2014-05,2.579,
2014-06,2.742,
2014-07,2.762,
2014-08,2.819,
2014-09,3.100,
2014-10,3.157,
