"",BBK01.WX0219,BBK01.WX0219_FLAGS
"",Zero-coupon euro swap curve / bootstrapped and interpolated / 47.0 years / end of month,
unit,,
unit multiplier,one,
last update,2015-02-02 10:29:40,
2002-01,5.195,
2002-02,5.315,
2002-03,5.508,
2002-04,5.449,
2002-05,5.459,
2002-06,5.145,
2002-07,5.040,
2002-08,4.922,
2002-09,4.824,
2002-10,4.988,
2002-11,4.968,
2002-12,4.783,
2003-01,4.639,
2003-02,4.720,
2003-03,4.867,
2003-04,4.926,
2003-05,4.877,
2003-06,5.071,
2003-07,5.349,
2003-08,5.164,
2003-09,5.199,
2003-10,5.246,
2003-11,5.340,
2003-12,5.252,
2004-01,5.243,
2004-02,5.183,
2004-03,5.104,
2004-04,5.210,
2004-05,5.334,
2004-06,5.189,
2004-07,5.095,
2004-08,4.964,
2004-09,4.917,
2004-10,4.873,
2004-11,4.703,
2004-12,4.555,
2005-01,4.286,
2005-02,4.453,
2005-03,4.360,
2005-04,4.288,
2005-05,4.101,
2005-06,3.929,
2005-07,4.039,
2005-08,3.842,
2005-09,3.863,
2005-10,4.027,
2005-11,4.008,
2005-12,3.778,
2006-01,3.947,
2006-02,3.937,
2006-03,4.209,
2006-04,4.400,
2006-05,4.553,
2006-06,4.547,
2006-07,4.447,
2006-08,4.233,
2006-09,4.063,
2006-10,3.927,
2006-11,3.902,
2006-12,4.109,
2007-01,4.270,
2007-02,4.158,
2007-03,4.321,
2007-04,4.374,
2007-05,4.568,
2007-06,4.767,
2007-07,4.579,
2007-08,4.635,
2007-09,4.724,
2007-10,4.627,
2007-11,4.723,
2007-12,4.665,
2008-01,4.549,
2008-02,4.455,
2008-03,4.455,
2008-04,4.614,
2008-05,4.757,
2008-06,4.558,
2008-07,4.396,
2008-08,4.323,
2008-09,4.125,
2008-10,3.862,
2008-11,2.996,
2008-12,2.970,
2009-01,3.102,
2009-02,2.827,
2009-03,3.276,
2009-04,3.322,
2009-05,3.511,
2009-06,3.666,
2009-07,3.515,
2009-08,3.514,
2009-09,3.654,
2009-10,3.617,
2009-11,3.447,
2009-12,3.593,
2010-01,3.509,
2010-02,3.384,
2010-03,3.399,
2010-04,3.236,
2010-05,2.917,
2010-06,2.969,
2010-07,3.135,
2010-08,2.330,
2010-09,2.579,
2010-10,2.621,
2010-11,2.810,
2010-12,3.166,
2011-01,3.332,
2011-02,3.304,
2011-03,3.528,
2011-04,3.474,
2011-05,3.366,
2011-06,3.788,
2011-07,3.383,
2011-08,3.183,
2011-09,2.707,
2011-10,2.800,
2011-11,2.831,
2011-12,2.540,
2012-01,2.413,
2012-02,2.443,
2012-03,2.526,
2012-04,2.515,
2012-05,1.890,
2012-06,2.384,
2012-07,2.489,
2012-08,2.432,
2012-09,2.643,
2012-10,2.585,
2012-11,2.559,
2012-12,2.501,
2013-01,2.635,
2013-02,2.603,
2013-03,2.538,
2013-04,2.393,
2013-05,2.631,
2013-06,2.718,
2013-07,2.611,
2013-08,2.845,
2013-09,2.757,
2013-10,2.773,
2013-11,2.700,
2013-12,2.789,
2014-01,2.589,
2014-02,2.606,
2014-03,2.559,
2014-04,2.457,
2014-05,2.355,
2014-06,2.246,
2014-07,2.180,
2014-08,1.894,
2014-09,2.046,
2014-10,1.929,
2014-11,1.703,
2014-12,1.548,
2015-01,1.180,
