"",BBK01.OU0814,BBK01.OU0814_FLAGS
"",Loans to domestic non-banks (non-MFIs) / Total / Commercial banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 08:52:19,
1958-12,8.525,
1959-01,-,Nothing exists
1959-02,-,Nothing exists
1959-03,-,Nothing exists
1959-04,-,Nothing exists
1959-05,-,Nothing exists
1959-06,9.197,
1959-07,-,Nothing exists
1959-08,-,Nothing exists
1959-09,-,Nothing exists
1959-10,-,Nothing exists
1959-11,-,Nothing exists
1959-12,10.065,
1960-01,-,Nothing exists
1960-02,-,Nothing exists
1960-03,-,Nothing exists
1960-04,-,Nothing exists
1960-05,-,Nothing exists
1960-06,11.214,
1960-07,-,Nothing exists
1960-08,-,Nothing exists
1960-09,-,Nothing exists
1960-10,-,Nothing exists
1960-11,-,Nothing exists
1960-12,12.007,
1961-01,-,Nothing exists
1961-02,-,Nothing exists
1961-03,-,Nothing exists
1961-04,-,Nothing exists
1961-05,-,Nothing exists
1961-06,13.676,
1961-07,-,Nothing exists
1961-08,-,Nothing exists
1961-09,-,Nothing exists
1961-10,-,Nothing exists
1961-11,-,Nothing exists
1961-12,14.200,
1962-01,-,Nothing exists
1962-02,-,Nothing exists
1962-03,-,Nothing exists
1962-04,-,Nothing exists
1962-05,-,Nothing exists
1962-06,15.404,
1962-07,-,Nothing exists
1962-08,-,Nothing exists
1962-09,-,Nothing exists
1962-10,-,Nothing exists
1962-11,-,Nothing exists
1962-12,15.793,
1963-01,-,Nothing exists
1963-02,-,Nothing exists
1963-03,-,Nothing exists
1963-04,-,Nothing exists
1963-05,-,Nothing exists
1963-06,17.064,
1963-07,-,Nothing exists
1963-08,-,Nothing exists
1963-09,-,Nothing exists
1963-10,-,Nothing exists
1963-11,-,Nothing exists
1963-12,17.390,
1964-01,-,Nothing exists
1964-02,-,Nothing exists
1964-03,-,Nothing exists
1964-04,-,Nothing exists
1964-05,-,Nothing exists
1964-06,18.468,
1964-07,-,Nothing exists
1964-08,-,Nothing exists
1964-09,-,Nothing exists
1964-10,-,Nothing exists
1964-11,-,Nothing exists
1964-12,19.377,
1965-01,19.374,
1965-02,19.630,
1965-03,20.061,
1965-04,20.075,
1965-05,20.322,
1965-06,21.143,
1965-07,21.055,
1965-08,21.227,
1965-09,21.880,
1965-10,21.708,
1965-11,21.625,
1965-12,21.613,
1966-01,21.661,
1966-02,22.021,
1966-03,22.534,
1966-04,22.777,
1966-05,22.973,
1966-06,23.793,
1966-07,23.847,
1966-08,23.778,
1966-09,24.272,
1966-10,24.042,
1966-11,23.897,
1966-12,23.842,
1967-01,23.574,
1967-02,23.853,
1967-03,23.902,
1967-04,23.765,
1967-05,23.819,
1967-06,24.266,
1967-07,24.065,
1967-08,24.245,
1967-09,24.707,
1967-10,24.422,
1967-11,24.507,
1967-12,24.989,
1968-01,24.483,
1968-02,24.861,
1968-03,25.522,
1968-04,25.392,
1968-05,25.635,
1968-06,26.651,
1968-07,26.337,
1968-08,26.823,
1968-09,27.552,
1968-10,27.810,
1968-11,27.969,
1968-12,28.313,
1969-01,28.512,
1969-02,29.755,
1969-03,30.322,
1969-04,30.543,
1969-05,30.707,
1969-06,32.059,
1969-07,32.085,
1969-08,32.838,
1969-09,33.275,
1969-10,33.551,
1969-11,35.102,
1969-12,36.743,
1970-01,37.131,
1970-02,38.246,
1970-03,38.998,
1970-04,38.914,
1970-05,39.544,
1970-06,40.731,
1970-07,40.860,
1970-08,41.491,
1970-09,41.967,
1970-10,41.483,
1970-11,42.197,
1970-12,42.497,
1971-01,42.810,
1971-02,43.283,
1971-03,43.621,
1971-04,43.576,
1971-05,44.072,
1971-06,45.560,
1971-07,46.087,
1971-08,47.390,
1971-09,48.903,
1971-10,49.598,
1971-11,50.399,
1971-12,51.394,
1972-01,51.976,
1972-02,52.709,
1972-03,53.633,
1972-04,54.572,
1972-05,55.492,
1972-06,57.191,
1972-07,57.629,
1972-08,57.892,
1972-09,59.820,
1972-10,60.643,
1972-11,62.668,
1972-12,65.351,
1973-01,65.568,
1973-02,67.490,
1973-03,69.241,
1973-04,70.330,
1973-05,70.705,
1973-06,73.004,
1973-07,72.598,
1973-08,73.152,
1973-09,73.518,
1973-10,73.315,
1973-11,73.772,
1973-12,73.559,
1974-01,73.506,
1974-02,73.721,
1974-03,73.962,
1974-04,73.603,
1974-05,73.868,
1974-06,75.830,
1974-07,75.459,
1974-08,75.684,
1974-09,75.555,
1974-10,74.614,
1974-11,74.751,
1974-12,74.748,
1975-01,72.801,
1975-02,72.168,
1975-03,72.757,
1975-04,71.665,
1975-05,72.222,
1975-06,72.702,
1975-07,71.550,
1975-08,72.913,
1975-09,72.950,
1975-10,74.578,
1975-11,75.962,
1975-12,78.257,
1976-01,77.255,
1976-02,77.313,
1976-03,77.008,
1976-04,77.832,
1976-05,77.928,
1976-06,80.191,
1976-07,80.546,
1976-08,82.555,
1976-09,84.151,
1976-10,85.199,
1976-11,86.613,
1976-12,89.084,
1977-01,86.795,
1977-02,87.086,
1977-03,87.679,
1977-04,88.230,
1977-05,88.342,
1977-06,90.209,
1977-07,91.151,
1977-08,91.780,
1977-09,93.460,
1977-10,94.526,
1977-11,96.580,
1977-12,99.177,
1978-01,96.661,
1978-02,96.935,
1978-03,97.708,
1978-04,97.856,
1978-05,98.816,
1978-06,101.021,
1978-07,102.636,
1978-08,104.090,
1978-09,106.774,
1978-10,107.065,
1978-11,110.295,
1978-12,112.918,
1979-01,109.151,
1979-02,111.820,
1979-03,112.827,
1979-04,114.196,
1979-05,115.910,
1979-06,119.397,
1979-07,119.951,
1979-08,120.590,
1979-09,122.588,
1979-10,122.855,
1979-11,125.665,
1979-12,129.684,
1980-01,126.185,
1980-02,126.792,
1980-03,127.003,
1980-04,127.286,
1980-05,127.845,
1980-06,129.227,
1980-07,128.982,
1980-08,128.126,
1980-09,128.789,
1980-10,129.192,
1980-11,132.084,
1980-12,136.154,
1981-01,134.374,
1981-02,135.665,
1981-03,134.596,
1981-04,133.776,
1981-05,133.806,
1981-06,135.967,
1981-07,135.075,
1981-08,135.804,
1981-09,136.346,
1981-10,137.204,
1981-11,137.357,
1981-12,140.947,
1982-01,139.361,
1982-02,138.464,
1982-03,137.142,
1982-04,136.897,
1982-05,137.018,
1982-06,138.868,
1982-07,139.862,
1982-08,139.921,
1982-09,140.062,
1982-10,141.498,
1982-11,142.020,
1982-12,145.947,
1983-01,143.198,
1983-02,143.130,
1983-03,142.171,
1983-04,142.762,
1983-05,143.461,
1983-06,146.642,
1983-07,147.267,
1983-08,147.737,
1983-09,150.377,
1983-10,150.834,
1983-11,152.359,
1983-12,156.847,
1984-01,154.040,
1984-02,154.503,
1984-03,154.475,
1984-04,155.249,
1984-05,156.165,
1984-06,159.153,
1984-07,159.444,
1984-08,160.078,
1984-09,162.119,
1984-10,162.451,
1984-11,164.241,
1984-12,168.267,
1985-01,164.459,
1985-02,166.036,
1985-03,167.283,
1985-04,167.164,
1985-05,167.969,
1985-06,170.277,
1985-07,169.847,
1985-08,170.162,
1985-09,171.031,
1985-10,172.434,
1985-11,175.037,
1985-12,178.869,
1986-01,175.793,
1986-02,176.569,
1986-03,177.070,
1986-04,177.369,
1986-05,178.178,
1986-06,181.464,
1986-07,181.709,
1986-08,183.287,
1986-09,183.782,
1986-10,183.855,
1986-11,186.143,
1986-12,208.099,
1987-01,205.445,
1987-02,204.763,
1987-03,205.410,
1987-04,205.478,
1987-05,205.743,
1987-06,208.036,
1987-07,208.907,
1987-08,211.618,
1987-09,214.880,
1987-10,216.239,
1987-11,216.889,
1987-12,220.350,
1988-01,219.026,
1988-02,220.390,
1988-03,222.203,
1988-04,222.440,
1988-05,223.637,
1988-06,227.972,
1988-07,228.506,
1988-08,229.551,
1988-09,232.546,
1988-10,233.797,
1988-11,236.296,
1988-12,241.366,
1989-01,240.320,
1989-02,242.453,
1989-03,243.545,
1989-04,244.480,
1989-05,246.453,
1989-06,250.349,
1989-07,250.754,
1989-08,251.606,
1989-09,255.711,
1989-10,257.521,
1989-11,260.939,
1989-12,267.469,
1990-01,269.126,
1990-02,271.296,
1990-03,273.491,
1990-04,274.771,
1990-05,275.949,
1990-06,356.381,
1990-07,357.634,
1990-08,360.661,
1990-09,367.336,
1990-10,367.043,
1990-11,368.654,
1990-12,377.608,
1991-01,377.663,
1991-02,377.880,
1991-03,383.409,
1991-04,386.458,
1991-05,389.623,
1991-06,395.726,
1991-07,399.024,
1991-08,397.824,
1991-09,401.585,
1991-10,405.657,
1991-11,409.627,
1991-12,409.987,
1992-01,408.123,
1992-02,408.929,
1992-03,412.843,
1992-04,418.062,
1992-05,419.932,
1992-06,424.795,
1992-07,422.686,
1992-08,424.109,
1992-09,425.279,
1992-10,426.196,
1992-11,428.913,
1992-12,422.800,
1993-01,379.478,
1993-02,381.594,
1993-03,381.372,
1993-04,382.465,
1993-05,384.638,
1993-06,388.722,
1993-07,390.082,
1993-08,392.291,
1993-09,395.741,
1993-10,397.642,
1993-11,399.837,
1993-12,407.361,
1994-01,405.784,
