"",BBK01.OUC228,BBK01.OUC228_FLAGS
"",Time deposits of non-banks (non-MFIs) / for more than two years / Big banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:15:48,
1999-01,73.726,
1999-02,77.405,
1999-03,80.653,
1999-04,81.273,
1999-05,81.020,
1999-06,81.864,
1999-07,82.258,
1999-08,83.050,
1999-09,81.957,
1999-10,82.471,
1999-11,83.773,
1999-12,83.305,
2000-01,85.406,
2000-02,85.476,
2000-03,85.695,
2000-04,86.235,
2000-05,86.442,
2000-06,86.356,
2000-07,86.691,
2000-08,86.957,
2000-09,87.139,
2000-10,88.180,
2000-11,86.989,
2000-12,86.679,
2001-01,85.715,
2001-02,86.115,
2001-03,86.862,
2001-04,86.775,
2001-05,88.323,
2001-06,87.554,
2001-07,89.480,
2001-08,88.695,
2001-09,90.294,
2001-10,90.363,
2001-11,89.748,
2001-12,89.384,
2002-01,89.720,
2002-02,89.234,
2002-03,89.592,
2002-04,89.290,
2002-05,88.483,
2002-06,87.787,
2002-07,87.765,
2002-08,72.576,
2002-09,72.144,
2002-10,73.878,
2002-11,73.699,
2002-12,74.617,
2003-01,74.009,
2003-02,73.753,
2003-03,73.687,
2003-04,73.185,
2003-05,72.695,
2003-06,73.250,
2003-07,71.698,
2003-08,72.357,
2003-09,72.177,
2003-10,71.726,
2003-11,71.669,
2003-12,73.700,
2004-01,72.342,
2004-02,70.088,
2004-03,69.165,
2004-04,68.367,
2004-05,68.421,
2004-06,68.020,
2004-07,67.204,
2004-08,67.787,
2004-09,72.442,
2004-10,73.019,
2004-11,72.389,
2004-12,85.757,
2005-01,85.544,
2005-02,86.885,
2005-03,87.047,
2005-04,86.448,
2005-05,86.435,
2005-06,85.949,
2005-07,82.610,
2005-08,82.582,
2005-09,82.696,
2005-10,82.209,
2005-11,76.358,
2005-12,74.374,
2006-01,74.152,
2006-02,73.903,
2006-03,70.905,
2006-04,71.252,
2006-05,70.909,
2006-06,73.810,
2006-07,74.296,
2006-08,74.606,
2006-09,74.228,
2006-10,73.913,
2006-11,73.245,
2006-12,73.791,
2007-01,72.339,
2007-02,72.211,
2007-03,71.218,
2007-04,71.482,
2007-05,72.064,
2007-06,72.968,
2007-07,72.157,
2007-08,72.257,
2007-09,76.438,
2007-10,77.340,
2007-11,77.147,
2007-12,76.915,
2008-01,78.444,
2008-02,78.721,
2008-03,78.293,
2008-04,78.938,
2008-05,79.116,
2008-06,79.836,
2008-07,79.827,
2008-08,79.076,
2008-09,79.079,
2008-10,79.265,
2008-11,77.918,
2008-12,103.875,
2009-01,103.610,
2009-02,103.457,
2009-03,103.458,
2009-04,104.827,
2009-05,97.661,
2009-06,97.618,
2009-07,96.656,
2009-08,95.893,
2009-09,95.464,
2009-10,94.765,
2009-11,94.780,
2009-12,94.464,
2010-01,93.794,
2010-02,93.179,
2010-03,90.576,
2010-04,90.079,
2010-05,89.850,
2010-06,89.806,
2010-07,90.858,
2010-08,90.594,
2010-09,90.543,
2010-10,93.734,
2010-11,96.110,
2010-12,89.469,
2011-01,87.498,
2011-02,87.183,
2011-03,86.572,
2011-04,84.374,
2011-05,84.056,
2011-06,83.264,
2011-07,82.441,
2011-08,82.287,
2011-09,81.158,
2011-10,80.805,
2011-11,80.081,
2011-12,80.059,
2012-01,79.877,
2012-02,79.609,
2012-03,78.463,
2012-04,78.531,
2012-05,83.046,
2012-06,82.814,
2012-07,81.947,
2012-08,81.815,
2012-09,80.969,
2012-10,80.274,
2012-11,79.776,
2012-12,79.195,
2013-01,80.779,
2013-02,79.238,
2013-03,81.974,
2013-04,80.967,
2013-05,80.587,
2013-06,79.978,
2013-07,79.170,
2013-08,78.641,
2013-09,77.774,
2013-10,76.640,
2013-11,76.042,
2013-12,74.991,
2014-01,74.185,
2014-02,73.532,
2014-03,72.427,
2014-04,70.737,
2014-05,70.180,
2014-06,69.426,
2014-07,69.194,
2014-08,68.833,
2014-09,68.685,
2014-10,67.951,
2014-11,67.742,
2014-12,67.551,Provisional value
