"",BBK01.QUV665,BBK01.QUV665_FLAGS
"",Banks in Germany: Short-term loans and advances to foreign banks / Norway / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:15:05,
2001-12,1.582,
2002-01,1.365,
2002-02,1.929,
2002-03,1.492,
2002-04,1.040,
2002-05,1.177,
2002-06,1.494,
2002-07,1.728,
2002-08,1.698,
2002-09,1.665,
2002-10,1.477,
2002-11,1.541,
2002-12,2.024,
2003-01,3.542,
2003-02,4.981,
2003-03,4.455,
2003-04,5.631,
2003-05,3.357,
2003-06,2.930,
2003-07,4.118,
2003-08,5.596,
2003-09,5.093,
2003-10,5.241,
2003-11,6.124,
2003-12,7.353,
2004-01,6.490,
2004-02,6.381,
2004-03,7.207,
2004-04,6.106,
2004-05,7.778,
2004-06,6.930,
2004-07,7.192,
2004-08,5.475,
2004-09,5.951,
2004-10,5.678,
2004-11,7.465,
2004-12,5.241,
2005-01,9.883,
2005-02,9.501,
2005-03,9.799,
2005-04,10.268,
2005-05,6.233,
2005-06,6.111,
2005-07,7.282,
2005-08,8.390,
2005-09,7.681,
2005-10,10.335,
2005-11,8.884,
2005-12,11.062,
2006-01,10.497,
2006-02,10.587,
2006-03,11.943,
2006-04,11.325,
2006-05,10.879,
2006-06,11.648,
2006-07,8.560,
2006-08,11.229,
2006-09,10.099,
2006-10,11.680,
2006-11,12.211,
2006-12,14.018,
2007-01,12.224,
2007-02,14.868,
2007-03,14.969,
2007-04,11.581,
2007-05,5.956,
2007-06,7.960,
2007-07,10.097,
2007-08,8.459,
2007-09,6.050,
2007-10,7.274,
2007-11,7.040,
2007-12,4.627,
2008-01,3.598,
2008-02,3.101,
2008-03,3.371,
2008-04,4.947,
2008-05,3.742,
2008-06,3.130,
2008-07,3.439,
2008-08,3.488,
2008-09,2.886,
2008-10,5.233,
2008-11,4.875,
2008-12,4.638,
2009-01,3.897,
2009-02,3.028,
2009-03,5.048,
2009-04,3.021,
2009-05,3.438,
2009-06,3.674,
2009-07,3.744,
2009-08,4.366,
2009-09,3.244,
2009-10,2.853,
2009-11,2.974,
2009-12,2.191,
2010-01,2.653,
2010-02,3.144,
2010-03,2.878,
2010-04,2.635,
2010-05,2.546,
2010-06,2.765,
2010-07,2.120,
2010-08,2.559,
2010-09,2.612,
2010-10,2.131,
2010-11,2.042,
2010-12,2.210,
2011-01,2.419,
2011-02,2.188,
2011-03,1.425,
2011-04,1.069,
2011-05,2.689,
2011-06,0.884,
2011-07,0.984,
2011-08,1.306,
2011-09,1.320,
2011-10,1.299,
2011-11,1.398,
2011-12,1.853,
2012-01,1.633,
2012-02,1.562,
2012-03,1.936,
2012-04,1.991,
2012-05,2.198,
2012-06,2.168,
2012-07,2.994,
2012-08,2.370,
2012-09,2.304,
2012-10,2.082,
2012-11,2.625,
2012-12,2.642,
2013-01,3.170,
2013-02,2.013,
2013-03,2.178,
2013-04,2.637,
2013-05,2.590,
2013-06,1.557,
2013-07,1.475,
2013-08,1.484,
2013-09,1.393,
2013-10,1.597,
2013-11,1.447,
2013-12,1.357,
2014-01,1.324,
2014-02,1.864,
2014-03,1.527,
2014-04,2.482,
2014-05,1.704,
2014-06,2.013,
2014-07,1.964,
2014-08,2.116,
2014-09,1.703,
2014-10,1.786,
2014-11,1.900,
2014-12,1.914,
