"",BBEX3.A.NOK.USD.CA.AA.A04,BBEX3.A.NOK.USD.CA.AA.A04_FLAGS
"",Exchange rates for the US dollar in Norway / USD 1 = NOK ... (buying),
unit,NOK (hypothetically euro-based),
unit multiplier,one,
last update,2015-02-19 15:15:36,
1972,6.5789,
1973,5.7264,
1974,5.5152,
1975,5.2219,
1976,5.4406,
1977,5.3135,
1978,5.2281,
1979,5.0511,
1980,4.9253,
1981,5.7351,
1982,6.4619,
1983,7.2909,
1984,8.1584,
1985,8.5746,
1986,7.3864,
1987,6.7245,
1988,6.5152,
1989,6.8970,
1990,6.2434,
1991,6.4783,
1992,6.1950,comment
1993,7.0950,
1994,7.0411,
1995,6.3257,
1996,6.4433,
1997,7.0678,
1998,7.5363,
1999,7.7878,
2000,8.7884,
2001,8.9680,
2002,7.9613,
2003,7.0713,
2004,6.7236,
2005,6.4313,
2006,6.4045,
2007,5.8449,
2008,5.6308,
2009,6.2732,
2010,6.0326,
2011,5.5985,
2012,5.8116,
2013,5.8624,
2014,6.2830,
"","Source: Since December 2003 DNB, Oslo (formerly: DnB NOR) 1991 - November 2003 Den norske Bank, Oslo 1972 - 1990 Den norske Creditbank, Oslo",
"",Methodology: Calculated on the basis of daily rates.,
"","Comment on 1992: On 10 December 1992, the Norwegian central bank decided to abandon the unilateral pegging of the Norwegian krone to the ECU and allow the krone to float. On the basis of the exchange rates on 9 and 11 December 1992, the krone depreciated by 6.5% against the US dollar (middle rate). No exchange rate data are available for 10 December 1992.",
