"",BBK01.WX4228,BBK01.WX4228_FLAGS
1983-01,405,
1983-02,480,
1983-03,563,
1983-04,313,
1983-05,127,
1983-06,209,
1983-07,258,
1983-08,178,
1983-09,79,
1983-10,324,
1983-11,448,
1983-12,468,
1984-01,502,
1984-02,519,
1984-03,232,
1984-04,194,
1984-05,93,
1984-06,223,
1984-07,251,
1984-08,303,
1984-09,122,
1984-10,390,
1984-11,780,
1984-12,699,
1985-01,897,
1985-02,859,
1985-03,235,
1985-04,497,
1985-05,505,
1985-06,295,
1985-07,528,
1985-08,685,
1985-09,486,
1985-10,758,
1985-11,961,
1985-12,1092,
1986-01,1324,
1986-02,1094,
1986-03,1112,
1986-04,1174,
1986-05,593,
1986-06,795,
1986-07,819,
1986-08,1110,
1986-09,486,
1986-10,822,
1986-11,1120,
1986-12,1955,
1987-01,1568,
1987-02,1392,
1987-03,1532,
1987-04,1346,
1987-05,1348,
1987-06,848,
1987-07,1286,
1987-08,1185,
1987-09,866,
1987-10,1236,
1987-11,1223,
1987-12,1805,
1988-01,1681,
1988-02,1826,
1988-03,1852,
1988-04,1869,
1988-05,1423,
1988-06,1628,
1988-07,1701,
1988-08,2220,
1988-09,1577,
1988-10,1540,
1988-11,2876,
1988-12,3986,
1989-01,3538,
1989-02,2463,
1989-03,1456,
1989-04,1955,
1989-05,811,
1989-06,981,
1989-07,1266,
1989-08,1672,
1989-09,742,
1989-10,1366,
1989-11,1624,
1989-12,2042,
1990-01,1556,
1990-02,1508,
1990-03,750,
1990-04,920,
1990-05,397,
1990-06,428,
1990-07,456,
1990-08,1239,
1990-09,195,
1990-10,839,
1990-11,1270,
1990-12,1419,
1991-01,1883,
1991-02,2057,
1991-03,1797,
1991-04,1079,
1991-05,2165,
1991-06,1697,
1991-07,2228,
1991-08,1507,
1991-09,1518,
1991-10,1642,
1991-11,1924,
1991-12,1619,
1992-01,5292,
1992-02,3325,
1992-03,2194,
1992-04,2651,
1992-05,1808,
1992-06,1821,
1992-07,2966,
1992-08,2495,
1992-09,590,
1992-10,3088,
1992-11,4728,
1992-12,5356,
1993-01,8941,
1993-02,7486,
1993-03,3202,
1993-04,3373,
1993-05,3103,
1993-06,3000,
1993-07,3836,
1993-08,4785,
1993-09,-253,
1993-10,1608,
1993-11,81,
1993-12,-8854,
1994-01,9099,
1994-02,6246,
1994-03,3199,
1994-04,3736,
1994-05,1104,
1994-06,2916,
1994-07,1676,
1994-08,4426,
1994-09,2387,
1994-10,4069,
1994-11,3017,
1994-12,17483,
1995-01,1125,
1995-02,310,
1995-03,-563,
1995-04,861,
1995-05,1026,
1995-06,764,
1995-07,1417,
1995-08,402,
1995-09,1807,
1995-10,978,
1995-11,3183,
1995-12,11249,
1996-01,5993,
1996-02,5629,
1996-03,2511,
1996-04,2517,
1996-05,1139,
1996-06,2002,
1996-07,1496,
1996-08,1759,
1996-09,-203,
1996-10,2811,
1996-11,2547,
1996-12,5432,
1997-01,6360,
1997-02,6454,
1997-03,4386,
1997-04,3902,
1997-05,2292,
1997-06,4234,
1997-07,5373,
1997-08,5636,
1997-09,4775,
1997-10,4691,
1997-11,2317,
1997-12,7895,
1998-01,7681,Corrected value
1998-02,7125,Corrected value
1998-03,7458,
1998-04,6706,
1998-05,5636,
1998-06,4473,
1998-07,6187,Corrected value
1998-08,6342,Corrected value
1998-09,4050,
1998-10,3561,Corrected value
1998-11,7053,Corrected value
1998-12,8621,Corrected value
1999-01,12726,
1999-02,6478,
1999-03,7246,
1999-04,7483,
1999-05,7410,
1999-06,5068,
1999-07,7404,
1999-08,6687,
1999-09,3331,
1999-10,4032,
1999-11,4609,
1999-12,13185,
2000-01,17900,
2000-02,6799,
2000-03,8515,
2000-04,8143,
2000-05,6746,
2000-06,3393,
2000-07,5496,
2000-08,6664,
2000-09,5083,
2000-10,5835,
2000-11,5117,
2000-12,12874,
2001-01,15228,
2001-02,11748,
2001-03,2553,
2001-04,5863,
2001-05,3488,
2001-06,3042,
2001-07,8136,
2001-08,4855,
2001-09,1410,
2001-10,7553,
2001-11,7180,
2001-12,14820,
2002-01,14024,
2002-02,6895,
2002-03,5012,
2002-04,7154,
2002-05,6641,
2002-06,3071,
2002-07,5267,
2002-08,5164,
2002-09,4351,
2002-10,5967,
2002-11,905,
2002-12,700,
2003-01,14803,
2003-02,4325,
2003-03,5824,
2003-04,4783,
2003-05,4951,
2003-06,4161,
2003-07,578,
2003-08,1368,
2003-09,3239,
2003-10,3706,
2003-11,1233,
2003-12,3234,
2004-01,5332,
2004-02,872,
2004-03,2880,
2004-04,3449,
2004-05,-1550,
2004-06,1150,
2004-07,-838,
2004-08,-677,
2004-09,-3334,
2004-10,-1311,
2004-11,-2010,
2004-12,-2142,
2005-01,11564,
2005-02,3174,
2005-03,3321,
2005-04,1850,
2005-05,2509,
2005-06,8678,
2005-07,7847,
2005-08,5518,
2005-09,1988,
2005-10,6290,
2005-11,1812,
2005-12,3411,
2006-01,3615,
2006-02,5026,
2006-03,3756,
2006-04,-241,
2006-05,1507,
2006-06,1000,
2006-07,94,
2006-08,-3282,
2006-09,3696,
2006-10,-1489,
2006-11,154,
2006-12,10494,
2007-01,11876,
2007-02,8091,
2007-03,377,
2007-04,9193,
2007-05,2282,
2007-06,-816,
2007-07,4852,
2007-08,-8523,
2007-09,-540,
2007-10,11159,
2007-11,1290,
2007-12,12297,
2008-01,-539,
2008-02,7401,
2008-03,6372,
2008-04,4305,
2008-05,10982,
2008-06,-1570,
2008-07,3150,
2008-08,3478,
2008-09,3496,
2008-10,-26448,
2008-11,7553,
2008-12,9760,
2009-01,15626,
2009-02,-45,
2009-03,4090,
2009-04,-300,
2009-05,-2475,
2009-06,4747,
2009-07,8093,
2009-08,285,
2009-09,4973,
2009-10,9134,
2009-11,3350,
2009-12,5649,
2010-01,11752,
2010-02,5427,
2010-03,9612,
2010-04,7928,
2010-05,515,
2010-06,5015,
2010-07,8512,
2010-08,13540,
2010-09,9422,
2010-10,8815,
2010-11,11264,
2010-12,6916,
2011-01,7783,
2011-02,9099,
2011-03,-1375,
2011-04,5655,
2011-05,-1860,
2011-06,3133,
2011-07,5394,
2011-08,-3865,
2011-09,-96,
2011-10,6012,
2011-11,7287,
2011-12,9810,
2012-01,7537,
2012-02,16487,
2012-03,7202,
2012-04,1590,
2012-05,3507,
2012-06,10951,
2012-07,17344,
2012-08,6653,
2012-09,4316,
2012-10,10361,
2012-11,9292,
2012-12,23260,
2013-01,12557,
2013-02,13432,
2013-03,12752,
2013-04,9946,
2013-05,3688,
2013-06,5696,
2013-07,16663,
2013-08,4542,
2013-09,5465,
2013-10,9516,
2013-11,6040,
2013-12,15589,
2014-01,6715,
2014-02,12836,
2014-03,14204,
2014-04,6471,
2014-05,7214,
2014-06,7991,
2014-07,12913,
2014-08,11720,
2014-09,10798,
2014-10,10409,
2014-11,18664,
2014-12,10919,
