"",BBK01.PC3295,BBK01.PC3295_FLAGS
"",Mortgage loans to domestic enterprises and resident individuals secured by residential real estate / Building and loan associations,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-16 10:21:13,
1999-01,69.467,
1999-04,69.718,
1999-07,70.484,
1999-10,71.627,
2000-01,72.809,
2000-04,73.894,
2000-07,75.073,
2000-10,76.525,
2001-01,77.205,
2001-04,77.807,
2001-07,78.726,
2001-10,79.172,
2002-01,79.406,
2002-04,80.074,
2002-07,80.930,
2002-10,81.679,
2003-01,81.891,
2003-04,82.439,
2003-07,83.283,
2003-10,82.719,
2004-01,83.119,
2004-04,82.812,
2004-07,81.391,
2004-10,81.427,
2005-01,79.528,
2005-04,79.228,
2005-07,78.942,
2005-10,78.603,
2006-01,78.290,
2006-04,77.991,
2006-07,78.536,
2006-10,79.022,
2007-01,79.240,
2007-04,79.763,
2007-07,80.398,
2007-10,80.835,
2008-01,81.199,
2008-04,82.111,
2008-07,83.335,
2008-10,84.127,
2009-01,84.396,
2009-04,84.772,
2009-07,85.402,
2009-10,85.742,
2010-01,85.600,
2010-04,85.410,
2010-07,85.493,
2010-10,85.348,
2011-01,85.382,
2011-04,85.860,
2011-07,86.605,
2011-10,87.027,
2012-01,87.159,
2012-04,87.324,
2012-07,87.707,
2012-10,87.813,
2013-01,87.848,
2013-04,87.969,
2013-07,88.694,
2013-10,89.191,
2014-01,89.660,
2014-04,90.311,
2014-07,90.913,
2014-10,91.363,
