"",BBK01.OUN365,BBK01.OUN365_FLAGS
"",Loans to foreign non-banks for over five years / Special purpose banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 08:59:29,
1999-01,46.791,
1999-02,49.031,
1999-03,49.772,
1999-04,50.160,
1999-05,50.532,
1999-06,51.285,
1999-07,51.161,
1999-08,51.886,
1999-09,52.215,
1999-10,53.182,
1999-11,53.948,
1999-12,54.807,
2000-01,55.599,
2000-02,55.992,
2000-03,56.528,
2000-04,58.604,
2000-05,55.838,
2000-06,55.151,
2000-07,56.922,
2000-08,58.752,
2000-09,59.221,
2000-10,61.540,
2000-11,60.906,
2000-12,59.309,
2001-01,59.246,
2001-02,59.364,
2001-03,60.644,
2001-04,60.716,
2001-05,62.112,
2001-06,62.162,
2001-07,60.679,
2001-08,59.286,
2001-09,59.859,
2001-10,60.315,
2001-11,61.080,
2001-12,61.438,
2002-01,62.002,
2002-02,62.111,
2002-03,62.063,
2002-04,60.861,
2002-05,59.755,
2002-06,58.119,
2002-07,58.791,
2002-08,58.460,
2002-09,57.994,
2002-10,57.929,
2002-11,58.031,
2002-12,55.397,
2003-01,54.395,
2003-02,54.162,
2003-03,53.579,
2003-04,53.358,
2003-05,51.689,
2003-06,51.494,
2003-07,51.592,
2003-08,52.441,
2003-09,50.782,
2003-10,51.000,
2003-11,50.508,
2003-12,48.894,
2004-01,49.374,
2004-02,49.577,
2004-03,50.092,
2004-04,50.369,
2004-05,49.661,
2004-06,49.347,
2004-07,49.198,
2004-08,49.068,
2004-09,48.445,
2004-10,47.951,
2004-11,46.870,
2004-12,46.548,
2005-01,47.213,
2005-02,47.086,
2005-03,47.387,
2005-04,46.977,
2005-05,48.062,
2005-06,47.252,
2005-07,46.936,
2005-08,47.209,
2005-09,46.996,
2005-10,47.302,
2005-11,47.935,
2005-12,47.402,
2006-01,46.548,
2006-02,46.936,
2006-03,46.858,
2006-04,45.958,
2006-05,45.486,
2006-06,44.874,
2006-07,46.089,
2006-08,46.011,
2006-09,46.172,
2006-10,44.659,
2006-11,44.379,
2006-12,43.965,
2007-01,44.141,
2007-02,43.674,
2007-03,43.575,
2007-04,43.142,
2007-05,43.354,
2007-06,43.426,
2007-07,43.438,
2007-08,43.655,
2007-09,43.312,
2007-10,42.787,
2007-11,42.999,
2007-12,42.881,
2008-01,43.114,
2008-02,42.873,
2008-03,42.210,
2008-04,42.664,
2008-05,42.976,
2008-06,41.917,
2008-07,41.938,
2008-08,43.314,
2008-09,44.286,
2008-10,47.236,
2008-11,46.824,
2008-12,45.001,
2009-01,46.581,
2009-02,47.205,
2009-03,46.108,
2009-04,46.339,
2009-05,44.911,
2009-06,44.397,
2009-07,44.689,
2009-08,34.520,
2009-09,33.879,
2009-10,33.561,
2009-11,33.184,
2009-12,33.759,
2010-01,34.240,
2010-02,34.483,
2010-03,34.768,
2010-04,35.301,
2010-05,36.948,
2010-06,37.355,
2010-07,35.619,
2010-08,36.177,
2010-09,34.795,
2010-10,34.611,
2010-11,35.472,
2010-12,35.193,
2011-01,34.560,
2011-02,34.448,
2011-03,34.035,
2011-04,32.878,
2011-05,33.478,
2011-06,33.164,
2011-07,39.130,
2011-08,39.010,
2011-09,40.211,
2011-10,39.707,
2011-11,40.763,
2011-12,41.291,
2012-01,41.222,
2012-02,40.514,
2012-03,40.636,
2012-04,40.909,
2012-05,42.175,
2012-06,41.589,
2012-07,42.048,
2012-08,41.746,
2012-09,51.299,
2012-10,51.612,
2012-11,51.762,
2012-12,51.004,
2013-01,50.346,
2013-02,50.554,
2013-03,51.128,
2013-04,51.068,
2013-05,51.169,
2013-06,50.729,
2013-07,50.599,
2013-08,50.716,
2013-09,50.442,
2013-10,50.222,
2013-11,50.433,
2013-12,49.980,
2014-01,50.331,
2014-02,50.022,
2014-03,50.034,
2014-04,49.789,
2014-05,50.255,
2014-06,50.161,
2014-07,50.645,
2014-08,51.168,
2014-09,52.415,
2014-10,52.800,
2014-11,52.984,
2014-12,53.348,Provisional value
