"",BBK01.OUC112,BBK01.OUC112_FLAGS
1968-09,1.348,
1968-10,1.071,
1968-11,0.886,
1968-12,1.281,
1969-01,1.054,
1969-02,1.548,
1969-03,1.340,
1969-04,1.134,
1969-05,1.280,
1969-06,1.552,
1969-07,1.393,
1969-08,1.541,
1969-09,1.104,
1969-10,1.318,
1969-11,1.180,
1969-12,1.782,
1970-01,1.197,
1970-02,1.283,
1970-03,1.266,
1970-04,1.447,
1970-05,1.348,
1970-06,1.439,
1970-07,1.139,
1970-08,1.125,
1970-09,1.440,
1970-10,1.347,
1970-11,1.450,
1970-12,1.799,
1971-01,1.498,
1971-02,1.506,
1971-03,1.623,
1971-04,1.496,
1971-05,1.251,
1971-06,2.028,
1971-07,1.900,
1971-08,1.597,
1971-09,1.568,
1971-10,1.704,
1971-11,1.489,
1971-12,2.072,
1972-01,1.788,
1972-02,2.113,
1972-03,1.635,
1972-04,1.796,
1972-05,2.000,
1972-06,2.258,
1972-07,2.164,
1972-08,2.062,
1972-09,1.895,
1972-10,1.596,
1972-11,2.044,
1972-12,2.224,
1973-01,1.543,
1973-02,2.219,
1973-03,3.190,
1973-04,2.529,
1973-05,2.568,
1973-06,3.863,
1973-07,2.539,
1973-08,2.257,
1973-09,1.929,
1973-10,1.983,
1973-11,2.044,
1973-12,2.008,
1974-01,1.714,
1974-02,2.639,
1974-03,1.999,
1974-04,1.692,
1974-05,1.653,
1974-06,3.772,
1974-07,2.086,
1974-08,2.423,
1974-09,2.746,
1974-10,3.000,
1974-11,3.021,
1974-12,3.128,
1975-01,2.857,
1975-02,3.037,
1975-03,2.838,
1975-04,2.898,
1975-05,2.300,
1975-06,2.901,
1975-07,2.094,
1975-08,2.447,
1975-09,2.170,
1975-10,2.246,
1975-11,2.768,
1975-12,2.559,
1976-01,2.347,
1976-02,3.322,
1976-03,2.932,
1976-04,2.648,
1976-05,1.900,
1976-06,2.678,
1976-07,2.081,
1976-08,2.521,
1976-09,2.898,
1976-10,2.639,
1976-11,2.378,
1976-12,2.812,
1977-01,2.595,
1977-02,2.856,
1977-03,2.317,
1977-04,2.359,
1977-05,2.211,
1977-06,3.499,
1977-07,2.615,
1977-08,2.494,
1977-09,2.013,
1977-10,1.786,
1977-11,2.007,
1977-12,2.748,
1978-01,2.610,
1978-02,3.399,
1978-03,2.302,
1978-04,2.042,
1978-05,2.719,
1978-06,3.470,
1978-07,2.225,
1978-08,2.365,
1978-09,2.136,
1978-10,2.272,
1978-11,1.832,
1978-12,2.986,
1979-01,2.523,
1979-02,3.869,
1979-03,2.733,
1979-04,2.449,
1979-05,2.696,
1979-06,2.961,
1979-07,2.255,
1979-08,2.251,
1979-09,2.918,
1979-10,2.638,
1979-11,2.395,
1979-12,3.462,
1980-01,2.254,
1980-02,3.096,
1980-03,3.406,
1980-04,2.768,
1980-05,2.784,
1980-06,2.940,
1980-07,2.296,
1980-08,2.171,
1980-09,2.557,
1980-10,2.609,
1980-11,2.500,
1980-12,3.062,
1981-01,2.760,
1981-02,2.991,
1981-03,2.324,
1981-04,2.283,
1981-05,2.292,
1981-06,2.979,
1981-07,2.467,
1981-08,2.310,
1981-09,2.522,
1981-10,2.390,
1981-11,2.350,
1981-12,2.561,
1982-01,1.949,
1982-02,2.444,
1982-03,2.881,
1982-04,2.513,
1982-05,2.030,
1982-06,3.054,
1982-07,1.788,
1982-08,2.713,
1982-09,2.261,
1982-10,2.569,
1982-11,2.611,
1982-12,3.220,
1983-01,2.510,
1983-02,2.733,
1983-03,3.059,
1983-04,2.385,
1983-05,2.660,
1983-06,3.388,
1983-07,1.805,
1983-08,1.807,
1983-09,2.562,
1983-10,2.488,
1983-11,2.069,
1983-12,3.614,
1984-01,2.945,
1984-02,3.089,
1984-03,3.411,
1984-04,2.747,
1984-05,2.384,
1984-06,3.486,
1984-07,2.406,
1984-08,3.059,
1984-09,2.661,
1984-10,2.690,
1984-11,3.111,
1984-12,3.057,
1985-01,3.527,
1985-02,4.081,
1985-03,4.068,
1985-04,3.021,
1985-05,3.273,
1985-06,4.119,
1985-07,3.578,
1985-08,2.688,
1985-09,3.893,
1985-10,4.136,
1985-11,3.698,
1985-12,4.754,
1986-01,4.841,
1986-02,4.762,
1986-03,5.226,
1986-04,3.879,
1986-05,5.614,
1986-06,4.716,
1986-07,4.293,
1986-08,3.693,
1986-09,3.670,
1986-10,3.796,
1986-11,4.482,
1986-12,4.948,
1987-01,4.266,
1987-02,3.420,
1987-03,4.105,
1987-04,3.382,
1987-05,3.699,
1987-06,4.841,
1987-07,3.216,
1987-08,3.799,
1987-09,3.595,
1987-10,3.872,
1987-11,3.491,
1987-12,2.861,
1988-01,3.370,
1988-02,3.081,
1988-03,3.652,
1988-04,2.451,
1988-05,4.769,
1988-06,4.400,
1988-07,3.935,
1988-08,3.805,
1988-09,4.042,
1988-10,4.038,
1988-11,3.673,
1988-12,4.383,
1989-01,4.879,
1989-02,3.369,
1989-03,3.252,
1989-04,3.131,
1989-05,3.547,
1989-06,3.229,
1989-07,3.292,
1989-08,3.748,
1989-09,3.967,
1989-10,3.627,
1989-11,4.046,
1989-12,3.709,
1990-01,3.118,
1990-02,3.925,
1990-03,4.679,
1990-04,3.620,
1990-05,2.577,
1990-06,3.824,
1990-07,4.740,
1990-08,5.995,
1990-09,5.607,
1990-10,5.510,
1990-11,4.042,
1990-12,5.829,
1991-01,5.330,
1991-02,4.850,
1991-03,5.056,
1991-04,4.695,
1991-05,4.664,
1991-06,6.372,
1991-07,4.587,
1991-08,6.091,
1991-09,5.010,
1991-10,3.375,
1991-11,4.239,
1991-12,4.313,
1992-01,5.597,
1992-02,7.365,
1992-03,7.051,
1992-04,3.627,
1992-05,5.016,
1992-06,5.901,
1992-07,4.233,
1992-08,5.532,
1992-09,5.474,
1992-10,5.092,
1992-11,6.733,
1992-12,3.725,
1993-01,6.260,
1993-02,6.715,
1993-03,7.541,
1993-04,5.681,
1993-05,5.779,
1993-06,7.357,
1993-07,8.191,
1993-08,6.160,
1993-09,6.469,
1993-10,5.177,
1993-11,6.202,
1993-12,6.471,
1994-01,6.923,
1994-02,6.747,
1994-03,7.120,
1994-04,8.043,
1994-05,9.932,
1994-06,7.441,
1994-07,7.599,
1994-08,7.155,
1994-09,7.127,
1994-10,8.657,
1994-11,6.828,
1994-12,5.090,
1995-01,6.107,
1995-02,6.080,
1995-03,7.406,
1995-04,7.777,
1995-05,8.158,
1995-06,10.086,
1995-07,7.699,
1995-08,8.107,
1995-09,8.586,
1995-10,10.345,
1995-11,11.705,
1995-12,7.306,
1996-01,8.520,
1996-02,11.235,
1996-03,9.153,
1996-04,10.304,
1996-05,9.593,
1996-06,13.558,
1996-07,10.768,
1996-08,10.852,
1996-09,11.153,
1996-10,11.175,
1996-11,13.768,
1996-12,9.933,
1997-01,12.659,
1997-02,16.687,
1997-03,10.379,
1997-04,14.107,
1997-05,13.707,
1997-06,16.749,
1997-07,15.890,
1997-08,16.422,
1997-09,14.660,
1997-10,18.212,
1997-11,18.486,
1997-12,8.464,
1998-01,18.385,
1998-02,18.478,
1998-03,14.504,
1998-04,17.711,
1998-05,23.532,
1998-06,21.011,
1998-07,20.023,
1998-08,21.452,
1998-09,21.550,
1998-10,25.113,
1998-11,25.459,
1998-12,17.094,
1999-01,32.749,
1999-02,21.875,
1999-03,18.101,
1999-04,26.040,
1999-05,20.446,
1999-06,15.756,
1999-07,16.176,
1999-08,16.733,
1999-09,18.274,
1999-10,17.232,
1999-11,18.971,
1999-12,10.950,
2000-01,19.828,
2000-02,18.126,
2000-03,26.207,
2000-04,21.018,
2000-05,20.122,
2000-06,21.813,
2000-07,16.401,
2000-08,20.205,
2000-09,19.258,
2000-10,22.581,
2000-11,30.407,
2000-12,16.890,
2001-01,22.886,
2001-02,28.234,
2001-03,23.385,
2001-04,24.209,
2001-05,20.699,
2001-06,19.835,
2001-07,18.992,
2001-08,19.851,
2001-09,21.546,
2001-10,18.685,
2001-11,21.191,
2001-12,21.774,
2002-01,19.984,
2002-02,20.893,
2002-03,25.606,
2002-04,21.158,
2002-05,21.065,
2002-06,25.068,
2002-07,18.811,
2002-08,20.175,
2002-09,24.105,
2002-10,22.350,
2002-11,26.885,
2002-12,18.797,
2003-01,29.843,
2003-02,31.247,
2003-03,31.547,
2003-04,28.356,
2003-05,36.005,
2003-06,35.294,
2003-07,23.897,
2003-08,22.844,
2003-09,22.925,
2003-10,27.594,
2003-11,27.383,
2003-12,23.846,
2004-01,39.994,
2004-02,30.541,
2004-03,32.553,
2004-04,36.236,
2004-05,38.760,
2004-06,33.902,
2004-07,25.631,
2004-08,26.858,
2004-09,24.658,
2004-10,27.160,
2004-11,26.136,
2004-12,25.218,
2005-01,32.498,
2005-02,27.441,
2005-03,23.887,
2005-04,40.177,
2005-05,35.968,
2005-06,28.488,
2005-07,23.956,
2005-08,23.092,
2005-09,22.407,
2005-10,18.233,
2005-11,19.867,
2005-12,20.135,
2006-01,24.081,
2006-02,20.361,
2006-03,20.497,
2006-04,28.673,
2006-05,30.760,
2006-06,20.198,
2006-07,23.430,
2006-08,21.573,
2006-09,19.258,
2006-10,18.931,
2006-11,25.673,
2006-12,20.727,
2007-01,26.217,
2007-02,24.252,
2007-03,29.204,
2007-04,33.760,
2007-05,33.745,
2007-06,30.282,
2007-07,30.175,
2007-08,28.073,
2007-09,32.328,
2007-10,28.899,
2007-11,33.124,
2007-12,27.947,
2008-01,28.713,
2008-02,31.115,
2008-03,28.001,
2008-04,32.695,
2008-05,28.479,
2008-06,21.077,
2008-07,27.118,
2008-08,27.541,
2008-09,23.305,
2008-10,27.620,
2008-11,29.279,
2008-12,28.129,
2009-01,34.518,
2009-02,38.142,
2009-03,34.669,
2009-04,33.413,
2009-05,27.553,
2009-06,24.789,
2009-07,24.081,
2009-08,26.207,
2009-09,24.293,
2009-10,27.650,
2009-11,34.284,
2009-12,33.942,
2010-01,39.360,
2010-02,44.972,
2010-03,27.188,
2010-04,31.988,
2010-05,32.675,
2010-06,31.498,
2010-07,29.316,
2010-08,30.841,
2010-09,29.390,
2010-10,33.021,
2010-11,38.162,
2010-12,36.666,
2011-01,40.274,
2011-02,35.664,
2011-03,29.951,
2011-04,36.988,
2011-05,28.895,
2011-06,26.708,
2011-07,26.968,
2011-08,27.246,
2011-09,29.451,
2011-10,27.698,
2011-11,27.846,
2011-12,21.764,
2012-01,28.669,
2012-02,31.615,
2012-03,27.721,
2012-04,29.698,
2012-05,31.710,
2012-06,29.761,
2012-07,35.425,
2012-08,34.266,
2012-09,34.275,
2012-10,32.103,
2012-11,35.476,
2012-12,33.433,
2013-01,36.102,
2013-02,38.742,
2013-03,37.576,
2013-04,39.807,
2013-05,36.107,
2013-06,34.081,
2013-07,33.309,
2013-08,42.925,
2013-09,37.784,
2013-10,45.220,
2013-11,48.773,
2013-12,27.197,
2014-01,41.862,
2014-02,46.823,
2014-03,43.516,
2014-04,48.786,
2014-05,48.572,
2014-06,47.179,
2014-07,53.719,
2014-08,37.966,
2014-09,42.726,
2014-10,44.507,
2014-11,41.912,
2014-12,28.710,Provisional value
