"",BBK01.RU2712,BBK01.RU2712_FLAGS
"","Banks in Germany: Liabilities to non-residents, total / Italy / All currencies",
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:10:14,
1975-12,0.476,
1976-01,0.431,
1976-02,0.448,
1976-03,0.488,
1976-04,0.471,
1976-05,0.597,
1976-06,0.556,
1976-07,0.505,
1976-08,0.516,
1976-09,0.490,
1976-10,0.545,
1976-11,0.533,
1976-12,0.503,
1977-01,0.460,
1977-02,0.460,
1977-03,0.464,
1977-04,0.490,
1977-05,0.528,
1977-06,0.608,
1977-07,0.593,
1977-08,0.674,
1977-09,0.614,
1977-10,0.728,
1977-11,0.736,
1977-12,0.783,
1978-01,0.763,
1978-02,0.727,
1978-03,0.676,
1978-04,0.713,
1978-05,0.732,
1978-06,0.738,
1978-07,0.777,
1978-08,0.840,
1978-09,0.851,
1978-10,1.017,
1978-11,0.992,
1978-12,1.044,
1979-01,0.990,
1979-02,0.987,
1979-03,1.017,
1979-04,0.985,
1979-05,0.972,
1979-06,1.007,
1979-07,1.054,
1979-08,1.052,
1979-09,1.103,
1979-10,1.362,
1979-11,1.406,
1979-12,1.623,
1980-01,1.597,
1980-02,1.658,
1980-03,1.535,
1980-04,1.539,
1980-05,1.614,
1980-06,1.654,
1980-07,1.654,
1980-08,1.607,
1980-09,1.693,
1980-10,1.701,
1980-11,1.924,
1980-12,2.109,
1981-01,2.006,
1981-02,1.784,
1981-03,1.596,
1981-04,1.475,
1981-05,1.485,
1981-06,1.332,
1981-07,1.301,
1981-08,1.306,
1981-09,1.324,
1981-10,1.373,
1981-11,1.320,
1981-12,1.259,
1982-01,1.145,
1982-02,1.240,
1982-03,1.109,
1982-04,1.084,
1982-05,1.078,
1982-06,1.142,
1982-07,1.118,
1982-08,1.106,
1982-09,1.107,
1982-10,1.061,
1982-11,1.289,
1982-12,1.365,
1983-01,1.271,
1983-02,1.227,
1983-03,1.252,
1983-04,1.228,
1983-05,1.343,
1983-06,1.468,
1983-07,1.464,
1983-08,1.507,
1983-09,1.392,
1983-10,1.418,
1983-11,1.603,
1983-12,1.751,
1984-01,1.719,
1984-02,1.628,
1984-03,1.633,
1984-04,1.621,
1984-05,1.727,
1984-06,1.866,
1984-07,1.891,
1984-08,1.950,
1984-09,2.047,
1984-10,2.143,
1984-11,2.181,
1984-12,2.591,
1985-01,2.338,
1985-02,2.649,
1985-03,2.709,
1985-04,2.734,
1985-05,2.546,
