"",BBK01.QUY135,BBK01.QUY135_FLAGS
"",Consolidated German banks: Loans and advances to non- residents with a residual maturity of up to one year / United Arab Emirates / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:40:10,
2002-03,0.561,
2002-04,0.632,
2002-05,0.508,
2002-06,0.480,
2002-07,0.487,
2002-08,0.523,
2002-09,0.478,
2002-10,0.639,
2002-11,0.808,
2002-12,0.559,
2003-01,0.494,
2003-02,0.618,
2003-03,0.481,
2003-04,0.807,
2003-05,0.499,
2003-06,0.500,
2003-07,0.429,
2003-08,0.297,
2003-09,0.412,
2003-10,0.487,
2003-11,0.564,
2003-12,0.593,
2004-01,0.547,
2004-02,0.388,
2004-03,0.505,
2004-04,0.576,
2004-05,0.668,
2004-06,0.799,
2004-07,0.865,
2004-08,1.090,
2004-09,1.057,
2004-10,1.157,
2004-11,1.289,
2004-12,0.785,
2005-01,0.895,
2005-02,2.046,
2005-03,1.106,
2005-04,0.835,
2005-05,1.095,
2005-06,0.980,
2005-07,0.872,
2005-08,0.809,
2005-09,0.745,
2005-10,1.137,
2005-11,0.789,
2005-12,0.522,
2006-01,0.960,
2006-02,1.135,
2006-03,1.092,
2006-04,1.030,
2006-05,1.086,
2006-06,0.870,
2006-07,1.100,
2006-08,1.154,
2006-09,1.449,
2006-10,1.237,
2006-11,1.150,
2006-12,1.092,
2007-01,1.579,
2007-02,1.258,
2007-03,1.350,
2007-04,1.325,
2007-05,1.211,
2007-06,1.288,
2007-07,1.201,
2007-08,1.135,
2007-09,1.062,
2007-10,1.242,
2007-11,2.423,
2007-12,2.503,
2008-01,2.732,
2008-02,3.853,
2008-03,3.241,
2008-04,3.264,
2008-05,2.794,
2008-06,2.968,
2008-07,3.411,
2008-08,3.767,
2008-09,3.037,
2008-10,3.397,
2008-11,3.105,
2008-12,2.865,
2009-01,3.247,
2009-02,2.817,
2009-03,2.552,
2009-04,2.218,
2009-05,2.121,
2009-06,2.292,
2009-07,2.893,
2009-08,2.524,
2009-09,2.484,
2009-10,1.984,
2009-11,2.712,
2009-12,2.072,
2010-01,2.863,
2010-02,2.946,
2010-03,3.315,
2010-04,3.218,
2010-05,3.774,
2010-06,3.086,
2010-07,2.667,
2010-08,2.734,
2010-09,2.738,
2010-10,2.943,
2010-11,2.747,
2010-12,2.743,
2011-01,2.310,
2011-02,2.388,
2011-03,2.699,
2011-04,2.498,
2011-05,2.507,
2011-06,2.274,
2011-07,2.465,
2011-08,2.275,
2011-09,2.412,
2011-10,2.573,
2011-11,2.766,
2011-12,2.516,
2012-01,2.594,
2012-02,2.723,
2012-03,2.740,
2012-04,2.818,
2012-05,2.425,
2012-06,2.475,
2012-07,2.491,
2012-08,2.265,
2012-09,2.420,
2012-10,2.319,
2012-11,2.340,
2012-12,1.950,
2013-01,2.533,
2013-02,2.364,
2013-03,2.516,
2013-04,2.297,
2013-05,2.286,
2013-06,2.148,
2013-07,2.258,
2013-08,2.095,
2013-09,2.363,
2013-10,2.325,
2013-11,2.332,
2013-12,2.156,
2014-01,2.639,
2014-02,2.720,
2014-03,2.729,
2014-04,3.062,
2014-05,2.888,
2014-06,3.028,
2014-07,2.898,
2014-08,2.985,
2014-09,2.897,
2014-10,2.793,
