"",BBK01.OU4849,BBK01.OU4849_FLAGS
"","Foreign securities / Shares, mutual fund shares and other securities / Landesbanken",
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:52:21,
1965-01,-,Nothing exists
1965-02,-,Nothing exists
1965-03,-,Nothing exists
1965-04,-,Nothing exists
1965-05,0.001,
1965-06,0.001,
1965-07,0.001,
1965-08,0.001,
1965-09,0.001,
1965-10,0.001,
1965-11,0.001,
1965-12,0.001,
1966-01,0.001,
1966-02,0.001,
1966-03,0.001,
1966-04,0.001,
1966-05,0.001,
1966-06,0.001,
1966-07,0.001,
1966-08,0.001,
1966-09,0.001,
1966-10,0.001,
1966-11,0.001,
1966-12,0.001,
1967-01,0.001,
1967-02,0.001,
1967-03,0.001,
1967-04,0.001,
1967-05,0.001,
1967-06,0.001,
1967-07,0.001,
1967-08,0.001,
1967-09,0.001,
1967-10,0.001,
1967-11,0.001,
1967-12,0.001,
1968-01,0.001,
1968-02,0.001,
1968-03,0.001,
1968-04,0.001,
1968-05,0.002,
1968-06,0.002,
1968-07,0.002,
1968-08,0.003,
1968-09,0.003,
1968-10,0.003,
1968-11,0.010,
1968-12,0.010,
1969-01,0.010,
1969-02,0.009,
1969-03,0.009,
1969-04,0.009,
1969-05,0.009,
1969-06,0.087,
1969-07,0.093,
1969-08,0.093,
1969-09,0.093,
1969-10,0.093,
1969-11,0.094,
1969-12,0.098,
1970-01,0.092,
1970-02,0.094,
1970-03,0.094,
1970-04,0.094,
1970-05,0.094,
1970-06,0.095,
1970-07,0.095,
1970-08,0.096,
1970-09,0.096,
1970-10,0.096,
1970-11,0.097,
1970-12,0.098,
1971-01,0.092,
1971-02,0.092,
1971-03,0.096,
1971-04,0.097,
1971-05,0.097,
1971-06,0.097,
1971-07,0.097,
1971-08,0.097,
1971-09,0.097,
1971-10,0.097,
1971-11,0.098,
1971-12,0.098,
1972-01,0.083,
1972-02,0.082,
1972-03,0.083,
1972-04,0.083,
1972-05,0.083,
1972-06,0.084,
1972-07,0.084,
1972-08,0.084,
1972-09,0.085,
1972-10,0.086,
1972-11,0.088,
1972-12,0.089,
1973-01,0.088,
1973-02,0.088,
1973-03,0.079,
1973-04,0.081,
1973-05,0.081,
1973-06,0.081,
1973-07,0.081,
1973-08,0.081,
1973-09,0.081,
1973-10,0.081,
1973-11,0.082,
1973-12,0.029,
1974-01,0.026,
1974-02,0.024,
1974-03,0.035,
1974-04,0.035,
1974-05,0.037,
1974-06,0.041,
1974-07,0.042,
1974-08,0.044,
1974-09,0.051,
1974-10,0.050,
1974-11,0.050,
1974-12,0.051,
1975-01,0.046,
1975-02,0.035,
1975-03,0.038,
1975-04,0.039,
1975-05,0.042,
1975-06,0.042,
1975-07,0.044,
1975-08,0.047,
1975-09,0.046,
1975-10,0.047,
1975-11,0.048,
1975-12,0.052,
1976-01,0.053,
1976-02,0.055,
1976-03,0.056,
1976-04,0.053,
1976-05,0.051,
1976-06,0.049,
1976-07,0.050,
1976-08,0.051,
1976-09,0.050,
1976-10,0.054,
1976-11,0.049,
1976-12,0.052,
1977-01,0.050,
1977-02,0.049,
1977-03,0.048,
1977-04,0.052,
1977-05,0.055,
1977-06,0.060,
1977-07,0.061,
1977-08,0.060,
1977-09,0.062,
1977-10,0.063,
1977-11,0.062,
1977-12,0.062,
1978-01,0.077,
1978-02,0.059,
1978-03,0.107,
1978-04,0.102,
1978-05,0.108,
1978-06,0.064,
1978-07,0.072,
1978-08,0.058,
1978-09,0.057,
1978-10,0.052,
1978-11,0.051,
1978-12,0.050,
1979-01,0.048,
1979-02,0.047,
1979-03,0.051,
1979-04,0.049,
1979-05,0.049,
1979-06,0.049,
1979-07,0.049,
1979-08,0.050,
1979-09,0.047,
1979-10,0.043,
1979-11,0.044,
1979-12,0.041,
1980-01,0.044,
1980-02,0.051,
1980-03,0.060,
1980-04,0.059,
1980-05,0.059,
1980-06,0.058,
1980-07,0.060,
1980-08,0.055,
1980-09,0.053,
1980-10,0.052,
1980-11,0.048,
1980-12,0.036,
1981-01,0.038,
1981-02,0.044,
1981-03,0.049,
1981-04,0.050,
1981-05,0.069,
1981-06,0.070,
1981-07,0.089,
1981-08,0.087,
1981-09,0.087,
1981-10,0.085,
1981-11,0.083,
1981-12,0.081,
1982-01,0.080,
1982-02,0.080,
1982-03,0.076,
1982-04,0.077,
1982-05,0.077,
1982-06,0.078,
1982-07,0.078,
1982-08,0.078,
1982-09,0.075,
1982-10,0.074,
1982-11,0.076,
1982-12,0.078,
1983-01,0.078,
1983-02,0.080,
1983-03,0.088,
1983-04,0.090,
1983-05,0.086,
1983-06,0.089,
1983-07,0.092,
1983-08,0.094,
1983-09,0.088,
1983-10,0.087,
1983-11,0.082,
1983-12,0.081,
1984-01,0.083,
