"",BBK01.QUX145,BBK01.QUX145_FLAGS
"",All foreign subsidiaries: Long-term loans and advances to non-residents / Luxembourg / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:15:33,
2001-12,2.925,
2002-01,3.018,
2002-02,2.965,
2002-03,3.966,
2002-04,3.925,
2002-05,3.741,
2002-06,3.773,
2002-07,3.594,
2002-08,3.625,
2002-09,3.519,
2002-10,4.113,
2002-11,3.792,
2002-12,3.120,
2003-01,2.648,
2003-02,2.628,
2003-03,2.554,
2003-04,2.607,
2003-05,2.684,
2003-06,2.758,
2003-07,2.224,
2003-08,2.267,
2003-09,2.055,
2003-10,2.167,
2003-11,1.980,
2003-12,1.982,
2004-01,2.048,
2004-02,2.082,
2004-03,2.341,
2004-04,2.465,
2004-05,2.369,
2004-06,2.310,
2004-07,2.373,
2004-08,2.229,
2004-09,2.074,
2004-10,2.114,
2004-11,1.977,
2004-12,2.882,
2005-01,3.160,
2005-02,2.884,
2005-03,2.898,
2005-04,2.926,
2005-05,3.078,
2005-06,3.064,
2005-07,3.108,
2005-08,3.192,
2005-09,3.298,
2005-10,3.330,
2005-11,3.403,
2005-12,5.703,
2006-01,5.229,
2006-02,5.223,
2006-03,5.068,
2006-04,5.385,
2006-05,5.410,
2006-06,5.220,
2006-07,3.343,
2006-08,3.843,
2006-09,3.878,
2006-10,3.916,
2006-11,3.950,
2006-12,4.030,
2007-01,3.729,
2007-02,3.642,
2007-03,3.864,
2007-04,3.843,
2007-05,3.858,
2007-06,3.710,
2007-07,3.570,
2007-08,3.611,
2007-09,3.565,
2007-10,4.043,
2007-11,6.029,
2007-12,6.331,
2008-01,6.307,
2008-02,6.268,
2008-03,6.365,
2008-04,6.714,
2008-05,6.674,
2008-06,6.926,
2008-07,6.714,
2008-08,7.011,
2008-09,7.102,
2008-10,5.237,
2008-11,6.726,
2008-12,6.615,
2009-01,6.514,
2009-02,6.528,
2009-03,6.280,
2009-04,6.263,
2009-05,5.855,
2009-06,5.576,
2009-07,5.385,
2009-08,5.298,
2009-09,5.090,
2009-10,4.768,
2009-11,4.499,
2009-12,3.502,
2010-01,5.536,
2010-02,5.482,
2010-03,5.610,
2010-04,4.755,
2010-05,4.829,
2010-06,4.754,
2010-07,4.441,
2010-08,4.475,
2010-09,4.406,
2010-10,4.337,
2010-11,4.526,
2010-12,4.434,
2011-01,4.384,
2011-02,4.381,
2011-03,4.237,
2011-04,4.538,
2011-05,5.960,
2011-06,6.063,
2011-07,6.170,
2011-08,6.128,
2011-09,6.277,
2011-10,6.280,
2011-11,6.272,
2011-12,6.554,
2012-01,6.483,
2012-02,6.504,
2012-03,6.398,
2012-04,6.476,
2012-05,6.374,
2012-06,6.211,
2012-07,6.095,
2012-08,6.603,
2012-09,7.028,
2012-10,7.063,
2012-11,6.775,
2012-12,7.308,
2013-01,8.299,
2013-02,8.280,
2013-03,8.254,
2013-04,8.248,
2013-05,8.252,
2013-06,7.945,
2013-07,7.114,
2013-08,6.987,
2013-09,6.973,
2013-10,6.912,
2013-11,6.863,
2013-12,6.920,
2014-01,6.960,
2014-02,6.971,
2014-03,7.309,
2014-04,6.965,
2014-05,6.946,
2014-06,5.490,
2014-07,6.874,
2014-08,6.806,
2014-09,6.804,
2014-10,6.781,
2014-11,6.669,
