"",BBK01.OUC026,BBK01.OUC026_FLAGS
1974-08,0.183,
1974-09,0.179,
1974-10,0.188,
1974-11,0.211,
1974-12,0.199,
1975-01,0.194,
1975-02,0.198,
1975-03,0.194,
1975-04,0.361,
1975-05,0.301,
1975-06,0.388,
1975-07,0.332,
1975-08,0.300,
1975-09,0.308,
1975-10,0.253,
1975-11,0.256,
1975-12,0.286,
1976-01,0.267,
1976-02,0.265,
1976-03,0.251,
1976-04,0.330,
1976-05,0.405,
1976-06,0.409,
1976-07,0.408,
1976-08,0.377,
1976-09,0.508,
1976-10,0.302,
1976-11,0.341,
1976-12,0.316,
1977-01,0.386,
1977-02,0.342,
1977-03,0.325,
1977-04,0.378,
1977-05,0.369,
1977-06,0.463,
1977-07,0.415,
1977-08,0.380,
1977-09,0.499,
1977-10,0.422,
1977-11,0.543,
1977-12,0.567,
1978-01,0.600,
1978-02,0.483,
1978-03,0.575,
1978-04,0.632,
1978-05,1.027,
1978-06,0.925,
1978-07,0.957,
1978-08,0.855,
1978-09,0.871,
1978-10,0.666,
1978-11,0.600,
1978-12,0.774,
1979-01,0.592,
1979-02,0.583,
1979-03,0.612,
1979-04,0.805,
1979-05,0.756,
1979-06,0.794,
1979-07,0.819,
1979-08,0.999,
1979-09,0.997,
1979-10,1.043,
1979-11,1.222,
1979-12,1.203,
1980-01,1.441,
1980-02,1.490,
1980-03,1.540,
1980-04,1.495,
1980-05,1.469,
1980-06,1.513,
1980-07,1.556,
1980-08,1.581,
1980-09,1.600,
1980-10,1.658,
1980-11,1.639,
1980-12,1.368,
1981-01,1.280,
1981-02,1.324,
1981-03,1.292,
1981-04,1.533,
1981-05,1.580,
1981-06,1.624,
1981-07,1.668,
1981-08,1.710,
1981-09,1.700,
1981-10,1.713,
1981-11,1.645,
1981-12,1.714,
1982-01,1.725,
1982-02,1.785,
1982-03,1.910,
1982-04,2.047,
1982-05,1.927,
1982-06,2.019,
1982-07,1.746,
1982-08,1.753,
1982-09,1.579,
1982-10,1.447,
1982-11,1.542,
1982-12,1.355,
1983-01,1.365,
1983-02,1.431,
1983-03,1.457,
1983-04,1.454,
1983-05,1.623,
1983-06,1.763,
1983-07,1.677,
1983-08,1.738,
1983-09,1.692,
1983-10,1.799,
1983-11,1.802,
1983-12,1.982,
1984-01,1.943,
1984-02,1.735,
1984-03,1.767,
1984-04,1.934,
1984-05,1.825,
1984-06,1.933,
1984-07,2.070,
1984-08,2.006,
1984-09,2.088,
1984-10,2.046,
1984-11,2.008,
1984-12,1.987,
1985-01,2.204,
1985-02,2.854,
1985-03,2.788,
1985-04,2.540,
1985-05,2.405,
1985-06,2.465,
1985-07,2.467,
1985-08,2.454,
1985-09,2.487,
1985-10,2.663,
1985-11,3.026,
1985-12,2.896,
1986-01,2.810,
1986-02,2.773,
1986-03,2.877,
1986-04,2.960,
1986-05,3.900,
1986-06,2.791,
1986-07,2.906,
1986-08,2.683,
1986-09,2.642,
1986-10,3.307,
1986-11,3.226,
1986-12,3.245,
1987-01,3.041,
1987-02,2.709,
1987-03,2.761,
1987-04,2.643,
1987-05,2.681,
1987-06,2.786,
1987-07,2.873,
1987-08,2.820,
1987-09,2.765,
1987-10,2.814,
1987-11,2.404,
1987-12,2.437,
1988-01,2.064,
1988-02,1.923,
1988-03,2.282,
1988-04,2.318,
1988-05,2.533,
1988-06,2.720,
1988-07,3.029,
1988-08,2.886,
1988-09,2.784,
1988-10,2.767,
1988-11,2.764,
1988-12,2.631,
1989-01,3.160,
1989-02,3.484,
1989-03,3.440,
1989-04,3.235,
1989-05,3.188,
1989-06,3.188,
1989-07,3.056,
1989-08,3.168,
1989-09,3.231,
1989-10,3.413,
1989-11,3.174,
1989-12,3.041,
1990-01,3.223,
1990-02,3.249,
1990-03,3.264,
1990-04,3.256,
1990-05,3.062,
1990-06,2.823,
1990-07,2.717,
1990-08,2.799,
1990-09,2.760,
1990-10,2.630,
1990-11,2.662,
1990-12,2.708,
1991-01,2.420,
1991-02,2.425,
1991-03,2.638,
1991-04,2.647,
1991-05,2.575,
1991-06,2.788,
1991-07,2.851,
1991-08,2.958,
1991-09,3.052,
1991-10,3.014,
1991-11,3.380,
1991-12,3.128,
1992-01,3.060,
1992-02,4.021,
1992-03,4.301,
1992-04,4.311,
1992-05,4.375,
1992-06,5.693,
1992-07,5.003,
1992-08,4.729,
1992-09,4.146,
1992-10,4.473,
1992-11,4.418,
1992-12,3.928,
1993-01,3.945,
1993-02,4.709,
1993-03,5.578,
1993-04,4.927,
1993-05,4.672,
1993-06,5.107,
1993-07,4.605,
1993-08,5.237,
1993-09,4.964,
1993-10,5.476,
1993-11,5.141,
1993-12,4.933,
1994-01,5.269,
1994-02,5.851,
1994-03,6.254,
1994-04,6.102,
1994-05,6.369,
1994-06,6.272,
1994-07,6.499,
1994-08,6.393,
1994-09,6.551,
1994-10,6.326,
1994-11,6.238,
1994-12,5.686,
1995-01,5.840,
1995-02,5.820,
1995-03,5.629,
1995-04,5.377,
1995-05,6.165,
1995-06,6.696,
1995-07,6.093,
1995-08,6.398,
1995-09,6.970,
1995-10,6.593,
1995-11,6.987,
1995-12,6.829,
1996-01,7.483,
1996-02,8.311,
1996-03,8.532,
1996-04,10.133,
1996-05,10.212,
1996-06,10.332,
1996-07,11.092,
1996-08,10.243,
1996-09,11.393,
1996-10,12.951,
1996-11,13.116,
1996-12,12.570,
1997-01,13.081,
1997-02,13.622,
1997-03,12.736,
1997-04,14.295,
1997-05,14.387,
1997-06,15.969,
1997-07,15.654,
1997-08,15.156,
1997-09,14.846,
1997-10,14.065,
1997-11,14.610,
1997-12,11.430,
1998-01,12.992,
1998-02,13.928,
1998-03,15.124,
1998-04,16.576,
1998-05,20.412,
1998-06,25.411,
1998-07,20.725,
1998-08,19.872,
1998-09,17.308,
1998-10,20.843,
1998-11,20.695,
1998-12,22.328,
1999-01,20.848,
1999-02,16.106,
1999-03,19.168,
1999-04,22.032,
1999-05,24.605,
1999-06,22.608,
1999-07,22.816,
1999-08,23.224,
1999-09,26.515,
1999-10,29.627,
1999-11,30.690,
1999-12,34.051,
2000-01,36.328,
2000-02,37.960,
2000-03,41.742,
2000-04,42.511,
2000-05,44.140,
2000-06,42.028,
2000-07,41.659,
2000-08,39.859,
2000-09,42.579,
2000-10,41.859,
2000-11,40.415,
2000-12,40.414,
2001-01,42.505,
2001-02,46.389,
2001-03,48.568,
2001-04,52.377,
2001-05,57.355,
2001-06,51.088,
2001-07,45.897,
2001-08,48.956,
2001-09,47.085,
2001-10,46.218,
2001-11,45.154,
2001-12,44.597,
2002-01,44.005,
2002-02,44.350,
2002-03,44.962,
2002-04,39.417,
2002-05,41.166,
2002-06,41.763,
2002-07,40.656,
2002-08,38.937,
2002-09,39.216,
2002-10,36.080,
2002-11,38.487,
2002-12,35.244,
2003-01,36.345,
2003-02,34.309,
2003-03,30.586,
2003-04,29.820,
2003-05,29.367,
2003-06,34.524,
2003-07,31.287,
2003-08,24.669,
2003-09,30.341,
2003-10,32.983,
2003-11,32.997,
2003-12,34.274,
2004-01,33.328,
2004-02,35.841,
2004-03,38.724,
2004-04,35.616,
2004-05,37.064,
2004-06,35.362,
2004-07,34.995,
2004-08,34.607,
2004-09,31.986,
2004-10,37.795,
2004-11,37.791,
2004-12,47.607,
2005-01,53.044,
2005-02,56.889,
2005-03,61.027,
2005-04,72.428,
2005-05,71.484,
2005-06,67.325,
2005-07,62.574,
2005-08,62.757,
2005-09,58.969,
2005-10,60.193,
2005-11,68.769,
2005-12,67.966,
2006-01,72.171,
2006-02,73.617,
2006-03,74.050,
2006-04,71.976,
2006-05,71.205,
2006-06,64.628,
2006-07,65.207,
2006-08,63.826,
2006-09,69.428,
2006-10,70.008,
2006-11,71.181,
2006-12,69.654,
2007-01,71.337,
2007-02,80.317,
2007-03,79.047,
2007-04,77.747,
2007-05,90.260,
2007-06,88.835,
2007-07,91.115,
2007-08,87.759,
2007-09,82.833,
2007-10,81.521,
2007-11,82.986,
2007-12,80.509,
2008-01,79.368,
2008-02,78.801,
2008-03,73.298,
2008-04,67.950,
2008-05,62.762,
2008-06,64.081,
2008-07,60.402,
2008-08,59.180,
2008-09,60.570,
2008-10,54.915,
2008-11,53.100,
2008-12,52.342,
2009-01,51.400,
2009-02,51.855,
2009-03,50.614,
2009-04,47.783,
2009-05,51.207,
2009-06,53.664,
2009-07,51.602,
2009-08,50.157,
2009-09,50.677,
2009-10,48.679,
2009-11,48.973,
2009-12,44.789,
2010-01,44.508,
2010-02,46.151,
2010-03,35.619,
2010-04,32.726,
2010-05,32.752,
2010-06,37.221,
2010-07,37.404,
2010-08,39.032,
2010-09,38.258,
2010-10,41.294,
2010-11,43.696,
2010-12,37.905,
2011-01,39.141,
2011-02,36.458,
2011-03,34.330,
2011-04,34.988,
2011-05,35.059,
2011-06,37.162,
2011-07,35.524,
2011-08,31.877,
2011-09,29.316,
2011-10,28.528,
2011-11,28.485,
2011-12,32.394,
2012-01,29.642,
2012-02,26.702,
2012-03,32.332,
2012-04,31.153,
2012-05,31.021,
2012-06,31.565,
2012-07,31.708,
2012-08,32.235,
2012-09,31.900,
2012-10,36.158,
2012-11,36.081,
2012-12,41.530,
2013-01,43.181,
2013-02,40.933,
2013-03,44.043,
2013-04,43.499,
2013-05,47.570,
2013-06,45.255,
2013-07,50.227,
2013-08,46.720,
2013-09,47.787,
2013-10,47.092,
2013-11,50.114,
2013-12,46.635,
2014-01,48.413,
2014-02,43.434,
2014-03,49.283,
2014-04,45.534,
2014-05,46.184,
2014-06,48.430,
2014-07,50.747,
2014-08,50.238,
2014-09,57.689,
2014-10,56.298,
2014-11,56.930,
2014-12,57.688,Provisional value
