"",BBK01.QUW620,BBK01.QUW620_FLAGS
"",Foreign branches: Long-term loans and advances to foreign banks  / Countries in Africa / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:49:10,
2001-12,0.250,
2002-01,0.250,
2002-02,0.260,
2002-03,0.165,
2002-04,0.120,
2002-05,0.110,
2002-06,0.129,
2002-07,0.189,
2002-08,0.182,
2002-09,0.180,
2002-10,0.134,
2002-11,0.124,
2002-12,0.119,
2003-01,0.109,
2003-02,0.130,
2003-03,0.102,
2003-04,0.122,
2003-05,0.115,
2003-06,0.107,
2003-07,0.112,
2003-08,0.114,
2003-09,0.166,
2003-10,0.146,
2003-11,0.124,
2003-12,0.086,
2004-01,0.092,
2004-02,0.064,
2004-03,0.064,
2004-04,0.060,
2004-05,0.059,
2004-06,0.059,
2004-07,0.094,
2004-08,0.092,
2004-09,0.089,
2004-10,0.091,
2004-11,0.092,
2004-12,0.090,
2005-01,0.090,
2005-02,0.086,
2005-03,0.087,
2005-04,0.127,
2005-05,0.215,
2005-06,0.164,
2005-07,0.235,
2005-08,0.197,
2005-09,0.185,
2005-10,0.175,
2005-11,0.201,
2005-12,0.505,
2006-01,0.512,
2006-02,0.530,
2006-03,0.452,
2006-04,0.510,
2006-05,0.409,
2006-06,0.435,
2006-07,0.448,
2006-08,0.416,
2006-09,0.411,
2006-10,0.602,
2006-11,0.590,
2006-12,0.594,
2007-01,0.591,
2007-02,0.589,
2007-03,0.396,
2007-04,0.390,
2007-05,0.373,
2007-06,0.408,
2007-07,0.404,
2007-08,0.404,
2007-09,0.406,
2007-10,0.403,
2007-11,0.381,
2007-12,0.384,
2008-01,0.353,
2008-02,0.337,
2008-03,0.313,
2008-04,0.332,
2008-05,0.407,
2008-06,0.434,
2008-07,0.458,
2008-08,0.521,
2008-09,0.477,
2008-10,0.531,
2008-11,0.525,
2008-12,0.465,
2009-01,0.478,
2009-02,0.487,
2009-03,0.636,
2009-04,0.712,
2009-05,0.640,
2009-06,0.615,
2009-07,0.625,
2009-08,0.634,
2009-09,0.626,
2009-10,0.610,
2009-11,0.618,
2009-12,0.638,
2010-01,0.647,
2010-02,0.649,
2010-03,0.484,
2010-04,0.456,
2010-05,0.419,
2010-06,0.407,
2010-07,0.431,
2010-08,0.379,
2010-09,0.365,
2010-10,0.335,
2010-11,0.106,
2010-12,0.103,
2011-01,0.106,
2011-02,0.086,
2011-03,0.084,
2011-04,0.086,
2011-05,0.112,
2011-06,0.096,
2011-07,0.137,
2011-08,0.148,
2011-09,0.167,
2011-10,0.222,
2011-11,0.226,
2011-12,0.230,
2012-01,0.236,
2012-02,0.243,
2012-03,0.271,
2012-04,0.256,
2012-05,0.321,
2012-06,0.318,
2012-07,0.317,
2012-08,0.310,
2012-09,0.316,
2012-10,0.260,
2012-11,0.259,
2012-12,0.252,
2013-01,0.242,
2013-02,0.241,
2013-03,0.262,
2013-04,0.257,
2013-05,0.263,
2013-06,0.267,
2013-07,0.160,
2013-08,0.148,
2013-09,0.136,
2013-10,0.151,
2013-11,0.150,
2013-12,0.185,
2014-01,0.265,
2014-02,0.250,
2014-03,0.242,
2014-04,0.246,
2014-05,0.232,
2014-06,0.211,
2014-07,0.231,
2014-08,0.191,
2014-09,0.279,
2014-10,0.276,
2014-11,0.277,
