"",BBK01.TU2067,BBK01.TU2067_FLAGS
"",Deposits / of banks (MFIs) / Total,
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 10:35:43,
1984-12,79.862,
1985-01,77.512,
1985-02,80.441,
1985-03,78.165,
1985-04,74.976,
1985-05,76.366,
1985-06,82.264,
1985-07,77.643,
1985-08,75.217,
1985-09,73.076,
1985-10,71.962,
1985-11,71.151,
1985-12,72.862,
1986-01,69.495,
1986-02,65.485,
1986-03,68.072,
1986-04,66.148,
1986-05,67.387,
1986-06,66.347,
1986-07,63.929,
1986-08,63.183,
1986-09,63.013,
1986-10,63.012,
1986-11,62.775,
1986-12,63.297,
1987-01,63.329,
1987-02,63.255,
1987-03,64.323,
1987-04,63.470,
1987-05,65.104,
1987-06,64.817,
1987-07,64.641,
1987-08,63.627,
1987-09,65.151,
1987-10,66.202,
1987-11,65.326,
1987-12,62.461,
1988-01,65.061,
1988-02,65.059,
1988-03,63.066,
1988-04,61.736,
1988-05,62.818,
1988-06,66.850,
1988-07,68.234,
1988-08,68.179,
1988-09,67.958,
1988-10,66.271,
1988-11,66.705,
1988-12,63.994,
1989-01,67.736,
1989-02,65.991,
1989-03,68.140,
1989-04,67.484,
1989-05,68.613,
1989-06,68.134,
1989-07,67.141,
1989-08,67.738,
1989-09,66.576,
1989-10,65.572,
1989-11,67.483,
1989-12,66.183,
1990-01,69.633,
1990-02,67.622,
1990-03,68.425,
1990-04,68.845,
1990-05,70.418,
1990-06,71.512,
1990-07,72.260,
1990-08,72.030,
1990-09,71.842,
1990-10,69.529,
1990-11,71.836,
1990-12,69.732,
1991-01,72.191,
1991-02,73.901,
1991-03,74.381,
1991-04,72.508,
1991-05,72.835,
1991-06,74.335,
1991-07,71.388,
1991-08,71.057,
1991-09,73.473,
1991-10,73.177,
1991-11,74.842,
1991-12,78.305,
1992-01,79.282,
1992-02,80.024,
1992-03,79.121,
1992-04,81.671,
1992-05,81.715,
1992-06,82.006,
1992-07,81.596,
1992-08,80.776,
1992-09,91.476,
1992-10,91.036,
1992-11,89.409,
1992-12,91.276,
1993-01,92.864,
1993-02,93.631,
1993-03,98.612,
1993-04,97.617,
1993-05,99.133,
1993-06,107.691,
1993-07,109.582,
1993-08,110.338,
1993-09,111.228,
1993-10,110.267,
1993-11,118.739,
1993-12,114.115,
1994-01,118.230,
1994-02,115.403,
1994-03,115.672,
1994-04,116.300,
1994-05,117.198,
1994-06,119.852,
1994-07,119.682,
1994-08,123.001,
1994-09,123.288,
1994-10,122.963,
1994-11,127.386,
1994-12,132.028,
1995-01,130.542,
1995-02,132.642,
1995-03,134.325,
1995-04,131.265,
1995-05,134.921,
1995-06,133.610,
1995-07,133.598,
1995-08,132.336,
1995-09,137.408,
1995-10,135.478,
1995-11,141.619,
1995-12,153.906,
1996-01,157.982,
1996-02,159.567,
1996-03,162.699,
1996-04,166.514,
1996-05,167.393,
1996-06,170.586,
1996-07,169.680,
1996-08,172.952,
1996-09,176.063,
1996-10,174.160,
1996-11,182.029,
1996-12,178.554,
1997-01,190.138,
1997-02,191.416,
1997-03,191.333,
1997-04,193.530,
1997-05,199.387,
1997-06,203.533,
1997-07,213.145,
1997-08,207.819,
1997-09,209.581,
1997-10,205.782,
1997-11,211.758,
1997-12,210.813,
1998-01,227.660,
1998-02,232.660,
1998-03,245.542,
1998-04,249.636,
1998-05,249.950,
1998-06,250.051,
1998-07,244.137,
1998-08,243.032,
1998-09,246.785,
1998-10,249.899,
1998-11,242.341,
1998-12,230.343,
1999-01,243.292,
1999-02,243.429,
1999-03,236.522,
1999-04,234.798,
1999-05,244.440,
1999-06,264.952,
1999-07,273.164,
1999-08,274.039,
1999-09,252.279,
1999-10,251.796,
1999-11,258.357,
1999-12,250.671,
2000-01,248.921,
2000-02,252.929,
2000-03,256.576,
2000-04,259.459,
2000-05,261.456,
2000-06,256.186,
2000-07,257.802,
2000-08,260.285,
2000-09,261.869,
2000-10,264.720,
2000-11,265.467,
2000-12,267.917,
2001-01,277.954,
2001-02,273.164,
2001-03,351.068,
2001-04,348.050,
2001-05,347.076,
2001-06,356.393,
2001-07,352.053,
2001-08,341.334,
2001-09,343.668,
2001-10,348.414,
2001-11,356.272,
2001-12,362.505,
2002-01,369.609,
2002-02,361.325,
2002-03,376.079,
2002-04,344.328,
2002-05,339.940,
2002-06,326.319,
2002-07,307.553,
2002-08,303.993,
2002-09,300.621,
2002-10,301.003,
2002-11,308.780,
2002-12,307.747,
2003-01,298.236,
2003-02,297.090,
2003-03,287.243,
2003-04,285.365,
2003-05,281.302,
2003-06,283.991,
2003-07,286.978,
2003-08,292.151,
2003-09,292.619,
2003-10,288.161,
2003-11,291.328,
2003-12,283.079,
2004-01,263.032,
2004-02,263.480,
2004-03,273.679,
2004-04,296.980,
2004-05,271.921,
2004-06,273.659,
2004-07,278.974,
2004-08,273.267,
2004-09,279.599,
2004-10,276.828,
2004-11,279.779,
2004-12,277.477,
2005-01,272.001,
2005-02,283.788,
2005-03,289.710,
