"",BBEX3.A.MUR.USD.CA.AB.A04,BBEX3.A.MUR.USD.CA.AB.A04_FLAGS
"",Exchange rates for the US dollar in Mauritius  / USD 1 = MUR ... (selling),
unit,MUR (hypothetically euro-based),
unit multiplier,one,
last update,2015-02-19 15:15:21,
1991,15.9006,
1992,15.7868,
1993,17.9048,
1994,18.1677,
1995,17.8928,
1996,19.8890,
1997,21.2393,
1998,24.2301,
1999,25.3742,
2000,26.5320,
2001,29.3517,
2002,30.1166,
2003,28.4826,
2004,28.0159,
2005,29.8267,
2006,31.8290,
2007,31.7552,
2008,29.0612,
2009,32.6452,
2010,31.6119,
2011,29.3407,
2012,30.6656,
2013,31.1192,
2014,31.1224,
"","Source: Bank of Mauritius, Port Louis",
"",Methodology: Calculated on the basis of month-end rates.,
