"",BBFI1.M.N.DE.W1.S121.S1.K.A.FA.R.F._Z.X1._X.N,BBFI1.M.N.DE.W1.S121.S1.K.A.FA.R.F._Z.X1._X.N_FLAGS
"",Reserve Assets (mthly.) - Total - Changes in positions other than transactions,
unit,EUR (hypothetically euro-based),
unit multiplier,million,
last update,2015-02-12 08:54:30,
2013-01,-4177,
2013-02,-1404,
2013-03,5311,
2013-04,-14523,
2013-05,-4853,
2013-06,-18318,
2013-07,8440,
2013-08,5441,
2013-09,-7469,
2013-10,-1754,
2013-11,-6883,
2013-12,-5526,
2014-01,6551,
2014-02,3400,
2014-03,-2525,
2014-04,-717,
2014-05,-469,
2014-06,4198,
2014-07,1438,
2014-08,1360,
2014-09,221,
2014-10,-2437,
2014-11,1261,
2014-12,5276,
2015-01,17623,
