"",BBK01.QX5710,BBK01.QX5710_FLAGS
"",All foreign subsidiaries: Short-term liabilities to non-residents / Russian Federation / All currencies,
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:18:49,
1994-03,0.160,
1994-04,0.177,
1994-05,0.122,
1994-06,0.058,
1994-07,0.076,
1994-08,0.096,
1994-09,0.095,
1994-10,0.037,
1994-11,0.034,
1994-12,0.029,
1995-01,0.032,
1995-02,0.036,
1995-03,0.051,
1995-04,0.037,
1995-05,0.034,
1995-06,0.080,
1995-07,0.099,
1995-08,0.071,
1995-09,0.069,
1995-10,0.081,
1995-11,0.121,
1995-12,0.077,
1996-01,0.126,
1996-02,0.099,
1996-03,0.105,
1996-04,0.150,
1996-05,0.197,
1996-06,0.216,
1996-07,0.182,
1996-08,0.244,
1996-09,0.330,
1996-10,0.339,
1996-11,0.490,
1996-12,0.542,
1997-01,0.529,
1997-02,0.716,
1997-03,0.709,
1997-04,0.806,
1997-05,0.789,
1997-06,0.871,
1997-07,0.875,
1997-08,0.962,
1997-09,0.999,
1997-10,0.840,
1997-11,0.885,
1997-12,0.596,
1998-01,0.613,
1998-02,0.629,
1998-03,0.587,
1998-04,0.704,
1998-05,0.604,
1998-06,0.528,
1998-07,0.478,
1998-08,0.462,
1998-09,0.416,
1998-10,0.380,
1998-11,0.403,
1998-12,0.378,
1999-01,0.394,
1999-02,0.382,
1999-03,0.540,
1999-04,0.506,
1999-05,0.498,
1999-06,0.517,
1999-07,0.477,
1999-08,0.555,
1999-09,0.671,
1999-10,0.768,
1999-11,0.769,
1999-12,0.763,
2000-01,0.774,
2000-02,1.119,
2000-03,1.211,
2000-04,1.377,
2000-05,1.292,
2000-06,1.490,
2000-07,1.453,
2000-08,1.918,
2000-09,2.156,
2000-10,1.741,
2000-11,1.670,
2000-12,1.681,
2001-01,1.952,
2001-02,2.075,
2001-03,2.205,
2001-04,2.404,
2001-05,2.611,
2001-06,2.556,
2001-07,3.690,
2001-08,3.662,
2001-09,2.442,
2001-10,2.817,
2001-11,3.008,
2001-12,2.007,
2002-01,2.688,
2002-02,2.578,
2002-03,2.626,
2002-04,3.107,
2002-05,2.803,
2002-06,2.556,
2002-07,2.131,
2002-08,2.786,
2002-09,2.359,
2002-10,2.330,
2002-11,1.992,
2002-12,2.021,
2003-01,2.609,
2003-02,3.455,
2003-03,2.481,
2003-04,2.021,
2003-05,1.713,
2003-06,1.505,
2003-07,2.043,
2003-08,2.500,
2003-09,1.937,
2003-10,1.778,
2003-11,1.832,
2003-12,1.936,
2004-01,1.474,
2004-02,1.893,
2004-03,2.188,
2004-04,2.335,
2004-05,1.829,
2004-06,1.025,
2004-07,1.136,
2004-08,1.321,
2004-09,1.325,
2004-10,1.419,
2004-11,1.295,
2004-12,1.226,
2005-01,1.479,
2005-02,1.551,
2005-03,2.028,
2005-04,2.322,
2005-05,4.256,
2005-06,4.687,
2005-07,4.699,
2005-08,4.566,
2005-09,4.116,
2005-10,4.532,
2005-11,4.859,
2005-12,4.489,
2006-01,4.871,
2006-02,5.248,
2006-03,4.540,
2006-04,4.048,
2006-05,3.977,
2006-06,4.237,
2006-07,3.963,
2006-08,4.294,
2006-09,4.778,
2006-10,4.684,
2006-11,5.839,
2006-12,5.514,
2007-01,1.698,
2007-02,1.576,
2007-03,1.704,
2007-04,1.416,
2007-05,1.231,
2007-06,1.265,
2007-07,1.170,
2007-08,1.433,
2007-09,1.285,
2007-10,1.419,
2007-11,1.533,
2007-12,1.545,
2008-01,1.896,
2008-02,1.860,
2008-03,1.612,
2008-04,1.493,
2008-05,1.460,
2008-06,1.586,
2008-07,1.316,
2008-08,1.638,
2008-09,1.487,
2008-10,2.295,
2008-11,2.869,
2008-12,2.939,
2009-01,2.463,
2009-02,1.998,
2009-03,1.731,
2009-04,1.950,
2009-05,1.507,
2009-06,1.676,
2009-07,1.583,
2009-08,1.569,
2009-09,1.493,
2009-10,1.499,
2009-11,1.772,
2009-12,1.377,
2010-01,1.662,
2010-02,1.506,
2010-03,1.388,
2010-04,1.490,
2010-05,1.999,
2010-06,1.433,
2010-07,2.135,
2010-08,2.309,
2010-09,1.768,
2010-10,1.749,
2010-11,2.782,
2010-12,2.167,
2011-01,1.985,
2011-02,2.298,
2011-03,2.333,
2011-04,2.863,
2011-05,2.419,
2011-06,2.443,
2011-07,2.731,
2011-08,3.009,
2011-09,2.852,
2011-10,2.600,
2011-11,2.991,
2011-12,3.294,
2012-01,3.331,
2012-02,2.947,
2012-03,2.923,
2012-04,3.688,
2012-05,3.764,
2012-06,3.388,
2012-07,3.265,
2012-08,2.998,
2012-09,3.202,
2012-10,3.272,
2012-11,3.750,
2012-12,4.078,
2013-01,3.542,
2013-02,4.421,
2013-03,4.270,
2013-04,4.381,
2013-05,4.694,
2013-06,4.750,
2013-07,3.846,
2013-08,4.371,
2013-09,3.917,
2013-10,4.045,
2013-11,4.735,
2013-12,4.145,
2014-01,4.347,
2014-02,4.469,
2014-03,3.600,
2014-04,3.102,
2014-05,4.077,
2014-06,4.453,
2014-07,4.358,
2014-08,3.581,
2014-09,3.060,
2014-10,3.089,
2014-11,2.887,
