"",BBK01.OUA231,BBK01.OUA231_FLAGS
"",Deposits and borrowing from domestic self-employed persons / Time deposits for up to and including 1 year / All categories of banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:31:34,
1968-12,1.928,
1969-01,1.972,
1969-02,1.977,
1969-03,1.951,
1969-04,2.023,
1969-05,2.282,
1969-06,2.127,
1969-07,2.109,
1969-08,2.119,
1969-09,2.345,
1969-10,2.420,
1969-11,2.285,
1969-12,2.381,
1970-01,2.312,
1970-02,2.402,
1970-03,2.361,
1970-04,2.549,
1970-05,2.646,
1970-06,2.793,
1970-07,3.055,
1970-08,3.086,
1970-09,2.924,
1970-10,3.019,
1970-11,3.088,
1970-12,3.134,
1971-01,3.170,
1971-02,3.215,
1971-03,3.224,
1971-04,3.217,
1971-05,3.155,
1971-06,3.098,
1971-07,3.233,
1971-08,3.341,
1971-09,3.387,
1971-10,3.474,
1971-11,3.557,
1971-12,3.741,
1972-01,3.867,
1972-02,3.802,
1972-03,3.561,
1972-04,3.467,
1972-05,3.464,
1972-06,3.512,
1972-07,3.631,
1972-08,3.710,
1972-09,3.618,
1972-10,3.737,
1972-11,3.932,
1972-12,4.397,
1973-01,4.614,
1973-02,4.760,
1973-03,4.805,
1973-04,5.129,
1973-05,5.782,
1973-06,6.239,
1973-07,7.091,
1973-08,7.775,
1973-09,7.988,
1973-10,8.575,
1973-11,8.805,
1973-12,9.191,
1974-01,9.425,
1974-02,9.675,
1974-03,9.624,
1974-04,9.761,
1974-05,9.702,
1974-06,9.447,
1974-07,9.385,
1974-08,9.444,
1974-09,9.186,
1974-10,9.302,
1974-11,9.277,
1974-12,9.240,
1975-01,9.035,
1975-02,8.771,
1975-03,7.912,
1975-04,7.011,
1975-05,6.508,
1975-06,5.837,
1975-07,5.736,
1975-08,5.555,
1975-09,5.133,
1975-10,5.046,
1975-11,4.943,
1975-12,4.951,
1976-01,4.864,
1976-02,4.790,
1976-03,4.475,
1976-04,4.422,
1976-05,4.396,
1976-06,4.315,
1976-07,4.432,
1976-08,4.593,
1976-09,4.520,
1976-10,4.688,
1976-11,4.758,
1976-12,4.963,
1977-01,4.999,
1977-02,5.034,
1977-03,5.001,
1977-04,5.055,
1977-05,5.091,
1977-06,4.989,
1977-07,5.170,
1977-08,5.316,
1977-09,5.258,
1977-10,5.337,
1977-11,5.455,
1977-12,5.805,
1978-01,5.695,
1978-02,5.671,
1978-03,5.535,
1978-04,5.594,
1978-05,5.678,
1978-06,5.626,
1978-07,5.819,
1978-08,6.077,
1978-09,6.077,
1978-10,6.344,
1978-11,6.536,
1978-12,6.957,
1979-01,6.942,
1979-02,7.170,
1979-03,7.077,
1979-04,7.319,
1979-05,7.788,
1979-06,7.930,
1979-07,8.601,
1979-08,9.113,
1979-09,9.289,
1979-10,9.953,
1979-11,10.600,
1979-12,11.407,
1980-01,11.846,
1980-02,12.268,
1980-03,12.455,
1980-04,12.778,
1980-05,13.105,
1980-06,13.111,
1980-07,13.769,
1980-08,14.060,
1980-09,13.832,
1980-10,14.141,
1980-11,14.197,
1980-12,14.593,
1981-01,15.058,
1981-02,15.503,
1981-03,15.736,
1981-04,16.384,
1981-05,16.719,
1981-06,16.561,
1981-07,17.533,
1981-08,18.053,
1981-09,17.959,
1981-10,18.184,
1981-11,17.971,
1981-12,18.083,
1982-01,18.584,
1982-02,18.711,
1982-03,18.306,
1982-04,18.521,
1982-05,18.409,
1982-06,18.098,
1982-07,18.611,
1982-08,18.901,
1982-09,18.359,
1982-10,18.269,
1982-11,17.897,
1982-12,17.510,
1983-01,17.489,
1983-02,17.366,
1983-03,16.900,
1983-04,16.573,
1983-05,16.351,
1983-06,15.878,
