"",BBK01.QUK844,BBK01.QUK844_FLAGS
"",Consolidated German banks: Loans and advances to foreign enterprises and households / Cyprus / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:31:31,
2002-03,3.139,
2002-04,3.071,
2002-05,3.050,
2002-06,2.845,
2002-07,2.904,
2002-08,3.022,
2002-09,2.744,
2002-10,2.720,
2002-11,2.457,
2002-12,2.348,
2003-01,2.335,
2003-02,2.450,
2003-03,2.448,
2003-04,2.397,
2003-05,2.281,
2003-06,2.341,
2003-07,2.363,
2003-08,2.443,
2003-09,2.735,
2003-10,2.413,
2003-11,2.395,
2003-12,2.213,
2004-01,2.275,
2004-02,2.149,
2004-03,2.308,
2004-04,2.260,
2004-05,2.601,
2004-06,2.612,
2004-07,2.649,
2004-08,2.599,
2004-09,2.527,
2004-10,2.500,
2004-11,2.457,
2004-12,2.752,
2005-01,3.050,
2005-02,3.077,
2005-03,3.100,
2005-04,2.977,
2005-05,3.190,
2005-06,3.384,
2005-07,3.650,
2005-08,3.575,
2005-09,4.244,
2005-10,4.428,
2005-11,4.519,
2005-12,4.163,
2006-01,4.046,
2006-02,3.567,
2006-03,3.716,
2006-04,4.026,
2006-05,4.005,
2006-06,3.987,
2006-07,4.023,
2006-08,4.283,
2006-09,4.140,
2006-10,4.095,
2006-11,4.291,
2006-12,4.473,
2007-01,4.384,
2007-02,4.457,
2007-03,4.742,
2007-04,4.680,
2007-05,4.974,
2007-06,5.048,
2007-07,5.171,
2007-08,5.178,
2007-09,5.412,
2007-10,5.785,
2007-11,5.933,
2007-12,6.430,
2008-01,6.031,
2008-02,6.063,
2008-03,6.238,
2008-04,6.551,
2008-05,6.760,
2008-06,7.292,
2008-07,7.592,
2008-08,8.246,
2008-09,8.043,
2008-10,7.774,
2008-11,7.713,
2008-12,7.237,
2009-01,7.615,
2009-02,7.685,
2009-03,7.372,
2009-04,7.297,
2009-05,6.872,
2009-06,6.896,
2009-07,6.899,
2009-08,6.929,
2009-09,6.806,
2009-10,6.719,
2009-11,6.624,
2009-12,6.869,
2010-01,6.988,
2010-02,7.025,
2010-03,7.098,
2010-04,7.157,
2010-05,7.642,
2010-06,7.745,
2010-07,7.316,
2010-08,7.421,
2010-09,6.997,
2010-10,6.112,
2010-11,6.331,
2010-12,6.212,
2011-01,5.921,
2011-02,6.043,
2011-03,5.960,
2011-04,5.757,
2011-05,5.972,
2011-06,5.938,
2011-07,6.023,
2011-08,6.051,
2011-09,6.099,
2011-10,5.841,
2011-11,6.065,
2011-12,6.067,
2012-01,6.005,
2012-02,5.840,
2012-03,5.935,
2012-04,5.904,
2012-05,6.156,
2012-06,6.013,
2012-07,6.006,
2012-08,5.874,
2012-09,5.705,
2012-10,5.575,
2012-11,5.638,
2012-12,5.655,
2013-01,5.469,
2013-02,5.721,
2013-03,5.756,
2013-04,5.526,
2013-05,5.548,
2013-06,5.765,
2013-07,5.103,
2013-08,5.279,
2013-09,5.141,
2013-10,5.176,
2013-11,5.115,
2013-12,4.912,
2014-01,5.175,
2014-02,4.964,
2014-03,4.819,
2014-04,5.093,
2014-05,4.817,
2014-06,4.340,
2014-07,4.434,
2014-08,4.461,
2014-09,4.496,
2014-10,4.453,
