"",BBK01.SU0250,BBK01.SU0250_FLAGS
"",Money market rates reported by Frankfurt banks / Six-month funds / Monthly average,
unit,% p.a. (hypothetically euro-based),
unit multiplier,one,
last update,2012-06-06 13:53:00,
1981-04,12.94,
1981-05,13.18,
1981-06,13.13,
1981-07,12.97,
1981-08,13.04,
1981-09,12.62,
1981-10,11.66,
1981-11,10.71,
1981-12,10.54,Estimated value
1982-01,10.38,
1982-02,10.29,Estimated value
1982-03,9.68,
1982-04,9.18,
1982-05,8.94,
1982-06,9.25,Estimated value
1982-07,9.54,Estimated value
1982-08,9.04,
1982-09,8.35,
1982-10,7.53,
1982-11,7.25,
1982-12,6.57,
1983-01,5.79,
1983-02,5.81,
1983-03,5.42,
1983-04,5.27,
1983-05,5.38,
1983-06,5.73,
1983-07,5.96,
1983-08,6.16,
1983-09,6.35,
1983-10,6.19,
1983-11,6.31,
1983-12,6.49,
1984-01,6.35,
1984-02,6.09,
1984-03,5.97,
1984-04,5.94,
1984-05,6.24,
1984-06,6.34,
1984-07,6.42,
1984-08,6.28,
1984-09,6.05,
1984-10,6.08,
1984-11,5.96,
1984-12,5.85,
1985-01,5.91,
1985-02,6.43,
1985-03,6.61,
1985-04,6.13,
1985-05,5.91,
1985-06,5.71,
1985-07,5.39,
1985-08,4.84,
1985-09,4.75,
1985-10,4.83,
1985-11,4.89,
1985-12,4.86,
1986-01,4.71,
1986-02,4.56,
1986-03,4.53,
1986-04,4.49,
1986-05,4.59,
1986-06,4.63,
1986-07,4.66,
1986-08,4.58,
1986-09,4.53,
1986-10,4.60,
1986-11,4.69,
1986-12,4.78,
1987-01,4.52,
1987-02,4.06,
1987-03,4.04,
1987-04,3.93,
1987-05,3.81,
1987-06,3.75,
1987-07,3.94,
1987-08,4.19,
1987-09,4.36,
1987-10,4.81,
1987-11,4.00,
1987-12,3.73,
1988-01,3.47,
1988-02,3.41,
1988-03,3.47,
1988-04,3.49,
1988-05,3.70,
1988-06,4.07,
1988-07,5.09,
1988-08,5.58,
1988-09,5.26,
1988-10,5.13,
1988-11,4.96,
1988-12,5.40,
1989-01,5.81,
1989-02,6.62,
1989-03,6.87,
1989-04,6.71,
1989-05,7.15,
1989-06,7.09,
1989-07,7.07,
1989-08,7.02,
1989-09,7.46,
1989-10,8.06,
1989-11,8.23,
1989-12,8.15,
1990-01,8.46,
1990-02,8.64,
1990-03,8.83,
1990-04,8.63,
1990-05,8.61,
1990-06,8.54,
1990-07,8.44,
1990-08,8.62,
1990-09,8.69,
1990-10,8.69,
1990-11,8.92,
1990-12,9.19,
1991-01,9.42,
1991-02,9.06,
1991-03,9.07,
1991-04,9.23,
1991-05,9.09,
1991-06,9.05,
1991-07,9.26,
1991-08,9.43,
1991-09,9.35,
1991-10,9.35,
1991-11,9.38,
1991-12,9.50,
1992-01,9.40,
1992-02,9.52,
1992-03,9.63,
1992-04,9.69,
1992-05,9.73,
1992-06,9.70,
1992-07,9.73,
1992-08,9.83,
1992-09,9.40,
1992-10,8.55,
1992-11,8.56,
1992-12,8.60,
1993-01,8.10,
1993-02,7.94,
1993-03,7.47,
1993-04,7.49,
1993-05,7.15,
1993-06,7.26,
1993-07,6.95,
1993-08,6.40,
1993-09,6.35,
1993-10,6.30,
1993-11,5.97,
1993-12,5.71,
1994-01,5.60,
1994-02,5.66,
1994-03,5.64,
1994-04,5.46,
1994-05,5.11,
1994-06,5.01,
1994-07,4.93,
1994-08,5.00,
1994-09,5.17,
1994-10,5.28,
1994-11,5.25,
1994-12,5.43,
1995-01,5.31,
1995-02,5.22,
1995-03,5.13,
1995-04,4.69,
1995-05,4.57,
1995-06,4.48,
1995-07,4.52,
1995-08,4.41,
1995-09,4.15,
1995-10,4.05,
1995-11,3.91,
1995-12,3.77,
1996-01,3.46,
1996-02,3.29,
1996-03,3.29,
1996-04,3.26,
1996-05,3.23,
1996-06,3.36,
1996-07,3.38,
1996-08,3.29,
1996-09,3.15,
1996-10,3.12,
1996-11,3.18,
1996-12,3.21,
1997-01,3.10,
1997-02,3.16,
1997-03,3.25,
1997-04,3.25,
1997-05,3.21,
1997-06,3.15,
1997-07,3.18,
1997-08,3.37,
1997-09,3.42,
1997-10,3.70,
1997-11,3.83,
1997-12,3.82,
1998-01,3.65,
1998-02,3.58,
1998-03,3.57,
1998-04,3.70,
1998-05,3.71,
1998-06,3.64,
1998-07,3.62,
1998-08,3.58,
1998-09,3.54,
1998-10,3.53,
1998-11,3.56,
1998-12,3.26,
1999-01,3.06,
1999-02,3.01,
1999-03,3.00,
1999-04,2.66,
1999-05,2.57,
1999-06,2.66,
1999-07,2.87,
1999-08,3.03,
1999-09,3.09,
1999-10,3.44,
1999-11,3.46,
1999-12,3.49,
2000-01,3.53,
2000-02,3.71,
2000-03,3.91,
2000-04,4.06,
2000-05,4.52,
2000-06,4.66,
2000-07,4.81,
2000-08,4.99,
2000-09,5.01,
2000-10,5.08,
2000-11,5.11,
2000-12,4.90,
2001-01,4.65,
2001-02,4.65,
2001-03,4.55,
2001-04,4.54,
2001-05,4.54,
2001-06,4.33,
2001-07,4.37,
2001-08,4.21,
2001-09,3.85,
2001-10,3.44,
2001-11,3.24,
2001-12,3.24,
2002-01,3.33,
2002-02,3.38,
2002-03,3.48,
2002-04,3.52,
2002-05,3.60,
2002-06,3.57,
2002-07,3.47,
2002-08,3.36,
2002-09,3.25,
2002-10,3.15,
2002-11,3.02,
2002-12,2.88,
2003-01,2.74,
2003-02,2.56,
2003-03,2.43,
2003-04,2.45,
2003-05,2.30,
2003-06,2.07,
2003-07,2.08,
2003-08,2.15,
2003-09,2.16,
2003-10,2.16,
2003-11,2.21,
2003-12,2.19,
2004-01,2.10,
2004-02,2.07,
2004-03,2.00,
2004-04,2.04,
2004-05,2.12,
2004-06,2.17,
2004-07,2.17,
2004-08,2.15,
2004-09,2.18,
2004-10,2.17,
2004-11,2.20,
2004-12,2.19,
2005-01,2.17,
2005-02,2.16,
2005-03,2.17,
2005-04,2.15,
2005-05,2.13,
2005-06,2.09,
2005-07,2.11,
2005-08,2.14,
2005-09,2.15,
2005-10,2.26,
2005-11,2.48,
2005-12,2.58,
2006-01,2.63,
2006-02,2.71,
2006-03,2.85,
2006-04,2.94,
2006-05,3.04,
2006-06,3.14,
2006-07,3.27,
2006-08,3.39,
2006-09,3.51,
2006-10,3.62,
2006-11,3.71,
2006-12,3.77,
2007-01,3.87,
2007-02,3.93,
2007-03,3.98,
2007-04,4.08,
2007-05,4.18,
2007-06,4.26,
2007-07,4.34,
2007-08,4.57,
2007-09,4.72,
2007-10,4.63,
2007-11,4.60,
2007-12,4.80,
2008-01,4.46,
2008-02,4.32,
2008-03,4.56,
2008-04,4.77,
2008-05,4.87,
2008-06,5.06,
2008-07,5.12,
2008-08,5.13,
2008-09,5.19,
2008-10,5.18,
2008-11,4.35,
2008-12,3.44,
2009-01,2.52,
2009-02,2.01,
2009-03,1.76,
2009-04,1.60,
2009-05,1.47,
2009-06,1.41,
2009-07,1.18,
2009-08,1.07,
2009-09,0.99,
2009-10,0.97,
2009-11,0.96,
2009-12,0.95,
2010-01,0.93,
