"",BBK01.OUL192,BBK01.OUL192_FLAGS
"",Time deposits of domestic non-banks (non-MFIs) / for up and including 1 year / Credit cooperatives,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:17:09,
1968-12,0.656,
1969-01,0.712,
1969-02,0.750,
1969-03,0.762,
1969-04,0.763,
1969-05,0.786,
1969-06,0.787,
1969-07,0.789,
1969-08,0.847,
1969-09,0.843,
1969-10,0.847,
1969-11,0.864,
1969-12,0.957,
1970-01,1.037,
1970-02,1.149,
1970-03,1.212,
1970-04,1.301,
1970-05,1.406,
1970-06,1.502,
1970-07,1.667,
1970-08,1.764,
1970-09,1.765,
1970-10,1.781,
1970-11,1.836,
1970-12,1.927,
1971-01,1.979,
1971-02,2.066,
1971-03,2.108,
1971-04,2.117,
1971-05,2.162,
1971-06,2.191,
1971-07,2.284,
1971-08,2.372,
1971-09,2.434,
1971-10,2.518,
1971-11,2.555,
1971-12,2.674,
1972-01,2.672,
1972-02,2.736,
1972-03,2.713,
1972-04,2.723,
1972-05,2.805,
1972-06,2.793,
1972-07,2.923,
1972-08,3.048,
1972-09,3.092,
1972-10,3.191,
1972-11,3.266,
1972-12,3.463,
1973-01,3.568,
1973-02,3.754,
1973-03,3.848,
1973-04,4.072,
1973-05,4.493,
1973-06,4.810,
1973-07,5.296,
1973-08,5.830,
1973-09,5.998,
1973-10,6.301,
1973-11,6.557,
1973-12,7.061,
1974-01,7.627,
1974-02,7.946,
1974-03,8.139,
1974-04,8.217,
1974-05,8.396,
1974-06,8.280,
1974-07,8.266,
1974-08,8.324,
1974-09,8.212,
1974-10,8.296,
1974-11,8.233,
1974-12,8.225,
1975-01,8.323,
1975-02,8.121,
1975-03,7.420,
1975-04,6.425,
1975-05,5.911,
1975-06,5.424,
1975-07,5.213,
1975-08,5.025,
1975-09,4.685,
1975-10,4.495,
1975-11,4.319,
1975-12,4.313,
1976-01,4.201,
1976-02,4.227,
1976-03,4.056,
1976-04,4.009,
1976-05,4.076,
1976-06,3.992,
1976-07,4.109,
1976-08,4.203,
1976-09,4.192,
1976-10,4.331,
1976-11,4.446,
1976-12,4.747,
1977-01,4.729,
1977-02,4.815,
1977-03,4.780,
1977-04,4.826,
1977-05,4.995,
1977-06,4.971,
1977-07,5.023,
1977-08,5.257,
1977-09,5.228,
1977-10,5.266,
1977-11,5.300,
1977-12,5.578,
1978-01,5.656,
1978-02,5.724,
1978-03,5.678,
