"",BBK01.OUC035,BBK01.OUC035_FLAGS
"",Sight deposits of foreign non-banks / Big banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:27:08,
1958-12,0.241,
1959-01,-,Nothing exists
1959-02,-,Nothing exists
1959-03,-,Nothing exists
1959-04,-,Nothing exists
1959-05,-,Nothing exists
1959-06,0.240,
1959-07,-,Nothing exists
1959-08,-,Nothing exists
1959-09,-,Nothing exists
1959-10,-,Nothing exists
1959-11,-,Nothing exists
1959-12,0.264,
1960-01,-,Nothing exists
1960-02,-,Nothing exists
1960-03,-,Nothing exists
1960-04,-,Nothing exists
1960-05,-,Nothing exists
1960-06,0.252,
1960-07,-,Nothing exists
1960-08,-,Nothing exists
1960-09,-,Nothing exists
1960-10,-,Nothing exists
1960-11,-,Nothing exists
1960-12,0.334,
1961-01,-,Nothing exists
1961-02,-,Nothing exists
1961-03,-,Nothing exists
1961-04,-,Nothing exists
1961-05,-,Nothing exists
1961-06,0.327,
1961-07,-,Nothing exists
1961-08,-,Nothing exists
1961-09,-,Nothing exists
1961-10,-,Nothing exists
1961-11,-,Nothing exists
1961-12,0.332,
1962-01,-,Nothing exists
1962-02,-,Nothing exists
1962-03,-,Nothing exists
1962-04,-,Nothing exists
1962-05,-,Nothing exists
1962-06,0.281,
1962-07,-,Nothing exists
1962-08,-,Nothing exists
1962-09,-,Nothing exists
1962-10,-,Nothing exists
1962-11,-,Nothing exists
1962-12,0.351,
1963-01,-,Nothing exists
1963-02,-,Nothing exists
1963-03,-,Nothing exists
1963-04,-,Nothing exists
1963-05,-,Nothing exists
1963-06,0.321,
1963-07,-,Nothing exists
1963-08,-,Nothing exists
1963-09,-,Nothing exists
1963-10,-,Nothing exists
1963-11,-,Nothing exists
1963-12,0.375,
1964-01,-,Nothing exists
1964-02,-,Nothing exists
1964-03,-,Nothing exists
1964-04,-,Nothing exists
1964-05,-,Nothing exists
1964-06,0.323,
1964-07,-,Nothing exists
1964-08,-,Nothing exists
1964-09,-,Nothing exists
1964-10,-,Nothing exists
1964-11,-,Nothing exists
1964-12,0.407,
1965-01,0.341,
1965-02,0.327,
1965-03,0.323,
1965-04,0.328,
1965-05,0.440,
1965-06,0.358,
1965-07,0.334,
1965-08,0.347,
1965-09,0.346,
1965-10,0.347,
1965-11,0.341,
1965-12,0.464,
1966-01,0.331,
1966-02,0.324,
1966-03,0.310,
1966-04,0.317,
1966-05,0.330,
1966-06,0.326,
1966-07,0.324,
1966-08,0.311,
1966-09,0.305,
1966-10,0.316,
1966-11,0.305,
1966-12,0.414,
1967-01,0.303,
1967-02,0.290,
1967-03,0.308,
1967-04,0.290,
1967-05,0.310,
1967-06,0.311,
1967-07,0.308,
1967-08,0.321,
1967-09,0.306,
1967-10,0.307,
1967-11,0.314,
1967-12,0.396,
1968-01,0.329,
1968-02,0.321,
1968-03,0.359,
1968-04,0.363,
1968-05,0.350,
1968-06,0.380,
1968-07,0.363,
1968-08,0.351,
1968-09,0.357,
1968-10,0.395,
1968-11,0.411,
1968-12,0.513,
1969-01,0.407,
1969-02,0.424,
1969-03,0.403,
1969-04,0.417,
1969-05,0.468,
1969-06,0.471,
1969-07,0.456,
1969-08,0.446,
1969-09,0.496,
1969-10,0.450,
1969-11,0.461,
1969-12,0.599,
1970-01,0.437,
1970-02,0.437,
1970-03,0.440,
1970-04,0.439,
1970-05,0.444,
1970-06,0.460,
1970-07,0.438,
1970-08,0.434,
1970-09,0.465,
1970-10,0.439,
1970-11,0.441,
1970-12,0.570,
1971-01,0.472,
1971-02,0.472,
1971-03,0.480,
1971-04,0.467,
1971-05,0.580,
1971-06,0.517,
1971-07,0.520,
1971-08,0.506,
1971-09,0.533,
1971-10,0.513,
1971-11,0.528,
1971-12,0.816,
1972-01,0.544,
1972-02,0.672,
1972-03,0.569,
1972-04,0.546,
1972-05,0.550,
1972-06,0.576,
1972-07,0.672,
1972-08,0.619,
1972-09,0.690,
1972-10,0.601,
1972-11,0.581,
1972-12,0.831,
1973-01,0.648,
1973-02,0.732,
1973-03,0.787,
1973-04,0.687,
1973-05,0.710,
1973-06,0.666,
1973-07,0.750,
1973-08,0.835,
1973-09,0.720,
1973-10,0.685,
1973-11,0.711,
1973-12,0.728,
1974-01,0.660,
1974-02,0.626,
1974-03,0.651,
1974-04,0.717,
1974-05,0.689,
1974-06,0.704,
1974-07,0.678,
1974-08,0.675,
1974-09,0.728,
1974-10,0.734,
1974-11,0.746,
1974-12,0.784,
1975-01,0.748,
1975-02,0.665,
1975-03,0.721,
1975-04,0.764,
1975-05,0.745,
1975-06,0.805,
1975-07,0.834,
1975-08,0.863,
1975-09,0.844,
1975-10,0.796,
1975-11,0.844,
1975-12,0.925,
1976-01,0.965,
1976-02,0.908,
1976-03,1.006,
1976-04,0.904,
1976-05,1.013,
1976-06,1.000,
1976-07,1.185,
1976-08,1.096,
1976-09,1.059,
1976-10,1.035,
1976-11,1.114,
1976-12,1.312,
1977-01,1.010,
1977-02,1.070,
1977-03,1.112,
1977-04,1.028,
1977-05,1.016,
1977-06,1.047,
1977-07,0.984,
1977-08,1.047,
1977-09,1.076,
1977-10,1.040,
1977-11,1.090,
1977-12,1.209,
1978-01,1.161,
1978-02,1.102,
1978-03,1.401,
1978-04,1.182,
1978-05,1.273,
1978-06,1.164,
1978-07,1.243,
1978-08,1.221,
1978-09,1.366,
1978-10,1.266,
1978-11,1.363,
1978-12,1.277,
1979-01,1.259,
1979-02,1.247,
1979-03,1.235,
1979-04,1.221,
1979-05,1.476,
1979-06,1.165,
1979-07,1.243,
1979-08,1.157,
1979-09,1.184,
1979-10,1.158,
1979-11,1.561,
1979-12,1.207,
1980-01,1.259,
1980-02,1.478,
1980-03,1.373,
1980-04,1.267,
1980-05,1.342,
1980-06,1.211,
1980-07,1.205,
1980-08,1.323,
1980-09,1.900,
1980-10,1.616,
1980-11,1.772,
1980-12,1.699,
1981-01,1.692,
1981-02,1.297,
1981-03,1.914,
1981-04,1.546,
1981-05,1.304,
1981-06,1.423,
1981-07,1.310,
1981-08,1.261,
1981-09,1.264,
1981-10,1.359,
1981-11,1.334,
1981-12,1.362,
1982-01,1.473,
1982-02,1.737,
1982-03,3.002,
1982-04,1.686,
1982-05,1.727,
1982-06,1.993,
1982-07,1.670,
1982-08,1.376,
1982-09,2.257,
1982-10,1.443,
1982-11,1.497,
1982-12,1.673,
1983-01,1.666,
1983-02,1.724,
1983-03,1.906,
1983-04,1.908,
1983-05,1.666,
1983-06,2.517,
1983-07,1.968,
1983-08,1.419,
1983-09,1.889,
1983-10,1.600,
1983-11,1.539,
1983-12,1.420,
1984-01,1.672,
1984-02,1.515,
1984-03,1.811,
1984-04,1.991,
1984-05,2.613,
1984-06,1.732,
1984-07,1.576,
1984-08,1.730,
1984-09,1.808,
1984-10,1.838,
1984-11,1.647,
1984-12,2.451,
1985-01,2.083,
1985-02,1.717,
1985-03,2.157,
1985-04,1.655,
1985-05,2.495,
1985-06,2.024,
1985-07,2.109,
1985-08,1.945,
1985-09,1.888,
1985-10,1.810,
1985-11,1.673,
1985-12,1.955,
1986-01,2.000,
1986-02,2.207,
1986-03,1.996,
1986-04,2.049,
1986-05,2.003,
1986-06,2.184,
1986-07,2.071,
1986-08,2.029,
1986-09,2.177,
1986-10,2.618,
1986-11,2.055,
1986-12,2.043,
1987-01,2.075,
1987-02,1.785,
1987-03,1.919,
1987-04,2.071,
1987-05,2.348,
1987-06,2.335,
1987-07,1.910,
1987-08,2.043,
1987-09,2.129,
1987-10,2.432,
1987-11,2.082,
1987-12,1.937,
1988-01,1.989,
1988-02,2.157,
1988-03,2.021,
1988-04,2.112,
1988-05,2.314,
1988-06,2.317,
1988-07,2.113,
1988-08,1.916,
1988-09,2.175,
1988-10,2.269,
1988-11,2.021,
1988-12,1.763,
1989-01,1.864,
1989-02,2.012,
1989-03,2.294,
1989-04,2.177,
1989-05,1.861,
1989-06,2.109,
1989-07,2.120,
1989-08,2.093,
1989-09,2.172,
1989-10,1.981,
1989-11,2.320,
1989-12,2.559,
1990-01,2.381,
1990-02,2.339,
1990-03,2.198,
1990-04,2.187,
1990-05,2.935,
1990-06,2.393,
1990-07,2.177,
1990-08,2.214,
1990-09,2.477,
1990-10,2.195,
1990-11,2.303,
1990-12,2.433,
1991-01,2.523,
1991-02,2.394,
1991-03,2.702,
1991-04,2.424,
1991-05,2.758,
1991-06,2.650,
1991-07,2.424,
1991-08,2.479,
1991-09,2.377,
1991-10,2.633,
1991-11,2.763,
1991-12,2.265,
1992-01,3.262,
1992-02,2.550,
1992-03,2.805,
1992-04,3.128,
1992-05,2.918,
1992-06,3.046,
1992-07,2.522,
1992-08,2.347,
1992-09,2.911,
1992-10,2.721,
1992-11,2.781,
1992-12,3.041,
1993-01,3.468,
1993-02,3.604,
1993-03,3.725,
1993-04,3.929,
1993-05,3.107,
1993-06,3.365,
1993-07,3.653,
1993-08,2.800,
1993-09,3.052,
1993-10,2.704,
1993-11,2.989,
1993-12,2.858,
1994-01,4.571,
1994-02,3.862,
1994-03,3.291,
1994-04,3.229,
1994-05,3.154,
1994-06,3.866,
1994-07,3.587,
1994-08,3.364,
1994-09,3.821,
1994-10,4.287,
1994-11,3.904,
1994-12,3.185,
1995-01,3.287,
1995-02,3.934,
1995-03,3.812,
1995-04,3.819,
1995-05,3.572,
1995-06,4.041,
1995-07,3.746,
1995-08,4.377,
1995-09,4.250,
1995-10,4.740,
1995-11,3.572,
1995-12,3.795,
1996-01,5.432,
1996-02,4.745,
1996-03,4.360,
1996-04,5.603,
1996-05,5.716,
1996-06,4.846,
1996-07,5.159,
1996-08,4.084,
1996-09,6.258,
1996-10,5.370,
1996-11,7.296,
1996-12,7.913,
1997-01,7.192,
1997-02,9.178,
1997-03,8.177,
1997-04,7.135,
1997-05,8.166,
1997-06,8.566,
1997-07,9.839,
1997-08,9.003,
1997-09,9.296,
1997-10,8.152,
1997-11,9.320,
1997-12,10.725,
1998-01,10.243,
1998-02,9.537,
1998-03,9.061,
1998-04,12.771,
1998-05,11.782,
1998-06,11.064,
1998-07,9.708,
1998-08,11.593,
1998-09,11.563,
1998-10,10.765,
1998-11,10.390,
1998-12,9.462,
1999-01,14.080,
1999-02,15.131,
1999-03,12.894,
1999-04,12.091,
1999-05,12.643,
1999-06,14.451,
1999-07,12.907,
1999-08,11.754,
1999-09,12.250,
1999-10,11.202,
1999-11,12.578,
1999-12,10.782,
2000-01,16.370,
2000-02,17.059,
2000-03,25.247,
2000-04,27.659,
2000-05,25.104,
2000-06,19.303,
2000-07,18.420,
2000-08,19.141,
2000-09,20.374,
2000-10,19.899,
2000-11,20.530,
2000-12,21.485,
2001-01,21.898,
2001-02,20.830,
2001-03,23.359,
2001-04,28.143,
2001-05,32.755,
2001-06,26.270,
2001-07,24.473,
2001-08,22.630,
2001-09,18.570,
2001-10,19.842,
2001-11,20.055,
2001-12,17.126,
2002-01,17.968,
2002-02,17.577,
2002-03,15.983,
2002-04,15.283,
2002-05,17.818,
2002-06,20.835,
2002-07,20.937,
2002-08,16.925,
2002-09,21.121,
2002-10,19.966,
2002-11,24.346,
2002-12,16.360,
2003-01,18.889,
2003-02,16.560,
2003-03,23.221,
2003-04,20.887,
2003-05,24.765,
2003-06,23.210,
2003-07,23.053,
2003-08,21.933,
2003-09,22.826,
2003-10,21.951,
2003-11,20.093,
2003-12,16.705,
2004-01,28.990,
2004-02,38.185,
2004-03,41.095,
2004-04,35.375,
2004-05,43.784,
2004-06,38.905,
2004-07,33.450,
2004-08,35.513,
2004-09,47.033,
