"",BBK01.QUK776,BBK01.QUK776_FLAGS
"",Consolidated German banks: Loans and advances to foreign banks / Luxembourg / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:30:47,
2002-03,42.722,
2002-04,36.413,
2002-05,32.186,
2002-06,47.087,
2002-07,33.007,
2002-08,32.931,
2002-09,26.674,
2002-10,29.451,
2002-11,29.760,
2002-12,33.010,
2003-01,33.034,
2003-02,27.634,
2003-03,20.663,
2003-04,26.111,
2003-05,24.636,
2003-06,22.436,
2003-07,25.792,
2003-08,22.217,
2003-09,26.145,
2003-10,21.974,
2003-11,24.044,
2003-12,24.585,
2004-01,27.362,
2004-02,34.421,
2004-03,36.450,
2004-04,34.168,
2004-05,35.551,
2004-06,38.262,
2004-07,37.267,
2004-08,33.070,
2004-09,34.333,
2004-10,33.368,
2004-11,35.357,
2004-12,31.780,
2005-01,35.271,
2005-02,41.564,
2005-03,38.536,
2005-04,36.051,
2005-05,30.403,
2005-06,28.946,
2005-07,31.760,
2005-08,33.617,
2005-09,32.440,
2005-10,36.577,
2005-11,38.111,
2005-12,34.165,
2006-01,41.422,
2006-02,46.188,
2006-03,38.712,
2006-04,38.135,
2006-05,27.508,
2006-06,30.857,
2006-07,27.881,
2006-08,29.872,
2006-09,33.012,
2006-10,30.752,
2006-11,34.919,
2006-12,33.554,
2007-01,36.359,
2007-02,31.927,
2007-03,29.841,
2007-04,31.386,
2007-05,31.681,
2007-06,32.226,
2007-07,31.157,
2007-08,28.841,
2007-09,30.318,
2007-10,30.907,
2007-11,32.946,
2007-12,27.400,
2008-01,27.423,
2008-02,26.948,
2008-03,27.080,
2008-04,24.678,
2008-05,27.013,
2008-06,19.055,
2008-07,19.341,
2008-08,16.374,
2008-09,21.398,
2008-10,18.123,
2008-11,17.826,
2008-12,19.815,
2009-01,13.257,
2009-02,12.725,
2009-03,23.525,
2009-04,18.086,
2009-05,20.537,
2009-06,18.030,
2009-07,17.302,
2009-08,15.074,
2009-09,21.591,
2009-10,19.674,
2009-11,20.492,
2009-12,15.616,
2010-01,18.443,
2010-02,18.012,
2010-03,20.739,
2010-04,19.162,
2010-05,18.462,
2010-06,27.198,
2010-07,33.571,
2010-08,29.585,
2010-09,23.039,
2010-10,27.721,
2010-11,29.042,
2010-12,21.624,
2011-01,24.302,
2011-02,28.929,
2011-03,28.776,
2011-04,26.512,
2011-05,29.470,
2011-06,23.865,
2011-07,25.610,
2011-08,35.312,
2011-09,31.626,
2011-10,31.305,
2011-11,31.535,
2011-12,35.046,
2012-01,28.209,
2012-02,28.400,
2012-03,28.329,
2012-04,20.096,
2012-05,30.703,
2012-06,25.636,
2012-07,26.674,
2012-08,27.163,
2012-09,27.242,
2012-10,25.138,
2012-11,27.791,
2012-12,26.064,
2013-01,23.830,
2013-02,29.079,
2013-03,28.385,
2013-04,30.787,
2013-05,28.106,
2013-06,28.565,
2013-07,27.980,
2013-08,28.864,
2013-09,29.791,
2013-10,30.312,
2013-11,30.042,
2013-12,20.058,
2014-01,22.784,
2014-02,21.172,
2014-03,17.077,
2014-04,20.351,
2014-05,19.713,
2014-06,19.720,
2014-07,17.978,
2014-08,18.689,
2014-09,27.166,
2014-10,27.910,
