"",BBK01.OUN353,BBK01.OUN353_FLAGS
"",Loans to the federal states for up to and including one year / Special purpose banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 08:56:36,
1999-01,0.103,
1999-02,0.219,
1999-03,0.229,
1999-04,0.344,
1999-05,0.156,
1999-06,0.119,
1999-07,0.167,
1999-08,0.169,
1999-09,0.066,
1999-10,0.404,
1999-11,0.336,
1999-12,0.121,
2000-01,0.224,
2000-02,0.076,
2000-03,0.098,
2000-04,0.446,
2000-05,0.088,
2000-06,0.125,
2000-07,0.119,
2000-08,0.118,
2000-09,0.131,
2000-10,0.153,
2000-11,0.155,
2000-12,0.106,
2001-01,0.120,
2001-02,0.105,
2001-03,0.140,
2001-04,0.440,
2001-05,0.142,
2001-06,0.128,
2001-07,0.151,
2001-08,0.150,
2001-09,0.165,
2001-10,0.203,
2001-11,0.244,
2001-12,0.239,
2002-01,0.211,
2002-02,0.173,
2002-03,0.409,
2002-04,0.227,
2002-05,0.232,
2002-06,0.228,
2002-07,0.201,
2002-08,0.206,
2002-09,0.552,
2002-10,0.179,
2002-11,0.209,
2002-12,0.192,
2003-01,0.202,
2003-02,0.182,
2003-03,0.475,
2003-04,0.181,
2003-05,0.188,
2003-06,0.266,
2003-07,0.168,
2003-08,0.153,
2003-09,0.164,
2003-10,0.178,
2003-11,0.481,
2003-12,0.198,
2004-01,0.441,
2004-02,0.170,
2004-03,0.220,
2004-04,0.434,
2004-05,0.657,
2004-06,0.156,
2004-07,0.140,
2004-08,0.150,
2004-09,0.220,
2004-10,0.452,
2004-11,0.298,
2004-12,0.296,
2005-01,0.276,
2005-02,0.412,
2005-03,0.252,
2005-04,0.495,
2005-05,0.498,
2005-06,0.217,
2005-07,0.211,
2005-08,0.218,
2005-09,0.401,
2005-10,0.645,
2005-11,0.760,
2005-12,0.349,
2006-01,0.297,
2006-02,0.131,
2006-03,0.124,
2006-04,0.723,
2006-05,0.302,
2006-06,0.280,
2006-07,0.982,
2006-08,0.341,
2006-09,0.251,
2006-10,0.857,
2006-11,0.230,
2006-12,0.209,
2007-01,0.196,
2007-02,0.244,
2007-03,1.310,
2007-04,1.808,
2007-05,1.412,
2007-06,0.271,
2007-07,1.143,
2007-08,0.098,
2007-09,0.157,
2007-10,0.628,
2007-11,0.172,
2007-12,0.358,
2008-01,0.762,
2008-02,0.467,
2008-03,0.612,
2008-04,0.701,
2008-05,0.420,
2008-06,0.549,
2008-07,0.406,
2008-08,0.634,
2008-09,0.471,
2008-10,0.890,
2008-11,1.332,
2008-12,1.411,
2009-01,1.864,
2009-02,1.330,
2009-03,1.035,
2009-04,1.035,
2009-05,1.023,
2009-06,0.517,
2009-07,0.580,
2009-08,0.732,
2009-09,0.861,
2009-10,0.851,
2009-11,0.749,
2009-12,1.014,
2010-01,0.987,
2010-02,0.991,
2010-03,0.723,
2010-04,0.633,
2010-05,0.929,
2010-06,1.507,
2010-07,1.152,
2010-08,1.936,
2010-09,1.238,
2010-10,1.090,
2010-11,0.983,
2010-12,1.614,
2011-01,0.768,
2011-02,1.025,
2011-03,1.069,
2011-04,0.578,
2011-05,0.329,
2011-06,0.332,
2011-07,0.748,
2011-08,0.561,
2011-09,0.492,
2011-10,0.644,
2011-11,0.789,
2011-12,0.412,
2012-01,1.369,
2012-02,1.026,
2012-03,1.019,
2012-04,1.101,
2012-05,1.569,
2012-06,1.499,
2012-07,1.461,
2012-08,1.599,
2012-09,1.420,
2012-10,1.345,
2012-11,1.131,
2012-12,0.462,
2013-01,0.834,
2013-02,0.306,
2013-03,0.273,
2013-04,0.547,
2013-05,0.306,
2013-06,0.376,
2013-07,0.475,
2013-08,0.367,
2013-09,0.265,
2013-10,0.568,
2013-11,0.478,
2013-12,0.441,
2014-01,0.348,
2014-02,0.373,
2014-03,0.320,
2014-04,0.404,
2014-05,0.434,
2014-06,0.672,
2014-07,0.659,
2014-08,0.494,
2014-09,0.841,
2014-10,0.635,
2014-11,0.481,
2014-12,0.316,Provisional value
