"",BBK01.QUV945,BBK01.QUV945_FLAGS
"",Banks in Germany: Liabilities to non-residents / Uzbekistan / Euro,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:27:36,
2001-12,0.014,
2002-01,0.013,
2002-02,0.015,
2002-03,0.012,
2002-04,0.016,
2002-05,0.013,
2002-06,0.015,
2002-07,0.017,
2002-08,0.023,
2002-09,0.024,
2002-10,0.012,
2002-11,0.013,
2002-12,0.031,
2003-01,0.012,
2003-02,0.014,
2003-03,0.011,
2003-04,0.014,
2003-05,0.017,
2003-06,0.018,
2003-07,0.016,
2003-08,0.019,
2003-09,0.016,
2003-10,0.017,
2003-11,0.015,
2003-12,0.017,
2004-01,0.016,
2004-02,0.023,
2004-03,0.025,
2004-04,0.025,
2004-05,0.022,
2004-06,0.024,
2004-07,0.027,
2004-08,0.022,
2004-09,0.026,
2004-10,0.033,
2004-11,0.016,
2004-12,0.038,
2005-01,0.019,
2005-02,0.074,
2005-03,0.074,
2005-04,0.096,
2005-05,0.101,
2005-06,0.227,
2005-07,0.194,
2005-08,0.220,
2005-09,0.223,
2005-10,0.199,
2005-11,0.099,
2005-12,0.028,
2006-01,0.018,
2006-02,0.022,
2006-03,0.019,
2006-04,0.040,
2006-05,0.037,
2006-06,0.049,
2006-07,0.049,
2006-08,0.055,
2006-09,0.040,
2006-10,0.047,
2006-11,0.029,
2006-12,0.038,
2007-01,0.041,
2007-02,0.030,
2007-03,0.033,
2007-04,0.030,
2007-05,0.040,
2007-06,0.036,
2007-07,0.032,
2007-08,0.026,
2007-09,0.032,
2007-10,0.026,
2007-11,0.032,
2007-12,0.062,
2008-01,0.064,
2008-02,0.070,
2008-03,0.050,
2008-04,0.073,
2008-05,0.091,
2008-06,0.078,
2008-07,0.074,
2008-08,0.091,
2008-09,0.096,
2008-10,0.113,
2008-11,0.064,
2008-12,0.056,
2009-01,0.056,
2009-02,0.065,
2009-03,0.082,
2009-04,0.079,
2009-05,0.091,
2009-06,0.066,
2009-07,0.068,
2009-08,0.093,
2009-09,0.086,
2009-10,0.101,
2009-11,0.066,
2009-12,0.112,
2010-01,0.091,
2010-02,0.127,
2010-03,0.113,
2010-04,0.093,
2010-05,0.110,
2010-06,0.101,
2010-07,0.163,
2010-08,0.088,
2010-09,0.087,
2010-10,0.091,
2010-11,0.099,
2010-12,0.135,
2011-01,0.112,
2011-02,0.101,
2011-03,0.112,
2011-04,0.117,
2011-05,0.105,
2011-06,0.141,
2011-07,0.144,
2011-08,0.101,
2011-09,0.087,
2011-10,0.084,
2011-11,0.097,
2011-12,0.090,
2012-01,0.105,
2012-02,0.112,
2012-03,0.123,
2012-04,0.122,
2012-05,0.131,
2012-06,0.146,
2012-07,0.150,
2012-08,0.139,
2012-09,0.139,
2012-10,0.138,
2012-11,0.116,
2012-12,0.143,
2013-01,0.132,
2013-02,0.131,
2013-03,0.139,
2013-04,0.118,
2013-05,0.147,
2013-06,0.136,
2013-07,0.131,
2013-08,0.142,
2013-09,0.125,
2013-10,0.112,
2013-11,0.115,
2013-12,0.132,
2014-01,0.125,
2014-02,0.108,
2014-03,0.119,
2014-04,0.102,
2014-05,0.136,
2014-06,0.129,
2014-07,0.132,
2014-08,0.138,
2014-09,0.179,
2014-10,0.137,
2014-11,0.135,
2014-12,0.044,
