"",BBK01.WU0191,BBK01.WU0191_FLAGS
"",Change in domestic public limited companies?capital due to change of legal form /Decrease,
unit,DM/EURO (hypothetically euro-based),
unit multiplier,million,
last update,2015-02-09 06:39:49,
1957-01,2,
1957-02,1,
1957-03,1,
1957-04,1,
1957-05,0,
1957-06,1,
1957-07,1,
1957-08,1,
1957-09,0,
1957-10,2,
1957-11,0,
1957-12,3,
1958-01,2,
1958-02,2,
1958-03,-,Nothing exists
1958-04,-,Nothing exists
1958-05,2,
1958-06,1,
1958-07,-,Nothing exists
1958-08,0,
1958-09,3,
1958-10,0,
1958-11,2,
1958-12,93,
1959-01,18,
1959-02,14,
1959-03,3,
1959-04,1,
1959-05,1,
1959-06,2,
1959-07,4,
1959-08,7,
1959-09,7,
1959-10,5,
1959-11,1,
1959-12,24,
1960-01,13,
1960-02,11,
1960-03,2,
1960-04,1,
1960-05,6,
1960-06,14,
1960-07,12,
1960-08,1,
1960-09,3,
1960-10,0,
1960-11,5,
1960-12,11,
1961-01,4,
1961-02,41,
1961-03,1,
1961-04,1,
1961-05,1,
1961-06,7,
1961-07,4,
1961-08,9,
1961-09,13,
1961-10,1,
1961-11,12,
1961-12,8,
1962-01,1,
1962-02,-,Nothing exists
1962-03,3,
1962-04,1,
1962-05,3,
1962-06,4,
1962-07,1,
1962-08,1,
1962-09,4,
1962-10,1,
1962-11,1,
1962-12,13,
1963-01,2,
1963-02,1,
1963-03,0,
1963-04,1,
1963-05,0,
1963-06,3,
1963-07,1,
1963-08,4,
1963-09,3,
1963-10,14,
1963-11,2,
1963-12,1,
1964-01,2,
1964-02,5,
1964-03,1,
1964-04,-,Nothing exists
1964-05,-,Nothing exists
1964-06,6,
1964-07,32,
1964-08,5,
1964-09,1,
1964-10,0,
1964-11,1,
1964-12,6,
1965-01,13,
1965-02,0,
1965-03,2,
1965-04,1,
1965-05,1,
1965-06,1,
1965-07,11,
1965-08,5,
1965-09,2,
1965-10,4,
1965-11,-,Nothing exists
1965-12,48,
1966-01,45,
1966-02,16,
1966-03,7,
1966-04,5,
1966-05,5,
1966-06,38,
1966-07,24,
1966-08,25,
1966-09,7,
1966-10,14,
1966-11,2,
1966-12,16,
1967-01,22,
1967-02,7,
1967-03,1,
1967-04,1,
1967-05,3,
1967-06,4,
1967-07,86,
1967-08,10,
1967-09,1,
1967-10,2,
1967-11,5,
1967-12,19,
1968-01,5,
1968-02,9,
1968-03,2,
1968-04,2,
1968-05,5,
1968-06,5,
1968-07,4,
1968-08,18,
1968-09,2,
1968-10,6,
1968-11,5,
1968-12,29,
1969-01,2,
1969-02,4,
1969-03,2,
1969-04,1,
1969-05,-,Nothing exists
1969-06,1,
1969-07,4,
1969-08,4,
1969-09,10,
1969-10,4,
1969-11,3,
1969-12,70,
1970-01,-,Nothing exists
1970-02,11,
1970-03,2,
1970-04,60,
1970-05,24,
1970-06,0,
1970-07,2,
1970-08,2,
1970-09,3,
1970-10,1,
1970-11,28,
1970-12,98,
1971-01,33,
1971-02,-,Nothing exists
1971-03,5,
1971-04,-,Nothing exists
1971-05,12,
1971-06,14,
1971-07,5,
1971-08,5,
1971-09,-,Nothing exists
1971-10,3,
1971-11,9,
1971-12,34,
1972-01,15,
1972-02,0,
1972-03,-,Nothing exists
1972-04,0,
1972-05,0,
1972-06,3,
1972-07,4,
1972-08,11,
1972-09,4,
1972-10,5,
1972-11,15,
1972-12,10,
1973-01,19,
1973-02,1,
1973-03,0,
1973-04,-,Nothing exists
1973-05,1,
1973-06,22,
1973-07,6,
1973-08,8,
1973-09,4,
1973-10,5,
1973-11,1,
1973-12,53,
1974-01,12,
1974-02,1,
1974-03,0,
1974-04,1,
1974-05,0,
1974-06,0,
1974-07,1,
1974-08,0,
1974-09,33,
1974-10,2,
1974-11,2,
1974-12,15,
1975-01,1,
1975-02,3,
1975-03,2,
1975-04,18,
1975-05,1,
1975-06,0,
1975-07,4,
1975-08,11,
1975-09,3,
1975-10,38,
1975-11,35,
1975-12,13,
1976-01,3,
1976-02,2,
1976-03,5,
1976-04,1,
1976-05,6,
1976-06,4,
1976-07,0,
1976-08,35,
1976-09,2,
1976-10,0,
1976-11,-,Nothing exists
1976-12,21,
1977-01,3,
1977-02,-,Nothing exists
1977-03,5,
1977-04,7,
1977-05,3,
1977-06,1,
1977-07,1,
1977-08,1,
1977-09,17,
1977-10,31,
1977-11,-,Nothing exists
1977-12,32,
1978-01,17,
1978-02,1,
1978-03,51,
1978-04,-,Nothing exists
1978-05,-,Nothing exists
1978-06,5,
1978-07,-,Nothing exists
1978-08,7,
1978-09,0,
1978-10,3,
1978-11,0,
1978-12,6,
1979-01,1,
1979-02,25,
1979-03,1,
1979-04,0,
1979-05,1,
1979-06,4,
1979-07,-,Nothing exists
1979-08,1,
1979-09,21,
1979-10,7,
1979-11,12,
1979-12,12,
1980-01,4,
1980-02,82,
1980-03,4,
1980-04,0,
1980-05,1,
1980-06,7,
1980-07,1,
1980-08,12,
1980-09,3,
1980-10,31,
1980-11,1,
