"",BBK01.OUK175,BBK01.OUK175_FLAGS
"",Deposits and borrowing from resident households / Total / Regional institutions of credit cooperatives,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:19:25,
1999-01,0.154,
1999-02,0.152,
1999-03,0.163,
1999-04,0.161,
1999-05,0.147,
1999-06,0.164,
1999-07,0.170,
1999-08,0.149,
1999-09,0.148,
1999-10,0.147,
1999-11,0.165,
1999-12,0.654,
2000-01,0.585,
2000-02,0.257,
2000-03,0.213,
2000-04,0.187,
2000-05,0.192,
2000-06,0.193,
2000-07,0.171,
2000-08,0.157,
2000-09,0.153,
2000-10,0.149,
2000-11,0.155,
2000-12,0.158,
2001-01,0.151,
2001-02,0.140,
2001-03,0.147,
2001-04,0.149,
2001-05,0.200,
2001-06,0.186,
2001-07,0.158,
2001-08,0.149,
2001-09,0.181,
2001-10,0.157,
2001-11,0.143,
2001-12,0.131,
2002-01,0.124,
2002-02,0.116,
2002-03,0.110,
2002-04,0.117,
2002-05,0.118,
2002-06,0.123,
2002-07,0.112,
2002-08,0.111,
2002-09,0.102,
2002-10,0.106,
2002-11,0.186,
2002-12,0.128,
2003-01,0.077,
2003-02,0.071,
2003-03,0.077,
2003-04,0.076,
2003-05,0.059,
2003-06,0.059,
2003-07,0.051,
2003-08,0.103,
2003-09,0.101,
2003-10,0.113,
2003-11,0.109,
2003-12,0.078,
2004-01,0.068,
2004-02,0.075,
2004-03,0.071,
2004-04,0.077,
2004-05,0.078,
2004-06,0.079,
2004-07,0.075,
2004-08,0.069,
2004-09,0.073,
2004-10,0.068,
2004-11,0.065,
2004-12,0.054,
2005-01,0.054,
2005-02,0.024,
2005-03,0.034,
2005-04,0.102,
2005-05,0.112,
2005-06,0.113,
2005-07,0.033,
2005-08,0.032,
2005-09,0.029,
2005-10,0.030,
2005-11,0.029,
2005-12,0.041,
2006-01,0.024,
2006-02,0.128,
2006-03,0.136,
2006-04,0.140,
2006-05,0.142,
2006-06,0.146,
2006-07,0.143,
2006-08,0.139,
2006-09,0.300,
2006-10,0.298,
2006-11,0.340,
2006-12,0.308,
2007-01,0.409,
2007-02,0.323,
2007-03,0.327,
2007-04,0.365,
2007-05,0.384,
2007-06,0.392,
2007-07,0.390,
2007-08,0.392,
2007-09,0.429,
2007-10,0.406,
2007-11,0.415,
2007-12,0.431,
2008-01,0.430,
2008-02,0.412,
2008-03,0.416,
2008-04,0.417,
2008-05,0.370,
2008-06,0.384,
2008-07,0.381,
2008-08,0.377,
2008-09,0.619,
2008-10,0.663,
2008-11,0.659,
2008-12,0.655,
2009-01,0.628,
2009-02,0.621,
2009-03,0.620,
2009-04,0.616,
2009-05,1.115,
2009-06,1.117,
2009-07,1.112,
2009-08,1.116,
2009-09,1.117,
2009-10,1.117,
2009-11,1.422,
2009-12,1.200,
2010-01,1.158,
2010-02,1.149,
2010-03,1.141,
2010-04,1.134,
2010-05,1.136,
2010-06,0.066,
2010-07,0.066,
2010-08,0.064,
2010-09,0.064,
2010-10,0.064,
2010-11,0.079,
2010-12,0.111,
2011-01,0.075,
2011-02,0.071,
2011-03,0.088,
2011-04,0.073,
2011-05,0.074,
2011-06,0.074,
2011-07,0.075,
2011-08,0.074,
2011-09,0.074,
2011-10,0.077,
2011-11,0.075,
2011-12,0.070,
2012-01,0.069,
2012-02,0.073,
2012-03,0.078,
2012-04,0.063,
2012-05,0.063,
2012-06,0.062,
2012-07,0.060,
2012-08,0.057,
2012-09,0.057,
2012-10,0.056,
2012-11,0.054,
2012-12,0.056,
2013-01,0.066,
2013-02,0.053,
2013-03,0.055,
2013-04,0.063,
2013-05,0.059,
2013-06,0.061,
2013-07,0.070,
2013-08,0.082,
2013-09,0.085,
2013-10,0.080,
2013-11,0.065,
2013-12,0.066,
2014-01,0.057,
2014-02,0.058,
2014-03,0.053,
2014-04,0.052,
2014-05,0.053,
2014-06,0.053,
2014-07,0.058,
2014-08,0.060,
2014-09,0.057,
2014-10,0.064,
2014-11,0.066,
2014-12,0.060,Provisional value
