"",BBK01.WT4036,BBK01.WT4036_FLAGS
"","DE0001135234 / Yields / 3,750 Bund 03/13",
unit,PROZENT (hypothetically euro-based),
unit multiplier,one,
last update,2015-02-27 12:33:43,
2003-07-02,3.93,
2003-07-03,3.98,
2003-07-04,3.94,
2003-07-05,.,No value available
2003-07-06,.,No value available
2003-07-07,3.97,
2003-07-08,4.01,
2003-07-09,3.94,
2003-07-10,3.93,
2003-07-11,3.93,
2003-07-12,.,No value available
2003-07-13,.,No value available
2003-07-14,3.86,
2003-07-15,3.95,
2003-07-16,4.06,
2003-07-17,4.03,
2003-07-18,4.02,
2003-07-19,.,No value available
2003-07-20,.,No value available
2003-07-21,4.06,
2003-07-22,4.09,
2003-07-23,4.05,
2003-07-24,4.01,
2003-07-25,4.04,
2003-07-26,.,No value available
2003-07-27,.,No value available
2003-07-28,4.06,
2003-07-29,4.13,
2003-07-30,4.15,
2003-07-31,4.08,
2003-08-01,4.21,
2003-08-02,.,No value available
2003-08-03,.,No value available
2003-08-04,4.16,
2003-08-05,4.13,
2003-08-06,4.18,
2003-08-07,4.12,
2003-08-08,4.06,
2003-08-09,.,No value available
2003-08-10,.,No value available
2003-08-11,4.05,
2003-08-12,4.05,
2003-08-13,4.12,
2003-08-14,4.17,
2003-08-15,4.17,
2003-08-16,.,No value available
2003-08-17,.,No value available
2003-08-18,4.19,
2003-08-19,4.20,
2003-08-20,4.12,
2003-08-21,4.19,
2003-08-22,4.18,
2003-08-23,.,No value available
2003-08-24,.,No value available
2003-08-25,4.15,
2003-08-26,4.19,
2003-08-27,4.17,
2003-08-28,4.22,
2003-08-29,4.20,
2003-08-30,.,No value available
2003-08-31,.,No value available
2003-09-01,4.20,
2003-09-02,4.33,
2003-09-03,4.35,
2003-09-04,4.36,
2003-09-05,4.31,
2003-09-06,.,No value available
2003-09-07,.,No value available
2003-09-08,4.29,
2003-09-09,4.29,
2003-09-10,4.27,
2003-09-11,4.23,
2003-09-12,4.25,
2003-09-13,.,No value available
2003-09-14,.,No value available
2003-09-15,4.18,
2003-09-16,4.18,
2003-09-17,4.20,
2003-09-18,4.14,
2003-09-19,4.15,
2003-09-20,.,No value available
2003-09-21,.,No value available
2003-09-22,4.11,
2003-09-23,4.11,
2003-09-24,4.12,
2003-09-25,4.08,
2003-09-26,4.08,
2003-09-27,.,No value available
2003-09-28,.,No value available
2003-09-29,4.07,
2003-09-30,4.04,
2003-10-01,4.00,
2003-10-02,4.06,
2003-10-03,4.11,
2003-10-04,.,No value available
2003-10-05,.,No value available
2003-10-06,4.19,
2003-10-07,4.18,
2003-10-08,4.22,
2003-10-09,4.21,
2003-10-10,4.24,
2003-10-11,.,No value available
2003-10-12,.,No value available
2003-10-13,4.27,
2003-10-14,4.29,
2003-10-15,4.31,
2003-10-16,4.32,
2003-10-17,4.36,
2003-10-18,.,No value available
2003-10-19,.,No value available
2003-10-20,4.34,
2003-10-21,4.32,
2003-10-22,4.29,
2003-10-23,4.21,
2003-10-24,4.27,
2003-10-25,.,No value available
2003-10-26,.,No value available
2003-10-27,4.30,
2003-10-28,4.31,
2003-10-29,4.27,
2003-10-30,4.34,
2003-10-31,4.33,
2003-11-01,.,No value available
2003-11-02,.,No value available
2003-11-03,4.34,
2003-11-04,4.35,
2003-11-05,4.35,
2003-11-06,4.40,
2003-11-07,4.43,
2003-11-08,.,No value available
2003-11-09,.,No value available
2003-11-10,4.46,
2003-11-11,4.45,
2003-11-12,4.47,
2003-11-13,4.45,
2003-11-14,4.35,
2003-11-15,.,No value available
2003-11-16,.,No value available
2003-11-17,4.31,
2003-11-18,4.32,
2003-11-19,4.27,
2003-11-20,4.31,
2003-11-21,4.31,
2003-11-22,.,No value available
2003-11-23,.,No value available
2003-11-24,4.35,
2003-11-25,4.38,
2003-11-26,4.37,
2003-11-27,4.42,
2003-11-28,4.42,
2003-11-29,.,No value available
2003-11-30,.,No value available
2003-12-01,4.45,
2003-12-02,4.45,
2003-12-03,4.43,
2003-12-04,4.46,
2003-12-05,4.41,
2003-12-06,.,No value available
2003-12-07,.,No value available
2003-12-08,4.32,
2003-12-09,4.31,
2003-12-10,4.35,
2003-12-11,4.35,
2003-12-12,4.32,
2003-12-13,.,No value available
2003-12-14,.,No value available
2003-12-15,4.30,
2003-12-16,4.27,
2003-12-17,4.25,
2003-12-18,4.19,
2003-12-19,4.21,
2003-12-20,.,No value available
2003-12-21,.,No value available
2003-12-22,4.21,
2003-12-23,4.22,
2003-12-24,.,No value available
2003-12-25,.,No value available
2003-12-26,.,No value available
2003-12-27,.,No value available
2003-12-28,.,No value available
2003-12-29,4.20,
2003-12-30,4.26,
2003-12-31,.,No value available
2004-01-01,.,No value available
2004-01-02,4.22,
2004-01-03,.,No value available
2004-01-04,.,No value available
2004-01-05,4.30,
2004-01-06,4.26,
2004-01-07,4.25,
2004-01-08,4.24,
2004-01-09,4.18,
2004-01-10,.,No value available
2004-01-11,.,No value available
2004-01-12,4.10,
2004-01-13,4.11,
2004-01-14,4.11,
2004-01-15,4.10,
2004-01-16,4.09,
2004-01-17,.,No value available
2004-01-18,.,No value available
2004-01-19,4.13,
2004-01-20,4.13,
2004-01-21,4.10,
2004-01-22,4.10,
2004-01-23,4.06,
2004-01-24,.,No value available
2004-01-25,.,No value available
2004-01-26,4.10,
2004-01-27,4.14,
2004-01-28,4.13,
2004-01-29,4.19,
2004-01-30,4.21,
2004-01-31,.,No value available
2004-02-01,.,No value available
2004-02-02,4.20,
2004-02-03,4.16,
2004-02-04,4.15,
2004-02-05,4.16,
2004-02-06,4.18,
2004-02-07,.,No value available
2004-02-08,.,No value available
2004-02-09,4.09,
2004-02-10,4.07,
2004-02-11,4.12,
2004-02-12,4.08,
2004-02-13,4.07,
2004-02-14,.,No value available
2004-02-15,.,No value available
2004-02-16,4.06,
2004-02-17,4.04,
2004-02-18,4.02,
2004-02-19,4.07,
2004-02-20,4.08,
2004-02-21,.,No value available
2004-02-22,.,No value available
2004-02-23,4.10,
2004-02-24,4.06,
2004-02-25,4.05,
2004-02-26,4.04,
2004-02-27,4.01,
2004-02-28,.,No value available
2004-02-29,.,No value available
2004-03-01,4.00,
2004-03-02,4.01,
2004-03-03,4.05,
2004-03-04,4.07,
2004-03-05,4.05,
2004-03-06,.,No value available
2004-03-07,.,No value available
2004-03-08,3.90,
2004-03-09,3.89,
2004-03-10,3.87,
2004-03-11,3.86,
2004-03-12,3.85,
2004-03-13,.,No value available
2004-03-14,.,No value available
2004-03-15,3.83,
2004-03-16,3.83,
2004-03-17,3.85,
2004-03-18,3.84,
2004-03-19,3.85,
2004-03-20,.,No value available
2004-03-21,.,No value available
2004-03-22,3.83,
2004-03-23,3.83,
2004-03-24,3.82,
2004-03-25,3.80,
2004-03-26,3.79,
2004-03-27,.,No value available
2004-03-28,.,No value available
2004-03-29,3.86,
2004-03-30,3.90,
2004-03-31,3.90,
2004-04-01,3.87,
2004-04-02,3.91,
2004-04-03,.,No value available
2004-04-04,.,No value available
2004-04-05,4.03,
2004-04-06,4.04,
2004-04-07,4.01,
2004-04-08,4.03,
2004-04-09,.,No value available
2004-04-10,.,No value available
2004-04-11,.,No value available
2004-04-12,.,No value available
2004-04-13,4.07,
2004-04-14,4.09,
2004-04-15,4.11,
2004-04-16,4.09,
2004-04-17,.,No value available
2004-04-18,.,No value available
2004-04-19,4.06,
2004-04-20,4.09,
2004-04-21,4.13,
2004-04-22,4.11,
2004-04-23,4.10,
2004-04-24,.,No value available
2004-04-25,.,No value available
2004-04-26,4.16,
2004-04-27,4.13,
2004-04-28,4.13,
2004-04-29,4.17,
2004-04-30,4.16,
2004-05-01,.,No value available
2004-05-02,.,No value available
2004-05-03,4.13,
2004-05-04,4.12,
2004-05-05,4.10,
2004-05-06,4.14,
2004-05-07,4.19,
2004-05-08,.,No value available
2004-05-09,.,No value available
2004-05-10,4.24,
2004-05-11,4.26,
2004-05-12,4.25,
2004-05-13,4.31,
2004-05-14,4.31,
2004-05-15,.,No value available
2004-05-16,.,No value available
2004-05-17,4.24,
2004-05-18,4.24,
2004-05-19,4.29,
2004-05-20,4.30,
2004-05-21,4.25,
2004-05-22,.,No value available
2004-05-23,.,No value available
2004-05-24,4.31,
2004-05-25,4.28,
2004-05-26,4.28,
2004-05-27,4.24,
2004-05-28,4.23,
2004-05-29,.,No value available
2004-05-30,.,No value available
2004-05-31,4.26,
2004-06-01,4.27,
2004-06-02,4.28,
2004-06-03,4.32,
2004-06-04,4.30,
2004-06-05,.,No value available
2004-06-06,.,No value available
2004-06-07,4.33,
2004-06-08,4.31,
2004-06-09,4.28,
2004-06-10,4.33,
2004-06-11,4.34,
2004-06-12,.,No value available
2004-06-13,.,No value available
2004-06-14,4.37,
2004-06-15,4.36,
2004-06-16,4.27,
2004-06-17,4.31,
2004-06-18,4.28,
2004-06-19,.,No value available
2004-06-20,.,No value available
2004-06-21,4.29,
2004-06-22,4.28,
2004-06-23,4.27,
2004-06-24,4.25,
2004-06-25,4.22,
2004-06-26,.,No value available
2004-06-27,.,No value available
2004-06-28,4.25,
2004-06-29,4.29,
2004-06-30,4.27,
2004-07-01,4.25,
2004-07-02,4.22,
2004-07-03,.,No value available
2004-07-04,.,No value available
2004-07-05,4.18,
2004-07-06,4.18,
2004-07-07,4.18,
2004-07-08,4.15,
2004-07-09,4.14,
2004-07-10,.,No value available
2004-07-11,.,No value available
2004-07-12,4.14,
2004-07-13,4.17,
2004-07-14,4.17,
2004-07-15,4.18,
2004-07-16,4.17,
2004-07-17,.,No value available
2004-07-18,.,No value available
2004-07-19,4.12,
2004-07-20,4.11,
2004-07-21,4.17,
2004-07-22,4.19,
2004-07-23,4.18,
2004-07-24,.,No value available
2004-07-25,.,No value available
2004-07-26,4.17,
2004-07-27,4.18,
2004-07-28,4.23,
2004-07-29,4.22,
2004-07-30,4.17,
2004-07-31,.,No value available
2004-08-01,.,No value available
2004-08-02,4.10,
2004-08-03,4.13,
2004-08-04,4.10,
2004-08-05,4.09,
2004-08-06,4.06,
2004-08-07,.,No value available
2004-08-08,.,No value available
2004-08-09,4.00,
2004-08-10,3.99,
2004-08-11,4.01,
2004-08-12,4.00,
2004-08-13,3.97,
2004-08-14,.,No value available
2004-08-15,.,No value available
2004-08-16,3.97,
2004-08-17,4.00,
2004-08-18,3.97,
2004-08-19,4.00,
2004-08-20,3.97,
2004-08-21,.,No value available
2004-08-22,.,No value available
2004-08-23,4.01,
2004-08-24,4.02,
2004-08-25,4.01,
2004-08-26,4.00,
2004-08-27,3.96,
2004-08-28,.,No value available
2004-08-29,.,No value available
2004-08-30,3.99,
2004-08-31,3.98,
2004-09-01,3.93,
2004-09-02,3.95,
2004-09-03,4.00,
2004-09-04,.,No value available
2004-09-05,.,No value available
2004-09-06,4.06,
2004-09-07,4.05,
2004-09-08,4.06,
2004-09-09,4.00,
2004-09-10,3.99,
2004-09-11,.,No value available
2004-09-12,.,No value available
2004-09-13,4.00,
2004-09-14,3.98,
2004-09-15,3.96,
2004-09-16,3.99,
2004-09-17,3.93,
2004-09-18,.,No value available
2004-09-19,.,No value available
2004-09-20,3.94,
2004-09-21,3.94,
2004-09-22,3.91,
2004-09-23,3.87,
2004-09-24,3.88,
2004-09-25,.,No value available
2004-09-26,.,No value available
2004-09-27,3.87,
2004-09-28,3.86,
2004-09-29,3.88,
2004-09-30,3.91,
2004-10-01,3.91,
2004-10-02,.,No value available
2004-10-03,.,No value available
2004-10-04,3.94,
2004-10-05,3.94,
2004-10-06,3.91,
2004-10-07,3.92,
2004-10-08,3.90,
2004-10-09,.,No value available
2004-10-10,.,No value available
2004-10-11,3.86,
2004-10-12,3.82,
2004-10-13,3.83,
2004-10-14,3.81,
2004-10-15,3.79,
2004-10-16,.,No value available
2004-10-17,.,No value available
2004-10-18,3.80,
2004-10-19,3.81,
2004-10-20,3.78,
2004-10-21,3.76,
2004-10-22,3.78,
2004-10-23,.,No value available
2004-10-24,.,No value available
2004-10-25,3.73,
2004-10-26,3.72,
2004-10-27,3.74,
2004-10-28,3.78,
2004-10-29,3.79,
2004-10-30,.,No value available
2004-10-31,.,No value available
2004-11-01,3.78,
2004-11-02,3.80,
2004-11-03,3.81,
2004-11-04,3.78,
2004-11-05,3.76,
2004-11-06,.,No value available
2004-11-07,.,No value available
2004-11-08,3.81,
2004-11-09,3.80,
2004-11-10,3.77,
2004-11-11,3.76,
2004-11-12,3.70,
2004-11-13,.,No value available
2004-11-14,.,No value available
2004-11-15,3.68,
2004-11-16,3.65,
2004-11-17,3.65,
2004-11-18,3.65,
2004-11-19,3.68,
2004-11-20,.,No value available
2004-11-21,.,No value available
2004-11-22,3.68,
2004-11-23,3.66,
2004-11-24,3.64,
2004-11-25,3.63,
2004-11-26,3.63,
2004-11-27,.,No value available
2004-11-28,.,No value available
2004-11-29,3.62,
2004-11-30,3.65,
2004-12-01,3.63,
2004-12-02,3.62,
2004-12-03,3.68,
2004-12-04,.,No value available
2004-12-05,.,No value available
2004-12-06,3.59,
2004-12-07,3.56,
2004-12-08,3.53,
2004-12-09,3.50,
2004-12-10,3.49,
2004-12-11,.,No value available
2004-12-12,.,No value available
2004-12-13,3.46,
2004-12-14,3.46,
2004-12-15,3.42,
2004-12-16,3.40,
2004-12-17,3.45,
2004-12-18,.,No value available
2004-12-19,.,No value available
2004-12-20,3.45,
2004-12-21,3.44,
2004-12-22,3.47,
2004-12-23,3.46,
2004-12-24,.,No value available
2004-12-25,.,No value available
2004-12-26,.,No value available
2004-12-27,3.44,
2004-12-28,3.48,
2004-12-29,3.54,
2004-12-30,3.57,
2004-12-31,.,No value available
2005-01-01,.,No value available
2005-01-02,.,No value available
2005-01-03,3.53,
2005-01-04,3.52,
2005-01-05,3.54,
2005-01-06,3.53,
2005-01-07,3.47,
2005-01-08,.,No value available
2005-01-09,.,No value available
2005-01-10,3.47,
2005-01-11,3.45,
2005-01-12,3.47,
2005-01-13,3.48,
2005-01-14,3.40,
2005-01-15,.,No value available
2005-01-16,.,No value available
2005-01-17,3.41,
2005-01-18,3.42,
2005-01-19,3.37,
2005-01-20,3.41,
2005-01-21,3.42,
2005-01-22,.,No value available
2005-01-23,.,No value available
2005-01-24,3.40,
2005-01-25,3.40,
2005-01-26,3.42,
2005-01-27,3.47,
2005-01-28,3.44,
2005-01-29,.,No value available
2005-01-30,.,No value available
2005-01-31,3.41,
2005-02-01,3.39,
2005-02-02,3.39,
2005-02-03,3.42,
2005-02-04,3.42,
2005-02-05,.,No value available
2005-02-06,.,No value available
2005-02-07,3.37,
2005-02-08,3.37,
2005-02-09,3.31,
2005-02-10,3.30,
2005-02-11,3.32,
2005-02-12,.,No value available
2005-02-13,.,No value available
2005-02-14,3.36,
2005-02-15,3.37,
2005-02-16,3.38,
2005-02-17,3.43,
2005-02-18,3.47,
2005-02-19,.,No value available
2005-02-20,.,No value available
2005-02-21,3.53,
2005-02-22,3.54,
2005-02-23,3.56,
2005-02-24,3.58,
2005-02-25,3.58,
2005-02-26,.,No value available
2005-02-27,.,No value available
2005-02-28,3.55,
2005-03-01,3.59,
2005-03-02,3.59,
2005-03-03,3.62,
2005-03-04,3.61,
2005-03-05,.,No value available
2005-03-06,.,No value available
2005-03-07,3.52,
2005-03-08,3.51,
2005-03-09,3.56,
2005-03-10,3.63,
2005-03-11,3.61,
2005-03-12,.,No value available
2005-03-13,.,No value available
2005-03-14,3.64,
2005-03-15,3.60,
2005-03-16,3.58,
2005-03-17,3.54,
2005-03-18,3.55,
2005-03-19,.,No value available
2005-03-20,.,No value available
2005-03-21,3.59,
2005-03-22,3.57,
2005-03-23,3.59,
2005-03-24,3.58,
2005-03-25,.,No value available
2005-03-26,.,No value available
2005-03-27,.,No value available
2005-03-28,.,No value available
2005-03-29,3.58,
