"",BBK01.OUM106,BBK01.OUM106_FLAGS
"",Domestic bank debt securities / with a maturity  of up to and including 2 years / Mortgage banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:49:53,
1993-12,0.166,
1994-01,0.151,
1994-02,0.148,
1994-03,0.134,
1994-04,0.110,
1994-05,0.110,
1994-06,0.106,
1994-07,0.107,
1994-08,0.122,
1994-09,0.123,
1994-10,0.084,
1994-11,0.072,
1994-12,0.020,
1995-01,0.040,
1995-02,0.041,
1995-03,0.024,
1995-04,0.042,
1995-05,0.041,
1995-06,0.041,
1995-07,0.029,
1995-08,0.017,
1995-09,0.015,
1995-10,0.008,
1995-11,0.033,
1995-12,0.028,
1996-01,0.026,
1996-02,0.026,
1996-03,0.041,
1996-04,0.031,
1996-05,0.070,
1996-06,0.070,
1996-07,0.070,
1996-08,0.074,
1996-09,0.080,
1996-10,0.080,
1996-11,0.080,
1996-12,0.080,
1997-01,0.080,
1997-02,0.082,
1997-03,0.061,
1997-04,0.054,
1997-05,0.054,
1997-06,0.033,
1997-07,0.013,
1997-08,0.013,
1997-09,0.005,
1997-10,0.005,
1997-11,0.159,
1997-12,0.005,
1998-01,0.005,
1998-02,0.005,
1998-03,0.005,
1998-04,-,Nothing exists
1998-05,-,Nothing exists
1998-06,-,Nothing exists
1998-07,0.005,
1998-08,0.021,
1998-09,0.028,
1998-10,0.032,
1998-11,0.032,
1998-12,0.025,
1999-01,1.678,
1999-02,1.686,
1999-03,1.711,
1999-04,1.755,
1999-05,1.751,
1999-06,1.764,
1999-07,1.774,
1999-08,2.095,
1999-09,2.544,
1999-10,3.654,
1999-11,4.087,
1999-12,4.222,
2000-01,4.071,
2000-02,5.711,
2000-03,5.900,
2000-04,5.979,
2000-05,6.869,
2000-06,7.127,
2000-07,7.718,
2000-08,8.041,
2000-09,8.016,
2000-10,6.802,
2000-11,6.416,
2000-12,6.754,
2001-01,7.259,
2001-02,7.244,
2001-03,6.835,
2001-04,6.628,
2001-05,4.775,
2001-06,4.820,
2001-07,5.343,
2001-08,5.013,
2001-09,5.211,
2001-10,5.415,
2001-11,5.522,
2001-12,5.738,
2002-01,5.796,
2002-02,5.161,
2002-03,5.103,
2002-04,5.995,
2002-05,5.326,
2002-06,5.037,
2002-07,3.855,
2002-08,3.825,
2002-09,3.965,
2002-10,3.563,
2002-11,3.473,
2002-12,3.123,
2003-01,2.736,
2003-02,2.260,
2003-03,2.428,
2003-04,2.293,
2003-05,1.870,
2003-06,1.755,
2003-07,1.551,
2003-08,1.475,
2003-09,1.315,
2003-10,1.304,
2003-11,1.321,
2003-12,1.447,
2004-01,1.085,
2004-02,1.150,
2004-03,1.507,
2004-04,1.523,
2004-05,1.944,
2004-06,1.479,
2004-07,1.288,
2004-08,1.264,
2004-09,1.199,
2004-10,1.086,
2004-11,1.096,
2004-12,1.101,
2005-01,1.410,
2005-02,1.669,
2005-03,1.635,
2005-04,1.563,
2005-05,1.513,
2005-06,1.306,
2005-07,1.336,
2005-08,1.274,
2005-09,1.256,
2005-10,0.972,
2005-11,0.612,
2005-12,0.519,
2006-01,0.572,
2006-02,0.421,
2006-03,0.430,
2006-04,0.625,
2006-05,1.402,
2006-06,1.198,
2006-07,1.177,
2006-08,1.171,
2006-09,1.145,
2006-10,1.082,
2006-11,1.027,
2006-12,1.017,
2007-01,0.302,
2007-02,0.387,
2007-03,0.787,
2007-04,0.787,
2007-05,0.650,
2007-06,0.631,
2007-07,0.631,
2007-08,0.641,
2007-09,1.141,
2007-10,2.539,
2007-11,2.529,
2007-12,2.568,
2008-01,2.061,
2008-02,2.096,
2008-03,2.007,
2008-04,3.279,
2008-05,3.229,
2008-06,3.243,
2008-07,2.752,
2008-08,2.924,
2008-09,2.704,
2008-10,2.565,
2008-11,2.365,
2008-12,2.567,
2009-01,2.568,
2009-02,2.746,
2009-03,2.757,
2009-04,2.368,
2009-05,1.442,
2009-06,1.709,
2009-07,1.691,
2009-08,1.626,
2009-09,1.646,
2009-10,1.145,
2009-11,0.793,
2009-12,0.791,
2010-01,0.761,
2010-02,0.635,
2010-03,0.633,
2010-04,0.618,
2010-05,0.568,
2010-06,0.516,
2010-07,0.300,
2010-08,0.186,
2010-09,0.156,
2010-10,0.155,
2010-11,0.155,
2010-12,0.155,
2011-01,0.155,
2011-02,0.155,
2011-03,0.105,
2011-04,0.095,
2011-05,-,Nothing exists
2011-06,0.020,
2011-07,0.020,
2011-08,0.095,
2011-09,0.095,
2011-10,0.115,
2011-11,0.115,
2011-12,0.115,
2012-01,0.115,
2012-02,0.115,
2012-03,0.115,
2012-04,0.115,
2012-05,0.095,
2012-06,0.095,
2012-07,0.095,
2012-08,0.095,
2012-09,0.075,
2012-10,0.075,
2012-11,0.075,
2012-12,0.075,
2013-01,0.075,
2013-02,0.075,
2013-03,0.075,
2013-04,0.075,
2013-05,0.075,
2013-06,0.075,
2013-07,0.075,
2013-08,-,Nothing exists
2013-09,-,Nothing exists
2013-10,-,Nothing exists
2013-11,-,Nothing exists
2013-12,-,Nothing exists
2014-01,-,Nothing exists
2014-02,-,Nothing exists
2014-03,-,Nothing exists
2014-04,-,Nothing exists
2014-05,-,Nothing exists
2014-06,-,Nothing exists
2014-07,-,Nothing exists
2014-08,-,Nothing exists
2014-09,-,Nothing exists
2014-10,-,Nothing exists
2014-11,-,Nothing exists
2014-12,-,Nothing exists
