"",BBK01.PC3651,BBK01.PC3651_FLAGS
"",Lending to domestic enterprises and self-employed persons / Total / Foreign banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-16 10:22:02,
1985-10,15.472,
1986-01,16.126,
1986-04,15.856,
1986-07,15.790,
1986-10,15.541,
1987-01,16.014,
1987-04,15.885,
1987-07,16.049,
1987-10,15.209,
1988-01,16.488,
1988-04,16.274,
1988-07,16.892,
1988-10,17.315,
1989-01,17.993,
1989-04,18.116,
1989-07,18.111,
1989-10,17.762,
1990-01,19.113,
1990-04,19.147,
1990-07,19.184,
1990-10,18.788,
1991-01,19.797,
1991-04,20.915,
1991-07,21.040,
1991-10,20.937,
1992-01,21.103,
1992-04,21.707,
1992-07,21.552,
1992-10,27.918,
1993-01,27.496,
1993-04,27.982,
1993-07,27.781,
1993-10,27.029,
1994-01,29.058,
1994-04,29.371,
1994-07,31.959,
1994-10,31.360,
1995-01,31.434,
1995-04,30.986,
1995-07,31.545,
1995-10,31.221,
1996-01,32.639,
1996-04,34.118,
1996-07,33.191,
1996-10,34.839,
1997-01,34.704,
1997-04,36.832,
1997-07,34.338,
1997-10,34.268,
1998-01,34.230,
1998-04,35.237,
1998-07,34.901,
1998-10,35.323,
1999-01,34.041,
1999-04,32.844,
1999-07,34.018,
1999-10,34.282,
2000-01,42.585,
2000-04,37.960,
2000-07,38.938,
2000-10,39.499,
2001-01,48.125,
2001-04,45.486,
2001-07,44.464,
2001-10,44.185,
2002-01,47.959,
2002-04,49.596,
2002-07,48.637,
2002-10,50.107,
2003-01,53.153,
2003-04,48.979,
2003-07,48.993,
2003-10,48.228,
2004-01,49.159,
2004-04,47.531,
2004-07,48.425,
2004-10,47.186,
2005-01,49.527,
2005-04,51.406,
2005-07,56.341,
2005-10,127.696,
2006-01,135.545,
2006-04,130.133,
2006-07,135.730,
2006-10,128.506,
2007-01,134.285,
2007-04,133.588,
2007-07,138.012,
2007-10,139.305,
2008-01,151.503,
2008-04,159.883,
2008-07,165.209,
2008-10,145.159,
2009-01,146.383,
2009-04,145.798,
2009-07,141.805,
2009-10,136.117,
2010-01,130.536,
2010-04,136.581,
2010-07,127.475,
2010-10,123.263,
2011-01,123.685,
2011-04,122.155,
2011-07,124.542,
2011-10,119.685,
2012-01,127.744,
2012-04,122.413,
2012-07,125.843,
2012-10,115.351,
2013-01,122.204,
2013-04,120.338,
2013-07,104.988,
2013-10,104.208,
2014-01,105.195,
2014-04,106.239,
2014-07,107.402,
2014-10,108.120,
