"",BBK01.RU5712,BBK01.RU5712_FLAGS
"","Banks in Germany: Liabilities to non-residents, total / Australia / All currencies",
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:28:17,
1982-06,0.097,
1982-07,0.087,
1982-08,0.081,
1982-09,0.241,
1982-10,0.082,
1982-11,0.066,
1982-12,0.067,
1983-01,0.069,
1983-02,0.139,
1983-03,0.081,
1983-04,0.064,
1983-05,0.069,
1983-06,0.074,
1983-07,0.067,
1983-08,0.100,
1983-09,0.265,
1983-10,0.086,
1983-11,0.066,
1983-12,0.067,
1984-01,0.088,
1984-02,0.069,
1984-03,0.083,
1984-04,0.067,
1984-05,0.084,
1984-06,0.071,
1984-07,0.071,
1984-08,0.256,
1984-09,0.107,
1984-10,0.095,
1984-11,0.085,
1984-12,0.089,
1985-01,0.102,
1985-02,0.121,
1985-03,0.146,
1985-04,0.104,
1985-05,0.122,
1985-06,0.140,
1985-07,0.135,
1985-08,0.107,
1985-09,0.128,
1985-10,0.173,
1985-11,0.104,
1985-12,0.119,
1986-01,0.134,
1986-02,0.282,
1986-03,0.204,
1986-04,0.219,
1986-05,0.235,
1986-06,0.194,
1986-07,0.245,
1986-08,0.246,
1986-09,0.385,
1986-10,0.360,
1986-11,0.280,
1986-12,0.240,
1987-01,0.281,
1987-02,0.346,
1987-03,0.315,
1987-04,0.403,
1987-05,0.301,
1987-06,0.333,
1987-07,0.256,
1987-08,0.480,
1987-09,0.312,
1987-10,0.461,
1987-11,0.415,
1987-12,0.333,
1988-01,0.336,
1988-02,0.267,
1988-03,0.315,
1988-04,0.319,
1988-05,0.422,
1988-06,0.474,
1988-07,0.446,
1988-08,0.344,
1988-09,0.378,
1988-10,0.404,
1988-11,0.415,
1988-12,0.357,
1989-01,0.343,
1989-02,0.338,
1989-03,0.355,
1989-04,0.444,
1989-05,0.376,
1989-06,0.368,
1989-07,0.254,
1989-08,0.401,
1989-09,0.216,
1989-10,0.248,
1989-11,0.295,
1989-12,0.224,
1990-01,0.316,
1990-02,0.708,
1990-03,0.412,
1990-04,0.303,
1990-05,0.369,
1990-06,0.416,
1990-07,0.435,
1990-08,0.330,
1990-09,0.278,
1990-10,0.233,
1990-11,0.189,
1990-12,0.253,
1991-01,0.244,
1991-02,0.269,
1991-03,0.248,
1991-04,0.273,
1991-05,0.338,
1991-06,0.424,
1991-07,0.275,
1991-08,0.198,
1991-09,0.265,
1991-10,0.296,
1991-11,0.253,
1991-12,0.245,
1992-01,0.266,
1992-02,0.278,
1992-03,0.281,
1992-04,0.355,
1992-05,0.309,
1992-06,0.282,
1992-07,0.409,
1992-08,0.293,
1992-09,0.308,
1992-10,0.449,
1992-11,0.236,
1992-12,0.436,
1993-01,0.287,
1993-02,0.301,
1993-03,0.237,
1993-04,0.297,
1993-05,0.268,
1993-06,0.373,
1993-07,0.366,
1993-08,0.280,
1993-09,0.296,
1993-10,0.245,
1993-11,0.375,
1993-12,0.269,
1994-01,0.517,
1994-02,0.580,
1994-03,0.400,
1994-04,0.434,
1994-05,0.354,
1994-06,0.352,
1994-07,0.402,
1994-08,0.367,
1994-09,0.414,
1994-10,0.417,
1994-11,0.346,
1994-12,0.316,
1995-01,0.318,
1995-02,0.366,
1995-03,0.327,
1995-04,0.394,
1995-05,0.252,
1995-06,0.458,
1995-07,0.469,
1995-08,0.456,
1995-09,0.307,
1995-10,0.354,
1995-11,0.346,
1995-12,0.404,
1996-01,0.422,
1996-02,0.583,
1996-03,0.340,
1996-04,0.516,
1996-05,0.444,
1996-06,0.377,
1996-07,0.444,
1996-08,0.486,
1996-09,0.518,
1996-10,0.393,
1996-11,0.440,
1996-12,0.499,
1997-01,0.360,
1997-02,0.355,
1997-03,0.398,
1997-04,0.514,
1997-05,0.510,
1997-06,0.452,
1997-07,0.410,
1997-08,0.387,
1997-09,0.476,
1997-10,0.562,
1997-11,0.398,
1997-12,0.490,
1998-01,0.499,
1998-02,0.444,
1998-03,0.494,
1998-04,0.601,
1998-05,0.498,
1998-06,0.585,
1998-07,0.623,
1998-08,0.914,
1998-09,0.778,
1998-10,0.616,
1998-11,0.654,
1998-12,0.868,
1999-01,1.035,
1999-02,1.557,
1999-03,1.036,
1999-04,1.456,
1999-05,1.092,
1999-06,1.290,
1999-07,1.351,
1999-08,1.769,
1999-09,1.633,
1999-10,1.819,
1999-11,1.459,
1999-12,1.863,
2000-01,1.245,
2000-02,1.164,
2000-03,1.480,
2000-04,1.038,
2000-05,1.371,
2000-06,1.709,
2000-07,1.399,
2000-08,1.113,
2000-09,1.523,
2000-10,1.457,
2000-11,1.156,
2000-12,1.628,
2001-01,1.296,
2001-02,1.232,
2001-03,1.200,
2001-04,1.353,
2001-05,1.135,
2001-06,0.855,
2001-07,1.159,
2001-08,0.717,
2001-09,0.699,
2001-10,0.933,
2001-11,1.552,
2001-12,1.172,
2002-01,1.120,
2002-02,1.128,
2002-03,1.293,
2002-04,0.839,
2002-05,0.826,
2002-06,0.629,
2002-07,1.023,
2002-08,0.660,
2002-09,0.693,
2002-10,0.929,
2002-11,0.748,
2002-12,0.771,
2003-01,0.884,
2003-02,1.275,
2003-03,1.113,
2003-04,1.581,
2003-05,1.009,
2003-06,1.347,
2003-07,1.044,
2003-08,1.542,
2003-09,1.326,
2003-10,1.602,
2003-11,1.545,
2003-12,0.941,
2004-01,1.883,
2004-02,1.325,
2004-03,0.909,
2004-04,1.439,
2004-05,1.486,
2004-06,1.602,
2004-07,1.395,
2004-08,1.373,
2004-09,0.883,
2004-10,0.867,
2004-11,1.146,
2004-12,0.780,
2005-01,0.669,
2005-02,0.723,
2005-03,0.540,
2005-04,1.866,
2005-05,1.684,
2005-06,1.711,
2005-07,1.650,
2005-08,1.726,
2005-09,1.922,
2005-10,1.486,
2005-11,1.608,
2005-12,1.506,
2006-01,2.154,
2006-02,1.837,
2006-03,1.811,
2006-04,3.516,
2006-05,4.443,
2006-06,2.059,
2006-07,1.583,
2006-08,1.636,
2006-09,1.623,
2006-10,1.862,
2006-11,1.586,
2006-12,2.020,
2007-01,4.427,
2007-02,2.763,
2007-03,3.912,
2007-04,8.342,
2007-05,6.665,
2007-06,5.187,
2007-07,3.408,
2007-08,2.931,
2007-09,3.538,
2007-10,3.713,
2007-11,4.543,
2007-12,2.689,
2008-01,3.969,
2008-02,5.014,
2008-03,3.661,
2008-04,5.140,
2008-05,5.393,
2008-06,2.963,
2008-07,2.781,
2008-08,3.018,
2008-09,2.834,
2008-10,3.623,
2008-11,3.349,
2008-12,3.428,
2009-01,3.869,
2009-02,3.863,
2009-03,3.787,
2009-04,4.623,
2009-05,5.162,
2009-06,4.443,
2009-07,3.238,
2009-08,2.742,
2009-09,3.143,
2009-10,3.393,
2009-11,2.966,
2009-12,3.203,
2010-01,2.580,
2010-02,2.500,
2010-03,3.298,
2010-04,2.685,
2010-05,3.017,
2010-06,3.221,
2010-07,2.809,
2010-08,2.801,
2010-09,2.605,
2010-10,2.988,
2010-11,2.794,
2010-12,2.763,
2011-01,2.834,
2011-02,3.396,
2011-03,2.855,
2011-04,4.346,
2011-05,4.031,
2011-06,2.919,
2011-07,2.961,
2011-08,2.731,
2011-09,2.987,
2011-10,3.239,
2011-11,3.110,
2011-12,3.521,
2012-01,3.543,
2012-02,3.287,
2012-03,3.021,
2012-04,3.330,
2012-05,3.455,
2012-06,3.568,
2012-07,3.718,
2012-08,3.817,
2012-09,3.815,
2012-10,3.709,
2012-11,3.685,
2012-12,4.596,
2013-01,4.600,
2013-02,3.446,
2013-03,3.625,
2013-04,3.447,
2013-05,3.193,
2013-06,3.056,
2013-07,2.988,
2013-08,2.932,
2013-09,1.878,
2013-10,1.851,
2013-11,1.774,
2013-12,1.663,
2014-01,1.724,
2014-02,1.829,
2014-03,1.754,
2014-04,1.793,
2014-05,2.049,
2014-06,1.725,
2014-07,1.517,
2014-08,1.484,
2014-09,1.601,
2014-10,1.506,
2014-11,1.659,
2014-12,1.077,
